T12 fixation
1.018001:503,565;
7.833612:-36,670;
7.851178:95,568;
7.866814:92,590;
7.883468:92,590;
7.900284:27,516;
7.917059:-1,480;
7.933681:-1,480;
7.950633:-1,480;
7.966859:-1,480;
7.985194:143,510;
8.001139:120,554;
8.018834:120,554;
8.035131:137,535;
8.052636:122,562;
8.06914:90,586;
8.085809:78,594;
8.103236:30,633;
8.119242:35,634;
8.137832:31,636;
8.150784:31,636;
8.167675:16,639;
8.183712:12,643;
8.201499:12,638;
8.21824:23,624;
8.235367:19,624;
8.251531:19,624;
8.269546:35,610;
8.286136:35,610;
8.30185:35,610;
8.318844:52,626;
8.335808:60,624;
8.352084:62,562;
8.368974:69,563;
8.385519:69,563;
8.40226:69,563;
8.418077:80,554;
8.433072:80,554;
8.451455:80,554;
8.468001:80,554;
8.483432:80,554;
8.501424:80,554;
8.518802:80,554;
8.53347:80,554;
8.550196:80,554;
8.568357:80,554;
8.583257:80,554;
8.600349:80,554;
8.618216:80,554;
8.633463:80,554;
8.651168:80,554;
8.666945:80,554;
8.684781:80,554;
8.703247:39,575;
8.719979:68,584;
8.737072:104,563;
8.752296:91,569;
8.769006:85,572;
8.785231:86,570;
8.801943:88,567;
8.818418:78,576;
8.833258:74,577;
8.849695:53,590;
8.867173:41,598;
8.883684:39,594;
8.901213:38,595;
8.918551:31,602;
8.93414:48,587;
8.951669:48,590;
8.967847:48,590;
8.98512:48,590;
9.001907:48,590;
9.019162:48,590;
9.036313:48,590;
9.052311:48,590;
9.068554:48,590;
9.084281:48,590;
9.100172:48,590;
9.117018:48,590;
9.133317:48,590;
9.14978:48,590;
9.166522:48,590;
9.184189:203,500;
9.201419:203,500;
9.216951:182,520;
9.234885:182,520;
9.251425:182,520;
9.267801:188,523;
9.284564:188,523;
9.299901:187,526;
9.316885:185,526;
9.334615:138,545;
9.352253:130,552;
9.369154:123,557;
9.385521:107,562;
9.403101:107,563;
9.419282:88,570;
9.435205:82,577;
9.4504:82,577;
9.468324:58,591;
9.484951:54,593;
9.49987:44,596;
9.517531:25,600;
9.534749:26,601;
9.550023:26,600;
9.5668:23,599;
9.5851:20,597;
9.603023:20,597;
9.619884:22,598;
9.635757:25,599;
9.652045:33,596;
9.669044:37,592;
9.684371:51,577;
9.700649:65,565;
9.717389:77,555;
9.734538:90,539;
9.752042:93,541;
9.766735:100,531;
9.783385:105,530;
9.801965:119,523;
9.818032:165,500;
9.834932:163,499;
9.85136:153,501;
9.86833:162,499;
9.883526:162,499;
9.900623:162,499;
9.918282:199,492;
9.935546:225,487;
9.952436:230,483;
9.968968:229,482;
9.985758:226,481;
10.00216:226,480;
10.01901:224,480;
10.03506:221,480;
10.05091:221,480;
10.06706:181,507;
10.08347:133,532;
10.09994:96,552;
10.11813:64,568;
10.13341:23,591;
10.14996:24,590;
10.16809:24,589;
10.18588:23,590;
10.20326:31,586;
10.21984:31,586;
10.23591:31,586;
10.25226:31,586;
10.26917:31,586;
10.28469:31,586;
10.30117:31,586;
10.31828:31,586;
10.33487:31,586;
10.35314:31,586;
10.36968:96,540;
10.38529:102,550;
10.40213:102,550;
10.41853:102,550;
10.43501:117,558;
10.45214:117,558;
10.46833:117,558;
10.48596:107,562;
10.5019:107,562;
10.51925:76,584;
10.53601:65,593;
10.55242:59,598;
10.56928:50,606;
10.58593:33,619;
10.60222:39,613;
10.61915:7,626;
10.63471:3,630;
10.65035:3,630;
10.667:-8,637;
10.68342:-30,643;
10.70161:-23,642;
10.71894:-17,639;
10.73486:-25,640;
10.75298:-3,634;
10.76872:-1,630;
10.78583:2,627;
10.80216:22,624;
10.81928:22,624;
10.83592:24,619;
10.85303:24,619;
10.86871:24,619;
10.88532:50,604;
10.90114:50,604;
10.91695:50,604;
10.93327:44,601;
10.95236:78,574;
10.96816:121,565;
10.98644:134,564;
11.00157:147,566;
11.01895:138,556;
11.03432:138,556;
11.05128:138,556;
11.06885:148,560;
11.08388:148,560;
11.10128:148,560;
11.11925:160,565;
11.13582:133,573;
11.15205:129,574;
11.16994:123,576;
11.18523:125,576;
11.20223:120,579;
11.21926:116,581;
11.23425:106,589;
11.25321:106,589;
11.26798:71,602;
11.28341:68,603;
11.29989:51,610;
11.31683:47,610;
11.33347:51,609;
11.35008:43,613;
11.3677:38,614;
11.38475:32,617;
11.40269:32,617;
11.41918:10,634;
11.43645:46,629;
11.45299:46,629;
11.46988:52,627;
11.48586:74,622;
11.50207:74,622;
11.51904:98,600;
11.53474:98,600;
11.55073:139,571;
11.56663:139,571;
11.58327:139,571;
11.59985:175,525;
11.61847:175,525;
11.63455:173,501;
11.65188:173,502;
11.66898:173,502;
11.68528:173,502;
11.70188:173,502;
11.7185:191,493;
11.73381:192,497;
11.75136:182,505;
11.76821:178,508;
11.78518:173,515;
11.80213:155,533;
11.81887:152,533;
11.83592:145,542;
11.85367:145,542;
11.86989:128,558;
11.88616:113,567;
11.90212:69,584;
11.91691:53,588;
11.9349:43,597;
11.95003:33,603;
11.96684:29,605;
11.98412:15,618;
12.00002:9,624;
12.01665:10,623;
12.03515:26,603;
12.05208:36,597;
12.06992:47,583;
12.08513:47,582;
12.10289:48,582;
12.11894:47,581;
12.13537:47,581;
12.15286:47,581;
12.16863:48,573;
12.18384:89,541;
12.20017:120,515;
12.21849:124,512;
12.23511:141,509;
12.25219:145,507;
12.26818:145,508;
12.2854:151,506;
12.30061:151,506;
12.31704:157,506;
12.33532:157,506;
12.35146:157,506;
12.36846:169,530;
12.38488:165,528;
12.40218:157,528;
12.4191:144,546;
12.43545:142,547;
12.45303:140,549;
12.46902:132,564;
12.48569:131,566;
12.5024:130,566;
12.51855:112,568;
12.5337:108,563;
12.55048:107,562;
12.56725:105,563;
12.58321:93,569;
12.60164:93,569;
12.61879:91,570;
12.63603:68,593;
12.65295:68,593;
12.66886:68,593;
T25 fixation
14.31833:1784,130;
14.33519:1807,125;
14.35141:1806,125;
14.36834:1817,121;
14.38514:1820,118;
14.40244:1820,118;
14.41819:1820,118;
14.43521:1833,116;
14.45195:1833,116;
14.46751:1831,101;
14.48458:1831,93;
14.50159:1831,93;
14.5183:1831,93;
14.53488:1831,93;
14.55161:1821,83;
14.56724:1821,83;
14.58506:1821,83;
14.60125:1821,83;
14.61718:1821,83;
14.63346:1821,83;
14.65118:1821,83;
14.66711:1821,83;
14.68377:1821,83;
14.70048:1823,191;
14.71636:1823,191;
14.73596:1823,191;
14.75008:1768,143;
14.76734:1768,143;
14.78357:1679,131;
14.80125:1670,126;
14.81756:1711,125;
14.83481:1711,123;
14.85175:1711,123;
14.86846:1742,115;
14.88527:1769,118;
14.90094:1766,115;
14.91813:1793,116;
14.93368:1796,114;
14.95032:1802,112;
14.96818:1805,111;
14.98494:1810,109;
15.00145:1810,109;
15.01669:1815,109;
15.03353:1815,109;
15.0513:1823,114;
15.06696:1818,110;
15.08496:1818,110;
15.10013:1818,110;
15.11719:1814,108;
15.13361:1814,108;
15.15176:1801,109;
15.16921:1801,109;
15.18492:1786,100;
15.20244:1772,93;
15.21852:1772,93;
15.2348:1761,104;
15.25013:1764,100;
15.26694:1763,97;
15.28341:1760,98;
15.30054:1763,89;
15.31818:1763,89;
15.33388:1760,83;
15.35021:1764,81;
15.36686:1777,107;
15.38337:1779,122;
15.40008:1776,119;
15.41794:1781,117;
15.43442:1788,119;
15.45244:1788,119;
15.46948:1796,118;
15.48606:1811,123;
15.50201:1819,119;
15.51866:1824,116;
15.53486:1828,114;
15.55005:1830,114;
15.56686:1833,115;
15.58327:1840,116;
15.60297:1841,117;
15.619:1856,119;
15.63332:1856,118;
15.65063:1866,118;
15.66692:1866,118;
15.68346:1866,118;
15.70152:1853,119;
15.71892:1853,119;
15.7346:1853,119;
15.75119:1853,119;
15.77001:1853,119;
15.78604:1853,119;
15.80216:1853,119;
15.81888:1853,119;
15.83584:1853,119;
15.85127:1853,119;
15.86803:1853,119;
15.88419:1853,119;
15.90173:1709,98;
15.91803:1730,98;
15.93585:1770,96;
15.95146:1770,96;
15.96864:1793,115;
15.98344:1793,115;
16.00004:1793,115;
16.01735:1798,116;
16.03342:1798,116;
16.05089:1837,116;
16.06701:1842,126;
16.08487:1840,131;
16.1022:1836,129;
16.11874:1832,129;
16.13468:1832,129;
16.15182:1833,122;
16.168:1827,119;
16.18494:1826,119;
16.20294:1826,119;
16.21943:1819,115;
16.23459:1815,118;
16.2507:1815,119;
16.26723:1835,117;
16.28443:1837,117;
16.30073:1839,116;
16.31816:1839,116;
16.33322:1842,116;
16.35051:1842,116;
16.36681:1833,119;
16.38694:1833,119;
16.40216:1833,119;
16.41993:1833,119;
16.4356:1833,119;
16.45206:1833,119;
16.46899:1833,119;
16.4846:1833,119;
16.50059:1833,119;
16.51695:1833,119;
16.53437:1833,119;
16.55233:1740,120;
16.56912:1740,120;
16.58521:1800,156;
16.60223:1800,156;
16.61875:1800,156;
16.6345:1800,156;
16.65071:1800,156;
16.66824:1800,156;
16.68345:1792,168;
16.70041:1784,149;
16.71807:1771,149;
16.73506:1774,149;
16.75179:1820,133;
16.76935:1815,134;
16.78488:1809,135;
16.80399:1809,135;
16.81911:1820,127;
16.83621:1822,116;
16.85189:1822,110;
16.86811:1822,114;
16.88334:1807,102;
16.9:1809,104;
16.91699:1811,105;
16.93352:1819,105;
16.94956:1819,101;
16.96827:1820,102;
16.98331:1809,104;
17.00184:1804,103;
17.01883:1804,103;
17.03595:1804,103;
17.05238:1793,104;
17.0693:1793,104;
17.0857:1793,104;
17.10293:1793,104;
17.1202:1793,104;
17.13761:1737,73;
17.15247:1763,76;
17.16823:1749,76;
17.18544:1747,73;
17.20191:1747,73;
17.21913:1747,73;
17.23533:1740,79;
17.25313:1740,79;
17.26865:1737,93;
17.28505:1737,93;
17.30178:1732,95;
17.31692:1747,105;
17.33383:1747,105;
17.35109:1708,122;
17.36696:1720,118;
17.38396:1725,119;
17.39979:1722,119;
17.41706:1755,107;
17.43588:1756,108;
17.45241:1758,109;
17.46897:1758,103;
17.48599:1762,105;
17.5022:1780,111;
17.51823:1793,113;
17.53367:1801,114;
17.55006:1801,114;
17.56745:1801,114;
17.58428:1803,114;
17.60035:1803,114;
17.6181:1832,101;
17.63546:1825,106;
17.6522:1799,108;
17.66932:1794,107;
17.68599:1793,107;
17.70403:1775,107;
17.71998:1767,103;
17.73613:1767,103;
17.75257:1767,103;
17.76816:1767,103;
17.78348:1767,103;
17.80093:1767,103;
17.81818:1715,94;
17.83537:1729,97;
17.85229:1763,116;
17.86918:1763,116;
17.88621:1763,116;
17.90205:1748,109;
17.9182:1748,109;
17.93399:1748,109;
17.95012:1748,109;
17.96895:1748,109;
17.98501:1748,109;
18.00217:1814,125;
18.01923:1741,118;
18.03751:1744,113;
18.05223:1747,113;
18.06899:1755,117;
18.0849:1762,116;
18.10214:1772,117;
18.11863:1780,117;
18.13396:1812,127;
18.15102:1812,127;
18.16818:1830,131;
18.1852:1822,119;
18.20244:1822,119;
18.21883:1824,114;
18.23521:1824,114;
18.25209:1824,114;
18.27014:1813,111;
18.28582:1809,121;
18.30282:1837,113;
18.31922:1837,113;
18.3362:1837,113;
18.35281:1837,113;
18.369:1837,113;
18.3845:1837,113;
18.40005:1837,113;
18.41702:1837,113;
18.43322:1837,113;
18.45118:1837,113;
18.46866:1837,113;
18.48446:1788,151;
18.5028:1788,151;
18.51867:1764,140;
18.53488:1755,128;
18.55179:1780,108;
18.56941:1780,108;
18.58513:1787,90;
18.60298:1787,90;
18.61919:1798,98;
18.63628:1797,124;
18.65294:1815,126;
18.66899:1811,126;
18.68529:1851,139;
18.70173:1857,140;
18.71845:1860,132;
18.73521:1869,130;
18.75245:1869,130;
18.76728:1879,135;
18.78526:1880,133;
18.80015:1890,134;
18.81869:1908,135;
18.83444:1911,134;
18.85167:1908,132;
18.86926:1872,125;
18.8852:1869,125;
18.90218:1869,125;
18.91994:1869,125;
18.93709:1869,125;
18.95275:1869,125;
18.96905:1869,125;
18.98609:1869,125;
19.00233:1869,125;
19.01836:1869,125;
19.0345:1869,125;
19.0516:1709,71;
19.06809:1730,76;
19.08388:1743,81;
19.10209:1743,81;
19.1191:1737,80;
19.13575:1737,80;
19.15158:1737,80;
19.16817:1745,95;
19.18507:1745,95;
19.20119:1782,136;
19.21863:1782,136;
19.23515:1748,134;
19.25289:1719,128;
19.2689:1719,128;
19.28586:1728,126;
19.30188:1731,118;
19.32009:1748,113;
T3 fixation
21.2513:1472,917;
21.26727:1366,958;
21.28348:1381,931;
21.30152:1381,931;
21.31824:1386,935;
21.33335:1386,956;
21.35169:1388,989;
21.36707:1397,998;
21.3834:1386,1001;
21.39998:1410,1010;
21.41736:1412,1019;
21.43349:1439,1045;
21.45074:1439,1045;
21.46876:1462,1090;
21.485:1461,1089;
21.50009:1461,1089;
21.5172:1461,1089;
21.5343:1461,1089;
21.55075:1476,1123;
21.56675:1476,1123;
21.58449:1476,1123;
21.60069:1508,1090;
21.62:1505,1090;
21.63624:1504,1096;
21.65277:1504,1096;
21.66804:1504,1096;
21.68448:1481,1119;
21.70049:1481,1119;
21.71771:1481,1119;
21.73424:1481,1119;
21.75183:1473,1127;
21.76793:1464,1089;
21.78344:1420,1010;
21.80008:1420,1010;
21.81691:1424,1011;
21.83349:1424,1011;
21.85073:1418,1011;
21.86698:1418,1011;
21.88327:1447,1018;
21.90001:1447,1018;
21.91736:1504,1059;
21.93594:1476,1062;
21.95288:1453,1039;
21.9691:1475,1057;
21.98599:1449,1041;
22.00296:1456,1053;
22.01919:1453,1054;
22.0334:1459,1069;
22.05102:1463,1081;
22.06682:1461,1092;
22.0834:1467,1107;
22.09982:1468,1147;
22.11707:1470,1143;
22.13339:1471,1134;
22.15079:1464,1125;
22.16862:1461,1123;
22.18423:1457,1112;
22.20197:1440,1100;
22.21684:1442,1099;
22.23348:1428,1067;
22.25155:1428,1067;
22.26862:1428,1078;
22.28499:1428,1078;
22.30223:1428,1078;
22.31913:1428,1078;
22.33507:1428,1078;
22.35223:1428,1078;
22.36884:1428,1078;
22.38521:1428,1078;
22.40226:1428,1078;
22.41898:1428,1078;
22.43489:1428,1078;
22.45123:1386,925;
22.46754:1386,925;
22.48381:1386,925;
22.49977:1386,925;
22.51722:1386,925;
22.53385:1386,925;
22.55215:1386,925;
22.56764:1386,925;
22.58481:1386,925;
22.60176:1396,929;
22.61856:1382,918;
22.63486:1397,956;
22.65226:1397,956;
22.66812:1409,978;
22.68339:1406,971;
22.70071:1411,999;
22.71702:1397,995;
22.73343:1390,979;
22.75137:1392,981;
22.76826:1398,976;
22.78414:1394,976;
22.79983:1385,978;
22.81702:1386,995;
22.83599:1388,999;
22.8508:1396,1008;
22.86772:1411,1024;
22.884:1401,1044;
22.9002:1404,1038;
22.9171:1404,1038;
22.93434:1401,1053;
22.95283:1401,1053;
22.9688:1401,1053;
22.98617:1388,1044;
23.00288:1388,1044;
23.01923:1388,1044;
23.03576:1388,1044;
23.05283:1388,1044;
23.06898:1388,1044;
23.08519:1388,1044;
23.10155:1388,1044;
23.11797:1422,953;
23.13535:1433,916;
23.15204:1405,910;
23.16873:1418,913;
23.1859:1420,917;
23.20196:1421,920;
23.21833:1416,952;
23.23492:1409,942;
23.2513:1390,931;
23.2689:1375,904;
23.28582:1365,884;
23.30186:1365,884;
23.31897:1357,897;
23.33497:1362,903;
23.35204:1362,903;
23.36827:1366,912;
23.38419:1370,916;
23.40052:1385,926;
23.41687:1387,928;
23.43424:1424,986;
23.45308:1432,1009;
23.46862:1452,1061;
23.48487:1448,1046;
23.5013:1461,1087;
23.5183:1462,1090;
23.53376:1462,1092;
23.54998:1456,1193;
23.56838:1457,1190;
23.58471:1451,1149;
23.60211:1451,1149;
23.61875:1447,1113;
23.63581:1447,1113;
23.65188:1447,1113;
23.66837:1447,1113;
23.68403:1447,1113;
23.70013:1447,1113;
23.71827:1447,1113;
23.7355:1447,1113;
23.75189:1447,1113;
23.76809:1447,1113;
23.78383:1447,1113;
23.80195:1470,1133;
23.81833:1470,1133;
23.83378:1470,1133;
23.85018:1468,905;
23.86696:1427,882;
23.88396:1427,882;
23.90084:1407,913;
23.91899:1430,959;
23.9352:1429,962;
23.95245:1426,961;
23.96925:1446,994;
23.98513:1446,994;
24.00293:1446,994;
24.01913:1459,1070;
24.03503:1459,1070;
24.05167:1480,1127;
24.0683:1482,1128;
24.0852:1481,1137;
24.10215:1474,1134;
24.11909:1471,1133;
24.13401:1471,1127;
24.14989:1468,1124;
24.16681:1467,1116;
24.18351:1457,1119;
24.20031:1436,1123;
24.21897:1436,1123;
24.23515:1436,1123;
24.25222:1431,1121;
24.26829:1431,1121;
24.28503:1431,1121;
24.30149:1431,1121;
24.31921:1460,996;
24.3352:1460,996;
24.35222:1460,996;
24.36751:1460,996;
24.38424:1460,996;
24.40127:1460,996;
24.41799:1460,996;
24.43351:1478,1019;
24.44989:1478,1019;
24.46639:1478,1019;
24.48344:1478,1019;
24.5002:1478,1019;
24.51711:1478,1046;
24.53461:1468,1008;
24.55169:1445,994;
24.57:1430,985;
24.58525:1418,979;
24.60208:1432,1007;
24.61847:1434,1037;
24.63507:1434,1037;
24.65035:1455,1084;
24.66693:1460,1094;
24.68323:1457,1088;
24.70016:1455,1083;
24.71675:1453,1082;
24.73341:1452,1082;
24.75027:1452,1082;
24.76746:1463,1097;
24.78337:1465,1103;
24.80156:1476,1117;
24.81832:1480,1126;
24.83335:1484,1131;
24.85062:1472,1127;
24.86698:1470,1123;
24.8842:1455,1107;
24.90038:1455,1107;
24.91923:1442,1113;
24.93696:1442,1113;
24.95233:1442,1113;
24.96885:1442,1113;
24.98596:1442,1113;
25.00199:1442,1113;
25.01722:1442,1113;
25.03459:1442,1113;
25.05029:1425,997;
25.06816:1425,997;
25.0843:1425,997;
25.10093:1425,997;
25.11818:1425,997;
25.13354:1425,997;
25.15087:1425,997;
25.1669:1425,997;
25.185:1425,997;
25.20208:1425,997;
25.22011:1446,1019;
25.23588:1446,1019;
25.25291:1442,1053;
25.26877:1453,1062;
25.28537:1453,1062;
25.30206:1448,1061;
25.31922:1459,1071;
25.33484:1459,1071;
25.35319:1453,1123;
25.36869:1453,1123;
25.38492:1241,1193;
25.4002:1269,1198;
25.4173:1352,1186;
25.43334:1526,1197;
25.45:1500,1177;
25.46681:1508,1185;
25.48318:1503,1180;
25.49973:1489,1174;
25.51653:1489,1174;
25.53339:1489,1174;
25.55005:1443,1166;
25.56742:1443,1166;
25.58346:1443,1166;
25.60177:1436,1163;
25.61815:1436,1163;
25.63579:1436,1163;
25.6522:1436,1163;
25.66931:1436,1163;
25.68699:1436,1163;
25.70289:1436,1163;
25.71798:1436,1163;
25.73457:1436,1163;
25.75022:1436,1163;
25.76739:1436,1163;
25.78398:1436,1163;
25.80211:1436,1163;
25.81845:1411,988;
25.8343:1411,988;
25.85123:1411,988;
25.86849:1406,992;
25.88518:1428,982;
25.9022:1438,1000;
25.91834:1443,1012;
25.93609:1451,1040;
25.95287:1446,1038;
25.96811:1441,1072;
25.98495:1441,1072;
26.00132:1473,1139;
26.01836:1465,1134;
26.03523:1463,1135;
26.05132:1454,1125;
26.06888:1449,1119;
26.08464:1459,1133;
26.10069:1465,1136;
26.11691:1468,1142;
26.1333:1477,1156;
26.15005:1505,1212;
26.16697:1494,1217;
26.18331:1486,1215;
26.20049:1468,1176;
26.21769:1461,1167;
26.23386:1463,1165;
26.25159:1463,1165;
T15 fixation
28.21763:1954,687;
28.23418:1956,676;
28.25164:1980,702;
28.26754:1996,709;
28.28408:2018,717;
28.30162:1986,695;
28.31791:1965,678;
28.33343:1900,618;
28.35161:1900,618;
28.36667:1842,592;
28.38382:1828,588;
28.40138:1828,588;
28.41795:1828,588;
28.43363:1828,588;
28.45065:1828,588;
28.46671:1828,588;
28.48417:1828,588;
28.50307:1654,492;
28.51904:1701,475;
28.53616:1701,475;
28.552:1701,475;
28.56905:1701,475;
28.58503:1701,475;
28.60123:1701,475;
28.61714:1701,475;
28.63437:1701,475;
28.65229:1715,476;
28.66912:1715,476;
28.68518:1715,476;
28.70216:1596,440;
28.71971:1631,455;
28.73501:1623,454;
28.75236:1623,454;
28.76897:1664,485;
28.7852:1671,487;
28.80091:1671,487;
28.81751:1706,512;
28.83489:1706,512;
28.85217:1710,518;
28.86814:1710,518;
28.88502:1710,518;
28.90293:1710,518;
28.91801:1710,518;
28.93567:1710,518;
28.95218:1710,518;
28.96698:1710,518;
28.98507:1710,518;
29.00036:1710,518;
29.01826:1710,518;
29.03431:1710,518;
29.05048:1710,518;
29.0668:1857,556;
29.08315:1893,600;
29.10025:1936,628;
29.11642:1918,619;
29.1348:1906,617;
29.15656:1920,629;
29.16917:1879,618;
29.1848:1829,595;
29.20207:1820,587;
29.21991:1788,557;
29.23534:1788,557;
29.25256:1788,557;
29.2691:1799,547;
29.28489:1799,547;
29.3006:1799,547;
29.31773:1799,547;
29.33463:1799,547;
29.35037:1799,547;
29.36749:1799,547;
29.38339:1799,547;
29.40015:1799,547;
29.41682:1620,478;
29.4347:1620,478;
29.45137:1621,479;
29.4675:1624,479;
29.48357:1683,490;
29.50223:1711,497;
29.5169:1722,500;
29.53581:1731,506;
29.55117:1731,533;
29.56806:1725,553;
29.58338:1775,563;
29.60016:1778,565;
29.61854:1780,569;
29.63329:1807,578;
29.65054:1807,579;
29.66685:1824,593;
29.68353:1827,595;
29.70145:1852,614;
29.71692:1862,622;
29.73356:1885,641;
29.74985:1881,637;
29.76717:1887,642;
29.78443:1878,634;
29.80018:1893,623;
29.81766:1888,618;
29.83395:1869,616;
