T1 fixation
1.15157:28,1007;
3.168282:60,970;
3.183639:59,969;
3.200239:58,972;
3.217008:52,973;
3.233518:52,973;
3.250357:46,989;
3.266903:44,987;
3.283643:51,987;
3.300417:55,985;
3.316815:54,983;
3.333513:56,979;
3.350702:57,973;
3.366858:65,944;
3.383617:65,944;
3.40034:66,933;
3.416897:69,963;
3.432997:69,969;
3.450289:65,971;
3.466808:64,970;
3.483624:62,966;
3.500196:62,969;
3.517012:61,975;
3.533614:61,975;
3.550239:61,980;
3.56663:61,986;
3.583245:61,984;
3.600182:57,985;
3.617112:57,983;
3.633511:59,981;
3.65032:59,984;
3.666888:57,983;
3.683463:57,983;
3.700105:61,978;
3.716471:61,979;
3.733185:60,983;
3.750357:62,976;
3.766881:63,974;
3.783614:62,979;
3.800243:51,990;
3.816836:54,986;
3.834136:54,986;
3.850472:55,989;
3.866993:60,972;
3.883037:57,967;
3.900392:61,964;
3.916718:61,969;
3.933524:61,971;
3.950225:63,969;
3.966843:62,972;
3.983904:62,972;
4.001146:63,982;
4.017037:57,992;
4.033134:62,994;
4.050805:62,995;
4.06698:62,981;
4.083575:61,984;
4.100343:62,988;
4.116874:64,987;
4.133562:64,987;
4.150348:60,988;
4.166516:63,982;
4.183182:61,989;
4.200487:59,991;
4.216856:56,997;
4.233496:50,984;
4.250239:53,990;
4.26679:50,997;
4.283925:50,997;
4.300227:48,985;
4.316313:54,984;
4.333404:57,976;
4.351614:57,984;
4.366733:57,978;
4.384364:56,975;
4.400295:56,976;
4.416946:58,980;
4.433723:58,980;
4.451436:61,995;
4.466738:54,990;
4.483064:55,990;
4.500222:58,990;
4.516913:54,985;
4.534234:53,981;
4.550014:57,979;
4.566929:70,968;
4.583628:70,968;
4.60037:76,946;
4.616745:74,948;
4.633424:77,954;
4.650735:60,964;
4.666873:65,974;
4.68359:69,975;
4.700199:67,968;
4.716838:66,967;
4.733916:66,967;
4.75053:63,970;
4.766382:67,972;
4.782875:64,971;
4.801484:64,974;
4.816876:64,973;
4.833521:64,969;
4.850231:63,969;
4.866781:57,979;
4.883515:57,979;
4.900573:56,975;
4.916313:59,950;
4.932862:62,952;
4.950267:52,968;
4.966823:48,973;
4.983524:52,973;
5.000454:57,969;
5.016938:51,979;
5.033971:51,979;
5.050529:58,978;
5.06675:59,974;
5.083453:59,970;
5.100346:65,961;
5.117749:65,967;
5.13362:61,977;
5.150414:57,981;
5.166974:59,980;
5.183878:59,980;
5.200225:62,979;
5.216314:62,984;
5.233104:59,984;
5.250861:52,999;
5.266787:50,991;
5.28369:50,992;
5.3004:58,987;
5.316825:61,985;
5.33372:61,985;
5.351005:71,993;
5.366762:73,988;
5.38306:71,988;
5.400952:64,998;
5.417048:43,987;
5.433603:43,990;
5.450236:50,994;
5.467078:39,1005;
5.483532:39,1005;
5.500307:43,1005;
5.516832:46,1000;
5.533195:45,977;
5.550938:48,970;
5.566776:52,968;
5.583556:59,981;
5.600214:52,983;
5.61696:54,986;
5.63357:54,986;
5.650561:54,993;
5.6669:58,996;
5.682959:57,994;
5.700399:56,992;
5.717173:44,985;
5.733554:45,985;
5.750508:61,998;
5.767021:60,1004;
5.783765:60,1004;
5.800226:66,991;
5.816904:67,988;
5.833043:57,992;
5.850229:55,997;
5.867019:53,1000;
5.883487:60,996;
5.900519:60,998;
5.917077:65,996;
5.93356:65,996;
5.950244:69,993;
5.967222:74,990;
5.983268:73,992;
6.000444:73,990;
6.016604:70,989;
6.033532:68,989;
6.050232:67,989;
6.066846:61,990;
6.083946:61,990;
6.100964:56,981;
6.116552:64,983;
6.133165:64,982;
6.150309:62,980;
6.168357:61,981;
T11 fixation
8.402193:51,560;
8.416902:51,565;
8.43363:43,557;
8.450239:45,557;
8.466798:52,560;
8.483665:52,560;
8.500282:59,562;
8.516521:54,557;
8.535017:50,557;
8.550347:55,559;
8.566823:34,543;
8.583676:39,547;
8.600553:41,549;
8.616918:37,549;
8.633512:37,549;
8.650732:46,551;
8.666844:45,552;
8.683432:43,549;
8.700593:31,546;
8.71665:39,548;
8.73362:31,547;
8.750282:28,544;
8.766947:35,547;
8.783914:35,547;
8.800784:32,545;
8.816693:27,547;
8.833067:32,550;
8.850839:45,551;
8.866957:50,551;
8.884549:49,549;
8.900552:48,549;
8.916901:45,560;
8.934573:45,560;
8.950482:47,563;
8.966514:42,561;
8.983115:41,559;
9.000313:38,556;
9.016893:36,556;
9.03354:35,557;
9.05042:40,557;
9.067015:23,551;
9.083466:23,551;
9.100442:26,552;
9.116529:40,556;
9.133189:46,560;
9.150244:35,560;
9.166825:42,561;
9.183944:38,561;
9.200224:40,559;
9.216938:42,558;
9.234028:42,558;
9.251004:20,551;
9.266625:24,553;
9.283031:22,550;
9.300316:28,552;
9.316771:37,556;
9.333601:30,552;
9.350349:37,555;
9.366901:43,557;
9.383699:43,557;
9.400219:54,560;
9.41667:42,555;
9.43327:43,556;
9.450298:61,547;
9.466901:29,544;
9.483562:41,546;
9.501002:49,549;
9.516798:37,548;
9.533596:37,548;
9.551217:35,549;
9.566691:43,551;
9.583244:47,551;
9.600297:34,549;
9.617102:43,548;
9.633639:39,549;
9.649875:48,557;
9.666988:59,564;
9.683682:59,564;
9.701068:64,561;
9.716473:64,552;
9.733453:63,554;
9.750875:63,553;
9.766965:63,554;
9.783504:63,555;
9.800128:64,558;
9.81688:65,561;
9.833593:65,561;
9.85037:67,559;
9.867023:79,558;
9.883196:86,556;
9.900884:88,554;
9.916944:90,551;
9.933442:89,549;
9.950263:90,549;
9.966968:92,548;
9.983525:92,548;
10.00026:92,546;
10.01633:94,546;
10.03326:94,554;
10.05028:95,563;
10.06699:97,562;
10.08377:100,555;
10.10021:95,552;
10.11676:94,552;
10.13371:94,552;
10.15013:93,552;
10.16664:87,551;
10.18339:84,557;
10.20039:84,571;
10.21685:84,572;
10.23368:85,571;
10.25056:89,566;
10.2669:89,564;
10.28366:89,564;
10.30024:95,558;
10.31693:97,562;
10.33309:101,561;
10.35158:96,568;
10.36688:92,574;
10.38362:93,570;
10.40025:93,566;
10.41678:89,565;
10.43353:89,565;
10.45018:87,563;
10.46658:85,561;
10.48301:82,564;
10.5008:81,567;
10.51674:82,568;
10.53351:85,568;
10.55042:88,561;
10.56691:88,560;
10.58381:88,560;
10.60035:82,562;
10.61639:82,560;
10.63331:82,558;
10.65042:78,558;
10.66697:77,558;
10.68362:74,559;
10.70024:69,559;
10.71681:67,559;
10.73363:67,559;
10.75119:65,559;
10.76658:69,553;
10.78339:72,554;
10.80063:73,554;
10.81686:72,556;
10.83359:72,561;
10.85042:72,562;
10.86682:74,560;
10.88365:74,560;
10.90031:76,559;
10.91645:79,556;
10.93334:80,555;
10.95038:84,553;
10.96652:85,554;
10.98363:86,551;
11.00022:86,550;
11.01688:84,550;
11.03384:84,550;
11.05076:86,549;
11.06678:75,541;
11.08298:74,541;
11.10047:74,541;
11.1169:77,548;
11.13371:76,548;
11.15029:75,551;
11.16689:75,551;
11.18364:75,551;
11.20051:75,550;
11.2168:73,550;
11.23326:73,551;
11.25148:71,550;
11.26704:70,552;
11.28372:72,557;
11.30036:72,556;
11.31696:71,556;
11.33347:71,556;
11.35056:71,562;
11.36642:80,557;
11.38318:80,557;
11.4004:79,557;
11.41672:69,566;
11.4336:67,571;
11.45057:69,568;
11.46683:72,567;
11.48404:72,567;
11.50094:57,581;
11.51633:62,578;
11.53323:65,578;
11.55039:73,583;
11.56685:73,584;
11.58384:74,588;
11.60025:75,587;
11.61678:74,586;
11.63364:74,586;
11.6505:75,590;
11.66664:74,578;
11.68322:73,574;
11.7003:72,569;
11.71683:72,562;
11.73437:71,563;
11.75044:69,574;
11.76681:71,576;
11.78358:71,576;
11.80039:72,577;
11.81683:73,574;
11.83328:74,574;
11.85046:76,569;
11.86665:76,569;
11.88381:72,572;
11.90045:72,574;
11.91683:78,581;
11.93404:78,581;
11.95085:78,582;
11.96622:78,583;
11.98341:78,583;
12.00031:78,582;
12.01723:79,579;
12.03393:84,570;
12.05032:90,569;
12.0668:97,565;
12.08361:97,565;
12.10028:98,568;
12.11655:80,586;
12.13318:80,576;
12.15025:84,568;
12.16688:89,563;
12.18379:91,557;
12.20037:89,558;
12.21685:87,558;
12.23361:87,558;
12.25055:88,555;
12.26631:85,556;
12.28319:86,552;
12.30035:90,560;
12.31683:92,560;
12.3336:94,557;
12.35064:95,556;
12.3668:95,558;
12.38402:95,558;
12.40034:95,557;
12.41708:95,564;
12.43388:95,564;
12.45024:85,572;
12.46685:84,572;
12.48352:83,568;
12.50021:81,571;
12.51682:68,576;
12.53377:68,576;
12.55002:70,578;
12.56696:68,579;
12.58318:74,575;
12.60091:78,572;
12.61677:81,570;
12.63355:83,570;
12.65053:86,573;
12.66679:88,573;
12.68356:88,573;
12.70014:83,575;
12.7167:78,578;
12.73306:79,581;
12.75043:74,585;
12.76824:73,585;
12.78361:74,580;
12.80028:74,579;
12.817:75,578;
12.83396:75,578;
12.85028:70,575;
12.86721:71,563;
12.88364:76,559;
12.90091:83,561;
12.91681:91,558;
12.93363:80,563;
12.95022:74,568;
12.96689:69,572;
12.98379:69,572;
13.00026:70,570;
13.01692:70,570;
13.03391:75,566;
13.05125:75,566;
13.06688:68,570;
13.08359:67,572;
13.10024:65,567;
13.11688:65,571;
13.13349:65,571;
13.15089:70,569;
13.16653:71,569;
13.18307:74,569;
13.20031:81,570;
13.21662:77,574;
13.23385:79,573;
13.25036:75,573;
13.2671:73,562;
13.28365:73,562;
13.30088:74,558;
13.31653:78,553;
13.33302:71,549;
13.35115:76,551;
13.36694:74,552;
13.38351:73,553;
13.4002:74,553;
13.41687:76,553;
T15 fixation
15.68501:1830,558;
15.70025:1825,557;
15.7171:1817,554;
15.73381:1814,552;
15.75059:1822,556;
15.76711:1826,557;
15.78368:1836,560;
15.80215:1831,554;
15.81679:1839,554;
15.83381:1839,554;
15.85035:1847,564;
15.86656:1851,558;
15.88398:1849,554;
15.90046:1848,550;
15.91728:1853,561;
15.93351:1855,566;
15.95022:1849,561;
15.96681:1848,558;
15.9836:1848,558;
16.00013:1847,552;
16.01693:1848,553;
16.03341:1850,557;
16.05027:1854,564;
16.06716:1858,570;
16.08349:1857,566;
16.10048:1854,565;
16.11691:1853,566;
16.13357:1853,566;
16.15031:1850,557;
16.16656:1848,553;
16.18342:1849,555;
16.20078:1846,552;
16.21707:1833,545;
16.23369:1833,546;
16.25021:1834,547;
16.26682:1833,548;
16.28357:1833,548;
16.30037:1843,559;
16.31648:1842,558;
16.33315:1842,558;
16.35032:1838,559;
16.36672:1837,556;
16.38371:1836,551;
16.40023:1836,552;
16.4168:1837,554;
16.43363:1837,554;
16.45087:1835,548;
16.46654:1838,551;
16.48307:1846,555;
16.50027:1847,557;
16.51726:1849,558;
16.53367:1855,566;
16.55041:1856,566;
16.56679:1857,567;
16.58425:1857,567;
16.60024:1859,565;
16.61711:1865,568;
16.63319:1865,567;
16.65027:1861,564;
16.6669:1858,561;
16.68353:1848,558;
16.70049:1846,558;
16.7169:1842,555;
16.73365:1842,555;
16.7503:1842,557;
16.76633:1841,559;
16.78386:1839,558;
16.80037:1838,558;
16.81686:1838,563;
16.83353:1829,564;
16.8502:1826,561;
16.8668:1833,565;
16.88359:1833,565;
16.90011:1847,577;
16.91672:1836,560;
16.93303:1836,559;
16.95005:1839,561;
16.96678:1839,561;
16.9835:1847,564;
17.00024:1850,567;
17.01675:1853,570;
17.03365:1853,570;
17.05074:1859,569;
17.06637:1859,568;
17.08343:1859,570;
17.10125:1862,570;
17.11685:1849,563;
17.13353:1853,563;
17.1508:1848,558;
17.16683:1840,554;
17.18364:1840,554;
17.20049:1837,555;
17.21631:1842,565;
17.23331:1839,565;
17.25039:1839,566;
17.26681:1841,568;
17.28353:1840,569;
17.30028:1842,569;
17.31712:1847,572;
17.33375:1847,572;
17.35033:1845,569;
17.36692:1850,569;
17.38301:1852,569;
17.40018:1856,571;
17.41674:1863,574;
17.43345:1859,572;
17.45036:1853,571;
17.46678:1849,570;
17.48363:1849,570;
17.50054:1852,566;
17.5165:1856,563;
17.53319:1856,562;
17.55024:1863,569;
17.56666:1865,578;
17.58366:1859,570;
17.60023:1857,573;
17.61689:1844,568;
17.6341:1844,568;
17.65035:1845,571;
17.66633:1849,571;
17.68296:1848,569;
17.7007:1853,574;
17.71676:1853,572;
17.7336:1855,573;
17.75046:1856,573;
17.76691:1851,568;
17.78365:1851,568;
17.80034:1827,556;
17.81635:1813,551;
17.83327:1811,550;
17.85026:1817,555;
17.8669:1822,560;
17.88378:1829,565;
17.90031:1833,564;
17.91688:1838,565;
17.93382:1838,565;
17.95019:1849,568;
17.96628:1840,563;
17.98313:1837,562;
18.00031:1836,562;
18.01685:1835,557;
18.03361:1840,561;
18.05051:1840,560;
18.06679:1840,559;
18.08346:1840,559;
18.10062:1841,560;
18.11636:1834,553;
18.13354:1837,557;
18.15045:1843,566;
18.16686:1842,565;
18.18354:1849,575;
18.20039:1843,567;
18.21678:1850,571;
18.23368:1850,571;
18.25033:1854,572;
18.26706:1859,579;
18.28325:1861,581;
18.30069:1859,580;
18.31702:1858,580;
18.33353:1855,575;
18.35034:1853,572;
18.3669:1850,569;
18.38448:1850,569;
18.40024:1846,565;
18.41708:1839,559;
18.43322:1838,556;
18.45052:1838,557;
18.46699:1843,560;
18.48371:1844,562;
18.50024:1843,562;
18.51677:1843,562;
18.5336:1843,562;
18.55035:1843,565;
18.56648:1843,568;
18.58336:1842,564;
18.60061:1842,563;
18.61675:1843,564;
18.63356:1844,563;
18.65043:1843,563;
18.6668:1841,564;
18.6836:1841,564;
18.70027:1837,563;
18.71627:1837,568;
18.73306:1837,568;
18.75029:1839,573;
18.76705:1845,573;
18.78354:1851,573;
18.80046:1848,570;
18.81678:1846,568;
18.83383:1846,568;
18.85029:1841,564;
18.86655:1839,567;
18.88494:1838,565;
18.90028:1839,567;
18.91689:1837,564;
18.93366:1839,565;
18.95022:1841,567;
18.96679:1854,578;
18.98353:1854,578;
19.00173:1857,580;
19.01643:1865,584;
19.03307:1869,585;
19.05023:1848,572;
19.06673:1845,570;
19.08372:1842,575;
19.10032:1841,573;
19.11678:1843,577;
19.13417:1843,577;
19.15029:1848,580;
19.16707:1851,579;
19.18331:1852,583;
19.20022:1851,583;
19.21696:1845,576;
19.23393:1844,572;
19.25052:1844,571;
19.26682:1842,564;
19.28364:1842,564;
19.30025:1842,565;
19.31637:1842,569;
19.33355:1842,571;
19.35026:1847,574;
19.36681:1849,569;
19.3838:1846,573;
19.40023:1846,573;
19.41688:1845,574;
19.43356:1845,574;
19.45032:1841,575;
19.46633:1844,576;
19.48325:1844,570;
19.50026:1845,569;
19.51685:1848,572;
19.53354:1851,575;
19.55059:1852,578;
19.56682:1852,581;
19.58366:1852,581;
19.60046:1847,581;
19.61643:1845,579;
19.63313:1847,582;
19.6503:1843,578;
19.66663:1846,573;
19.68356:1839,566;
19.70017:1843,569;
19.71676:1842,559;
19.73408:1842,559;
19.75023:1841,552;
19.7667:1850,564;
19.78331:1860,583;
19.80033:1864,591;
19.81679:1863,589;
19.8336:1842,567;
19.85022:1841,565;
19.86678:1841,565;
19.88387:1841,565;
19.90087:1840,562;
19.91648:1839,561;
19.93306:1840,562;
19.95024:1845,564;
19.96688:1844,563;
19.98381:1847,565;
20.00023:1854,572;
20.01679:1858,579;
20.03447:1858,579;
20.05123:1868,588;
20.06649:1868,588;
20.08347:1876,594;
20.10023:1871,588;
20.11665:1866,580;
20.13352:1870,584;
20.15028:1875,586;
20.16673:1874,585;
20.18427:1874,585;
20.20032:1868,580;
20.21681:1866,580;
20.23309:1856,577;
20.2502:1855,577;
20.26688:1858,580;
20.28406:1864,581;
20.30018:1864,579;
20.31691:1866,579;
20.3337:1866,579;
20.35065:1865,574;
20.36697:1866,573;
20.38342:1859,576;
20.40022:1849,577;
20.41682:1842,571;
20.43342:1843,571;
20.45031:1841,570;
20.46693:1859,583;
20.48364:1859,583;
20.50056:1864,578;
20.51626:1865,579;
20.53315:1859,574;
20.55008:1846,571;
20.56682:1840,568;
20.58353:1822,561;
20.60032:1831,567;
20.61683:1827,565;
20.6337:1827,565;
20.65028:1823,564;
20.66674:1820,561;
20.68324:1821,561;
20.70027:1819,560;
T21 fixation
22.60161:62,53;
22.6164:60,53;
22.63314:57,56;
22.65026:55,58;
22.66691:54,57;
22.68366:55,57;
22.70033:54,57;
22.71751:56,56;
22.73368:56,56;
22.75114:55,56;
22.76692:55,55;
22.78346:51,49;
22.80023:51,48;
22.81714:53,47;
22.83366:56,49;
22.85029:59,51;
22.86673:60,51;
22.88416:60,51;
22.90048:70,54;
22.91654:72,54;
22.93349:74,55;
22.95095:75,55;
22.96672:76,56;
22.98366:75,56;
23.00029:71,57;
23.01688:70,57;
23.03366:70,57;
23.05047:61,58;
23.06652:55,64;
23.08388:58,61;
23.10037:56,65;
23.11684:58,65;
23.1336:63,65;
23.15026:63,65;
23.16674:64,67;
23.18435:64,67;
23.20034:68,66;
23.21657:68,70;
23.23345:64,70;
23.25098:63,69;
23.26703:63,69;
23.28363:65,68;
23.30045:63,69;
23.31681:61,70;
23.33363:61,70;
23.35088:63,68;
23.36648:65,69;
23.38349:69,69;
23.40021:68,69;
23.41639:66,67;
23.4336:62,67;
23.45072:62,67;
23.46676:55,69;
23.48349:55,69;
23.50019:54,71;
23.51646:59,69;
23.53331:53,69;
23.55028:50,73;
23.5669:49,74;
23.58355:49,75;
23.60062:47,74;
23.61681:46,74;
23.63419:46,74;
23.65098:45,76;
23.66644:45,72;
23.68353:47,74;
23.70039:47,75;
23.7166:51,79;
23.73383:49,77;
23.75035:47,79;
23.76689:48,78;
23.78364:48,78;
23.80105:48,81;
23.81644:48,81;
23.83353:48,83;
23.85026:47,84;
23.86687:44,84;
23.88391:43,84;
23.90022:45,86;
23.91674:41,87;
23.93363:41,87;
23.95002:46,87;
23.96633:46,86;
23.98331:49,83;
24.00025:47,81;
24.01704:40,81;
24.03357:38,81;
24.05017:37,81;
24.0668:37,84;
24.08349:37,84;
24.10037:39,88;
24.11647:39,92;
24.1334:47,94;
24.15147:47,89;
24.16672:50,89;
24.18361:50,88;
24.20035:48,86;
24.21678:48,86;
24.23369:48,86;
24.25024:53,85;
24.26643:52,83;
24.2834:40,85;
24.30027:39,86;
24.3174:38,85;
24.3335:39,84;
24.3503:39,83;
24.367:36,82;
24.38352:36,82;
24.40019:42,84;
24.41653:46,77;
24.43334:45,79;
24.45021:47,80;
24.46689:47,77;
24.48354:41,82;
24.50034:39,86;
24.51701:36,93;
24.53403:36,93;
24.55241:39,89;
24.56646:36,93;
24.58329:40,87;
24.60033:40,84;
24.61745:41,80;
24.63368:41,81;
24.65033:47,82;
24.66674:52,85;
24.68378:52,85;
24.70033:51,87;
24.71633:62,84;
24.73341:51,78;
24.75016:46,79;
24.76686:49,78;
24.78394:66,76;
24.80019:67,76;
24.81672:54,76;
24.83382:54,76;
24.85075:62,72;
24.86668:60,71;
24.8834:57,88;
24.90065:51,91;
24.91695:51,92;
24.93356:49,92;
24.9502:49,93;
24.96684:56,95;
24.98357:56,95;
25.00039:63,78;
25.01651:52,82;
25.03343:53,81;
25.05027:56,81;
25.06695:53,84;
25.08357:54,83;
25.10026:54,80;
25.11698:46,85;
25.13377:46,85;
25.15027:54,88;
25.16675:52,88;
25.18332:52,87;
25.20021:48,87;
25.21685:52,85;
25.2334:52,86;
25.25019:70,89;
25.27015:72,90;
25.28351:72,90;
25.30114:69,92;
25.31627:68,87;
25.3334:69,88;
25.35114:63,89;
25.3672:51,93;
25.38355:49,92;
25.40022:53,89;
25.41682:53,89;
25.4336:53,89;
25.44983:55,88;
25.46644:58,88;
25.48321:58,89;
25.50054:54,90;
25.51675:56,89;
25.53353:62,90;
25.55039:62,90;
25.5668:61,89;
25.58384:61,89;
25.601:62,90;
25.6165:59,90;
25.63374:57,89;
25.65027:55,89;
25.667:51,87;
25.68349:50,82;
25.70022:50,83;
25.71682:49,82;
25.73365:49,82;
25.75009:41,81;
25.76684:41,81;
25.78338:46,85;
25.80085:54,85;
25.81733:56,85;
25.83385:59,86;
25.85048:61,88;
25.86683:61,88;
25.88372:61,88;
25.9005:61,93;
25.91651:51,97;
25.93324:46,99;
25.95119:66,102;
25.96667:68,102;
25.98362:67,98;
26.00085:66,96;
26.01694:66,95;
26.03362:66,95;
26.05034:66,94;
26.06683:59,94;
26.08356:58,94;
26.10037:55,96;
26.11678:57,98;
26.13356:56,101;
26.15028:59,102;
26.1668:59,103;
26.184:59,103;
26.19986:51,105;
26.21659:52,102;
26.23348:56,97;
26.25024:56,97;
26.26689:56,94;
26.28384:54,95;
26.30027:54,95;
26.31674:57,94;
26.3341:57,94;
26.35274:60,92;
26.36659:58,95;
26.38343:59,96;
26.40034:58,98;
26.4167:59,103;
26.43399:59,105;
26.45029:60,103;
26.46678:60,103;
26.48363:60,103;
26.50029:67,101;
26.51652:72,100;
26.53333:75,99;
26.55033:69,99;
26.56683:71,100;
26.58341:66,104;
26.60025:59,104;
26.61681:57,101;
26.63354:57,101;
26.65043:59,96;
26.66656:61,95;
26.68316:68,96;
26.70022:74,96;
26.71695:79,98;
26.73364:80,98;
26.75019:79,96;
26.76688:70,93;
26.78359:70,93;
26.80068:62,96;
26.81666:64,92;
26.83372:64,92;
26.85112:63,93;
26.86689:67,89;
26.88466:68,88;
26.90041:69,88;
26.91681:69,88;
26.9339:69,88;
26.95104:67,91;
26.96656:65,97;
26.9832:77,102;
27.00023:73,100;
27.01663:80,98;
27.03354:60,86;
27.05022:61,86;
27.06688:65,86;
27.08356:65,86;
27.10065:67,87;
27.11644:66,87;
27.13334:65,87;
27.15022:64,87;
27.16763:65,87;
27.18356:66,86;
27.20027:69,87;
27.21677:69,86;
27.23358:69,86;
27.25035:71,87;
27.26629:78,95;
27.28444:79,97;
27.30145:76,96;
27.31688:71,88;
27.33357:73,83;
27.35028:75,82;
27.36679:75,86;
27.38359:75,86;
27.40025:71,86;
27.41629:68,90;
27.4334:67,94;
27.45017:66,96;
27.46693:66,98;
27.48348:63,99;
27.50048:63,99;
27.51694:59,102;
27.53374:59,102;
27.55014:60,103;
27.56668:80,100;
27.58341:81,101;
27.60092:82,99;
27.61695:79,100;
T23 fixation
29.90137:1415,51;
29.9167:1415,51;
29.93337:1415,51;
29.9499:1423,57;
29.96624:1422,58;
29.98309:1419,60;
30.00024:1423,61;
30.01652:1425,60;
30.03452:1421,57;
30.05029:1420,56;
30.06678:1421,56;
30.08342:1421,56;
30.10143:1434,67;
30.11628:1434,69;
30.13311:1435,69;
30.15002:1436,71;
30.16689:1435,70;
30.18367:1431,67;
30.20011:1419,58;
30.21678:1423,61;
30.23353:1423,61;
30.2506:1414,51;
30.26645:1415,54;
30.28334:1438,75;
30.30062:1438,76;
30.31781:1444,89;
30.3334:1439,88;
30.3505:1431,71;
30.36668:1431,75;
30.38343:1431,75;
30.40017:1421,71;
30.41632:1428,59;
30.43333:1428,57;
30.45018:1425,57;
30.4666:1423,56;
30.48366:1422,57;
30.50029:1421,58;
30.51686:1422,59;
30.53349:1422,59;
30.5502:1423,60;
30.56697:1427,65;
30.58343:1430,71;
30.60025:1435,57;
30.61681:1417,52;
30.63372:1418,60;
30.65043:1418,61;
30.66679:1418,62;
30.68344:1418,62;
30.70026:1417,66;
30.71628:1428,68;
30.73337:1427,68;
30.75025:1436,71;
30.76685:1437,67;
30.78376:1437,67;
30.8003:1434,67;
30.81701:1434,69;
30.83417:1434,69;
30.85028:1444,87;
30.86642:1415,91;
30.88358:1413,87;
30.9003:1428,84;
30.91683:1428,82;
30.93502:1421,85;
30.9503:1419,84;
30.9669:1426,74;
30.98359:1426,74;
31.00032:1437,79;
31.01632:1446,81;
31.03334:1445,83;
31.05036:1448,85;
31.06686:1449,85;
31.08368:1445,80;
31.10025:1444,79;
31.11674:1443,80;
31.13354:1443,80;
31.15015:1428,76;
31.16641:1439,79;
31.18312:1447,82;
31.20022:1443,85;
31.21688:1435,88;
31.23376:1432,92;
31.25022:1431,93;
31.26692:1434,93;
31.28385:1434,93;
31.3007:1440,83;
31.31671:1446,80;
31.33317:1448,74;
31.35018:1439,74;
31.36684:1437,73;
31.38376:1433,77;
31.40023:1431,79;
31.4169:1426,76;
31.43358:1426,76;
31.45052:1433,74;
31.46653:1436,78;
31.48324:1434,78;
31.50026:1440,81;
31.51683:1419,80;
31.53383:1420,75;
31.55033:1423,78;
31.56696:1424,74;
31.58353:1424,74;
31.60033:1425,73;
31.61632:1427,74;
31.63353:1427,73;
31.65015:1426,73;
31.66691:1417,69;
31.68357:1415,68;
31.70025:1422,71;
31.71678:1421,70;
31.73383:1421,70;
31.75114:1430,76;
31.76632:1430,77;
31.78327:1419,79;
31.80029:1417,79;
31.81673:1417,79;
31.83373:1417,76;
31.85036:1417,75;
31.86685:1418,74;
31.88396:1418,74;
31.90041:1439,79;
31.91626:1434,72;
31.93341:1433,67;
31.94998:1425,64;
31.96683:1423,64;
31.98361:1423,68;
32.00025:1423,71;
32.01678:1408,75;
32.03354:1408,75;
32.04997:1408,73;
32.0679:1401,78;
32.0832:1401,79;
32.1:1402,79;
32.117:1405,79;
32.13365:1405,79;
32.15029:1405,75;
32.16682:1407,74;
32.18374:1407,74;
32.20057:1414,61;
32.21637:1415,59;
32.23346:1411,62;
