T12 fixation
1.56797:452,587;
4.68581:488,544;
4.702731:488,544;
4.71998:520,565;
4.736459:520,565;
4.752782:520,565;
4.769852:520,565;
4.790333:520,565;
4.80293:520,565;
4.818872:520,565;
4.833978:520,565;
4.850769:520,565;
4.866791:520,565;
4.883351:520,565;
4.9003:520,565;
4.916562:520,565;
4.933455:520,565;
4.949983:520,565;
4.966783:520,565;
4.983417:520,565;
4.999911:520,565;
5.016873:520,565;
5.033435:520,565;
5.04991:520,565;
5.066704:520,565;
5.085814:520,565;
5.102808:520,565;
5.119581:520,565;
5.136549:520,565;
5.152616:520,565;
5.169791:520,565;
5.186678:530,387;
5.202631:530,387;
5.219974:530,387;
5.235667:568,441;
5.251327:534,463;
5.266947:531,467;
5.283733:531,468;
5.302691:532,468;
5.319016:513,484;
5.336176:495,503;
5.351256:501,507;
5.368526:501,507;
5.3834:499,518;
5.400453:474,540;
5.417439:474,550;
5.434411:473,550;
5.450065:465,562;
5.46679:464,566;
5.483564:464,572;
5.500175:457,585;
5.516251:459,580;
5.532948:459,580;
5.55112:459,580;
5.569461:454,583;
5.585437:454,583;
5.602486:454,583;
5.619249:439,590;
5.636497:439,590;
5.652575:439,590;
5.66963:439,590;
5.686484:439,590;
5.702814:439,590;
5.719438:439,590;
5.735548:452,584;
5.751258:466,570;
5.767481:466,570;
5.783254:466,570;
5.800641:466,570;
5.818775:466,570;
5.83444:466,570;
5.852457:466,570;
5.86867:466,570;
5.884558:466,570;
5.900735:466,570;
5.917068:466,570;
5.933023:466,570;
5.950426:466,570;
5.966412:466,570;
5.983338:583,560;
6.000129:583,560;
6.016837:557,495;
6.035036:557,495;
6.050169:557,495;
6.068255:557,495;
6.085538:553,479;
6.101841:553,479;
6.119642:553,479;
6.13658:553,479;
6.15263:539,477;
6.169554:539,477;
6.185613:539,477;
6.203537:542,507;
6.219815:530,502;
6.2361:504,498;
6.252091:485,522;
6.268883:485,522;
6.284321:473,555;
6.301782:467,569;
6.31944:464,570;
6.335947:441,584;
6.353533:439,575;
6.368513:438,574;
6.385797:432,581;
6.401325:433,582;
6.416895:422,583;
6.433381:404,602;
6.450459:405,619;
6.467369:404,626;
6.483608:398,640;
6.500177:397,650;
6.517681:395,648;
6.534429:383,654;
6.550178:383,654;
6.568523:378,655;
T11 fixation
8.501521:0,620;
8.516809:0,620;
8.533853:0,620;
8.549868:0,620;
8.567759:0,620;
8.585134:8,493;
8.601337:8,493;
8.618737:8,493;
8.633063:81,556;
8.650121:81,556;
8.667114:99,568;
8.683185:102,552;
8.700578:105,544;
8.716744:118,498;
8.73495:130,512;
8.75046:130,497;
8.768208:140,479;
8.784781:145,475;
8.801477:175,454;
8.819276:227,415;
8.836269:254,391;
8.852805:285,376;
8.868574:285,376;
8.884009:285,376;
8.900365:321,357;
8.918402:321,357;
8.933914:321,357;
8.951611:389,336;
8.969917:389,336;
8.986847:371,349;
9.003676:371,349;
9.019994:371,349;
9.035437:371,342;
9.050937:391,332;
9.068484:419,334;
9.085471:407,330;
9.100908:401,333;
9.119636:395,338;
9.13681:349,366;
9.152699:325,374;
9.168663:326,373;
9.185568:314,378;
9.202033:289,388;
9.219613:237,421;
9.234722:182,458;
9.250201:152,482;
9.26779:152,482;
9.284959:40,566;
9.300777:7,589;
9.316786:1,596;
9.333529:-4,598;
9.350235:-8,605;
9.367348:-9,610;
9.383301:-1,604;
9.400236:-1,604;
9.418173:-1,604;
9.433632:-4,586;
9.452626:-4,586;
9.468756:-4,586;
9.485597:13,539;
9.502028:13,539;
9.518707:13,539;
9.535158:172,513;
9.551183:172,513;
9.568445:154,543;
9.584532:137,535;
9.600923:126,546;
9.618109:131,529;
9.635377:151,485;
9.651916:167,469;
9.669382:172,467;
9.68523:179,462;
9.701303:186,458;
9.718479:188,454;
9.735745:185,456;
9.75204:178,461;
9.769553:153,464;
9.785043:144,471;
9.800741:146,475;
9.817469:146,475;
9.833307:133,475;
9.850143:133,475;
9.86871:133,475;
9.88572:111,519;
9.902877:111,519;
9.920695:111,519;
9.935503:113,495;
9.95301:113,495;
9.969376:83,509;
9.986563:66,555;
10.00159:66,555;
10.01818:66,555;
10.03497:57,559;
10.05038:64,583;
10.06685:55,583;
10.08376:5,598;
10.1007:2,601;
10.11808:7,603;
10.13564:14,604;
10.15209:-25,611;
10.16809:-25,611;
10.18491:-32,603;
10.20152:-22,597;
10.21647:7,579;
10.23331:11,576;
10.25011:12,577;
10.26718:12,577;
10.28352:24,583;
10.29998:41,585;
10.31664:24,576;
10.33311:31,579;
10.35039:31,579;
10.36684:31,579;
10.38413:55,579;
10.40156:83,577;
10.41939:83,577;
10.43658:80,548;
10.45428:80,548;
10.47351:124,458;
10.48588:124,458;
10.50253:124,458;
10.51774:190,487;
10.53357:202,484;
10.55065:178,473;
10.5669:179,475;
10.58372:174,467;
10.60009:164,456;
10.61737:174,450;
10.63484:207,432;
10.65259:205,426;
10.6691:212,414;
10.68475:239,392;
10.70251:243,389;
10.71948:292,375;
10.73581:293,374;
10.75299:289,374;
10.76908:289,374;
10.78466:329,358;
10.80024:325,357;
10.81704:348,350;
10.83383:345,347;
10.85199:345,347;
10.86985:345,347;
10.88588:350,340;
10.90285:350,340;
10.91954:350,340;
10.93682:402,332;
10.95184:402,332;
10.96798:396,333;
10.98384:396,333;
11.00102:285,357;
11.01712:290,360;
11.03397:299,360;
11.05246:354,355;
11.0695:350,353;
11.08675:318,357;
11.10326:304,360;
11.11981:324,358;
11.13547:313,357;
11.15224:304,355;
11.16788:323,349;
11.18342:302,353;
11.20026:302,353;
11.21767:302,353;
11.2334:252,389;
11.25018:252,389;
11.26702:130,464;
11.28367:88,504;
11.30051:88,504;
11.31971:47,535;
11.3359:47,535;
11.35252:47,535;
11.37033:75,509;
11.38987:75,509;
11.40258:48,492;
11.4192:39,489;
11.43575:39,489;
11.45175:39,489;
11.46818:45,488;
11.48357:87,477;
11.50023:95,482;
11.51649:135,488;
11.53351:151,468;
11.55015:148,468;
11.56687:162,458;
11.58482:176,443;
11.60275:178,443;
11.61902:173,445;
11.63572:139,470;
11.65268:139,470;
11.66972:139,470;
11.68532:142,499;
11.70226:140,502;
11.71931:139,502;
11.73542:141,505;
11.75106:132,515;
11.76771:116,524;
11.78348:121,521;
11.80089:121,521;
11.82357:116,523;
11.83592:116,523;
11.85368:116,523;
11.86995:131,507;
11.88575:131,507;
11.9026:131,507;
11.91877:111,564;
11.93504:103,572;
11.95007:78,583;
11.96639:63,597;
11.9849:63,599;
12.00028:55,599;
12.01707:55,601;
12.03354:0,611;
12.05065:-5,616;
12.06904:-14,624;
12.08624:-26,632;
12.1016:-30,633;
12.11917:-30,633;
12.13498:-26,625;
12.15006:7,602;
12.16697:66,556;
12.1836:55,561;
12.20016:38,564;
12.21681:36,566;
12.23382:36,566;
12.25011:43,566;
12.26633:29,580;
12.28488:34,578;
12.3021:34,578;
12.31961:34,575;
12.33578:38,574;
12.35219:38,574;
12.3698:45,564;
12.38652:45,564;
12.40386:45,564;
12.41936:45,564;
12.43636:24,571;
12.45193:38,561;
12.46917:59,552;
12.48585:88,545;
12.50228:112,529;
12.51921:122,524;
12.53642:135,493;
12.55192:157,480;
12.56959:157,480;
12.58511:161,485;
12.60256:142,487;
12.61793:153,489;
12.63374:149,479;
12.65024:151,481;
12.667:150,480;
12.68459:148,478;
12.70244:148,478;
12.71981:152,475;
12.73694:152,475;
12.75248:152,475;
12.76944:133,519;
12.78545:133,519;
12.80256:133,519;
12.8237:161,505;
12.83618:150,531;
12.85168:150,531;
12.86705:150,531;
12.88338:128,548;
12.90021:76,576;
12.9168:87,564;
12.93538:110,544;
12.95287:95,558;
12.96908:71,575;
12.98637:59,573;
13.00192:62,573;
13.0187:62,573;
13.03546:32,593;
13.05063:31,595;
13.06743:32,596;
13.08445:37,591;
13.10023:38,590;
13.11677:39,589;
13.13374:44,589;
13.15166:44,589;
13.16645:52,586;
13.18566:52,586;
13.20259:52,586;
13.21958:53,587;
13.23595:50,584;
13.25245:7,583;
13.2738:17,583;
13.28689:24,557;
13.30258:24,557;
13.31985:24,557;
13.33578:24,557;
13.35241:29,552;
13.36915:73,560;
13.38513:116,522;
13.40278:111,531;
13.41898:142,498;
13.43635:147,481;
13.45668:146,479;
13.47042:146,479;
13.49037:134,486;
13.50266:141,483;
T25 fixation
15.28736:1831,41;
15.30124:1834,37;
15.31917:1835,35;
15.3356:1826,28;
15.35121:1822,41;
15.36829:1813,37;
15.38477:1797,37;
15.40145:1798,39;
15.41683:1771,27;
15.43346:1771,27;
15.45061:1771,27;
15.46841:1800,20;
15.4843:1800,20;
15.50092:1772,9;
15.519:1753,11;
15.53481:1838,0;
15.55285:1838,0;
15.57317:1853,30;
15.5863:1853,30;
15.60175:1864,26;
15.6178:1850,134;
15.63362:1803,137;
15.65138:1829,103;
15.66686:1803,117;
15.68357:1808,121;
15.70027:1855,106;
15.71904:1888,112;
15.73448:1897,113;
15.75277:1907,126;
15.7686:1921,124;
15.78537:1908,114;
15.80117:1887,100;
15.81766:1878,100;
15.83378:1879,97;
15.85011:1865,90;
15.86666:1874,101;
15.88339:1873,100;
15.90015:1875,106;
15.91688:1874,102;
15.93355:1878,99;
15.95016:1878,99;
15.96699:1876,92;
15.9847:1896,71;
16.00171:1884,79;
16.01819:1886,43;
16.03618:1888,34;
16.05355:1880,45;
16.06969:1859,68;
16.08542:1827,102;
16.10279:1817,72;
16.11994:1803,55;
16.13578:1797,44;
16.15252:1793,18;
16.16977:1773,-2;
16.1847:1778,6;
16.20024:1782,15;
16.21698:1784,26;
16.23393:1776,29;
16.25016:1803,51;
16.26694:1815,48;
16.28353:1801,48;
16.30095:1789,46;
16.31688:1726,37;
16.33348:1623,18;
16.35068:1614,18;
16.36688:1618,22;
16.3845:1618,22;
16.40016:1618,22;
16.4171:1502,15;
16.4346:1502,15;
16.45173:1502,15;
16.47141:1502,-3;
16.48633:1495,-8;
16.50364:1497,-15;
16.5208:1497,-15;
16.53552:1496,-17;
16.55356:1494,-17;
16.56868:1494,-18;
16.58566:1491,-11;
16.60169:1491,-11;
16.61842:1477,-6;
16.63353:1459,1;
16.64989:1472,12;
16.66679:1479,13;
16.68347:1499,13;
16.70143:1510,12;
16.71815:1527,14;
16.73585:1527,14;
16.75271:1533,15;
16.76899:1520,10;
16.78558:1607,34;
16.80019:1716,73;
16.81745:1729,78;
16.83352:1870,106;
16.85017:1873,105;
16.86704:1879,105;
16.88317:1874,100;
16.90006:1874,100;
16.91689:1859,77;
16.93344:1859,77;
16.95151:1857,76;
16.96708:1891,115;
16.9847:1885,103;
17.00237:1865,116;
17.01989:1865,105;
17.03688:1859,105;
17.05273:1857,112;
17.0724:1857,112;
17.0867:1850,124;
17.10291:1842,136;
17.11843:1831,122;
17.13425:1813,101;
17.15228:1784,45;
17.1685:1752,28;
17.1898:1758,42;
17.20373:1758,42;
17.21979:1722,25;
17.23922:1711,20;
17.25277:1708,21;
17.2696:1697,13;
17.28644:1663,22;
17.3028:1654,29;
17.31923:1648,28;
17.33516:1640,26;
17.35094:1584,12;
17.36653:1552,4;
17.38367:1552,4;
17.40252:1537,0;
17.41972:1506,8;
17.43579:1514,4;
17.45275:1509,6;
17.47424:1500,2;
17.48677:1484,-26;
17.50314:1484,-26;
17.52351:1473,-36;
17.54056:1471,-35;
17.55257:1455,-36;
17.56876:1455,-36;
17.58568:1423,-28;
17.60229:1415,-27;
17.61914:1436,-34;
17.63599:1443,-31;
17.65259:1443,-31;
17.66951:1476,-12;
17.68667:1471,-25;
17.70246:1497,13;
17.71865:1491,5;
17.73507:1494,7;
17.75149:1512,9;
17.76758:1638,42;
17.78365:1734,60;
17.80014:1798,81;
17.81662:1848,94;
17.83338:1848,94;
17.85023:1870,99;
17.86689:1870,99;
17.88355:1870,99;
17.90014:1871,96;
17.91841:1871,96;
17.93423:1857,87;
17.95171:1857,87;
17.97321:1857,87;
17.99014:1856,87;
18.00338:1857,87;
18.01935:1917,82;
18.03674:1916,82;
18.05197:1916,79;
18.0688:1908,72;
18.08331:1908,72;
18.10086:1908,72;
18.11645:1908,72;
18.1334:1908,72;
18.15016:1908,72;
18.16688:1874,39;
18.18346:1874,39;
18.20018:1874,39;
18.2175:1608,52;
18.23377:1651,49;
18.25003:1648,54;
18.26665:1663,53;
18.28359:1695,44;
18.30021:1708,44;
18.3171:1708,44;
18.3335:1718,63;
18.35134:1716,55;
18.36812:1718,54;
18.38396:1737,80;
18.40176:1737,80;
18.42322:1776,119;
18.43686:1764,108;
18.45275:1775,107;
18.46889:1768,97;
18.48641:1771,99;
18.5024:1743,66;
18.51886:1749,71;
18.53569:1758,75;
18.55171:1792,84;
18.56822:1796,86;
18.58814:1800,88;
18.60259:1794,87;
18.61965:1773,66;
18.63517:1773,74;
18.65206:1779,75;
18.66837:1785,77;
18.68496:1784,77;
18.70034:1784,75;
18.71671:1798,78;
18.73323:1823,82;
18.75014:1834,83;
18.76747:1854,81;
18.78355:1848,69;
18.80056:1857,72;
18.81759:1860,69;
18.83307:1854,67;
18.85033:1854,67;
18.8679:1854,67;
18.88349:1853,62;
18.90083:1842,65;
18.9178:1840,31;
18.93483:1836,26;
18.9522:1823,18;
18.96965:1811,17;
18.98676:1808,38;
19.00385:1806,40;
19.02301:1804,41;
19.03632:1805,65;
19.05371:1804,57;
19.06813:1796,49;
19.08498:1769,44;
19.10198:1766,44;
19.11862:1759,44;
19.13664:1759,44;
19.15257:1743,43;
19.17356:1743,43;
19.18575:1742,38;
19.20278:1734,36;
19.21934:1714,33;
19.23447:1705,33;
19.25017:1625,24;
19.2678:1611,23;
19.28314:1576,28;
19.30097:1576,28;
19.31951:1576,28;
19.33685:1510,24;
19.35372:1510,24;
19.36893:1510,24;
19.38564:1439,8;
19.40293:1438,7;
19.41964:1438,7;
19.43643:1405,-9;
19.4527:1405,-9;
19.46955:1431,1;
19.48961:1442,7;
19.50133:1444,3;
19.5174:1455,8;
19.53415:1460,10;
19.55022:1455,22;
19.5678:1479,25;
19.58399:1689,85;
19.60011:1689,85;
19.61692:1689,85;
19.63324:1794,116;
19.65017:1811,116;
19.66696:1868,106;
19.68346:1871,108;
19.70108:1868,109;
19.71738:1873,107;
19.73509:1863,109;
19.75112:1851,110;
19.76835:1851,110;
19.78644:1840,112;
19.80299:1850,112;
19.81965:1854,111;
19.83586:1865,101;
19.85351:1846,92;
19.86883:1844,92;
19.88568:1848,101;
19.9021:1842,96;
19.91872:1842,96;
19.93516:1827,91;
19.95115:1836,94;
19.96696:1807,75;
19.98444:1784,63;
20.00163:1779,64;
20.01921:1738,48;
20.03643:1743,49;
20.05176:1734,46;
20.06873:1734,46;
20.0859:1744,45;
20.10241:1778,60;
20.11939:1779,61;
20.13564:1768,57;
20.15265:1774,56;
20.16869:1786,62;
20.1855:1789,65;
20.20183:1779,62;
20.21722:1779,62;
20.23364:1792,70;
20.25134:1792,70;
20.26895:1783,74;
20.28575:1766,94;
20.3025:1786,87;
T3 fixation
22.11791:1409,960;
22.13362:1409,960;
22.15082:1412,956;
22.16748:1417,957;
22.18324:1456,940;
22.20029:1463,968;
22.21907:1464,967;
22.23356:1464,971;
22.25127:1461,996;
22.26903:1477,1034;
22.28485:1473,1053;
22.30177:1473,1060;
22.31735:1481,1099;
22.33362:1480,1091;
22.35167:1480,1092;
22.36862:1478,1106;
22.38466:1447,1052;
22.40221:1433,1028;
22.41824:1439,1036;
22.43463:1441,1035;
22.45117:1442,1034;
22.46686:1442,1034;
22.4835:1480,1070;
22.50186:1461,1041;
22.51824:1449,1024;
22.53344:1455,1029;
22.55174:1453,1025;
22.56732:1460,1039;
22.58324:1460,1035;
22.60018:1460,1035;
22.61887:1471,1052;
22.63532:1430,996;
22.65149:1430,996;
22.66836:1430,996;
22.68349:1430,996;
22.70129:1473,1028;
22.71697:1473,1028;
22.7338:1497,1058;
22.74995:1497,1058;
22.76748:1464,1006;
22.78413:1380,948;
22.80171:1390,926;
22.81832:1402,953;
22.8339:1414,961;
22.85139:1406,950;
22.86818:1380,882;
22.88345:1378,887;
22.90023:1383,888;
22.91726:1383,888;
22.9354:1410,919;
22.95214:1422,947;
22.96809:1424,950;
22.98383:1420,948;
23.0004:1420,948;
23.01786:1403,964;
23.03309:1410,957;
23.05268:1410,957;
23.07343:1406,958;
23.08675:1406,958;
23.10273:1406,958;
23.11963:1406,958;
23.13589:1406,958;
23.15127:1406,958;
23.16825:1418,984;
23.18304:1427,963;
23.20119:1427,963;
23.21641:1430,975;
23.23342:1432,1022;
23.25218:1432,1028;
23.26871:1433,1036;
23.28504:1436,1043;
23.3018:1436,1046;
23.31802:1444,1026;
23.33366:1440,1026;
23.35014:1438,1016;
23.36664:1438,1007;
23.38329:1436,1006;
23.40019:1436,1006;
23.41702:1436,1006;
23.43342:1436,1006;
23.45042:1436,1006;
23.46667:1436,1006;
23.48336:1436,1006;
23.49997:1436,1006;
23.51666:1436,1006;
23.53354:1436,1006;
23.5511:1436,1006;
23.56795:1376,873;
23.58369:1376,873;
23.60022:1376,873;
23.61687:1376,873;
23.63478:1376,873;
23.64974:1344,892;
23.66648:1356,869;
23.68575:1348,866;
23.70361:1347,865;
23.71962:1356,855;
23.7352:1354,846;
23.75205:1353,848;
23.76872:1352,841;
23.78527:1355,838;
23.80026:1362,830;
23.81718:1349,806;
23.83324:1334,791;
23.85235:1294,673;
23.86825:1291,666;
23.8843:1275,654;
23.90166:1240,606;
23.91783:1252,612;
23.93445:1217,571;
23.95139:1217,571;
23.96646:1214,567;
23.98632:1214,567;
24.00254:1214,567;
24.01948:1188,551;
24.03661:1188,551;
24.05292:1188,551;
24.06953:1188,551;
24.08584:1188,551;
24.10153:1188,551;
24.11796:1188,551;
24.13448:1149,480;
24.15015:1145,526;
24.16682:1221,537;
24.18573:1218,557;
24.201:1210,561;
24.21713:1241,561;
24.23366:1246,559;
24.25023:1246,559;
24.26664:1259,540;
24.2834:1273,553;
24.30019:1194,476;
24.31803:1194,476;
24.33351:1194,476;
24.35052:1194,476;
24.3665:1194,476;
24.38318:1194,476;
24.40042:1194,476;
24.41776:1164,440;
24.43333:1278,455;
24.4501:1278,455;
24.46725:1284,474;
24.4845:1284,474;
24.50183:1284,474;
24.51955:1285,479;
24.53641:1285,479;
24.5523:1285,479;
24.57019:1321,392;
24.58564:1321,392;
24.60175:1196,395;
24.61826:1138,398;
24.63334:1143,398;
24.65155:1145,398;
24.667:1145,398;
24.68557:1126,396;
24.70227:1126,396;
24.71975:1126,396;
24.73675:1231,429;
24.75385:1231,429;
24.76951:1285,709;
24.78575:1329,845;
24.8032:1338,870;
24.81818:1351,885;
24.83348:1351,885;
24.85012:1388,926;
24.86837:1394,934;
24.88904:1397,913;
24.90286:1400,915;
24.919:1513,1075;
24.93562:1526,1056;
24.95268:1514,1034;
24.96992:1515,1032;
24.9866:1515,1032;
25.00369:1515,1032;
25.01872:1505,1013;
25.03478:1505,1013;
25.05129:1469,1059;
25.06679:1468,1061;
25.08349:1464,1064;
25.10014:1466,1078;
25.11737:1463,1084;
25.13611:1445,1089;
25.15169:1447,1085;
25.16691:1447,1085;
25.18334:1406,1018;
25.20014:1372,833;
25.21723:1365,802;
25.23442:1359,769;
25.25072:1341,731;
25.26808:1337,726;
25.28337:1299,667;
25.29994:1299,667;
25.31666:1279,643;
25.33337:1264,599;
25.3502:1254,588;
25.36679:1245,587;
25.38338:1233,566;
25.40216:1218,558;
25.41858:1220,553;
25.43573:1201,528;
25.4522:1201,528;
25.46785:1201,528;
25.48378:1183,505;
25.50009:1148,451;
25.51682:1148,440;
25.53344:1142,414;
25.5521:1142,408;
25.56918:1142,408;
25.5866:1142,408;
25.60196:1142,408;
25.61924:1142,408;
25.63649:1126,344;
25.65179:1126,344;
25.66851:974,303;
25.68454:978,328;
25.70235:1008,327;
25.71814:1018,353;
25.73574:1018,353;
25.75223:1018,353;
25.76869:1192,499;
25.7835:1192,499;
25.80043:1224,563;
25.81695:1310,726;
25.83502:1310,726;
25.85289:1310,726;
25.86964:1361,842;
25.88886:1361,842;
25.90236:1361,842;
25.91987:1411,938;
25.93653:1406,961;
25.9528:1385,985;
25.96785:1415,966;
25.98402:1425,971;
26.00224:1423,1004;
26.01882:1422,1008;
26.03524:1421,1013;
26.05194:1426,1029;
26.06808:1426,1029;
26.08478:1434,1042;
26.10011:1438,1032;
26.11674:1438,1036;
26.13348:1434,1021;
26.15036:1419,990;
26.16706:1382,920;
26.18433:1360,870;
26.1997:1353,864;
26.21653:1370,896;
26.23364:1360,878;
26.25017:1360,878;
26.26684:1358,885;
26.28341:1409,953;
26.30086:1409,953;
26.31862:1421,944;
26.33592:1421,952;
26.35218:1421,952;
26.36896:1423,949;
26.38599:1417,959;
26.40239:1442,925;
26.41883:1445,922;
26.43506:1438,929;
26.45178:1438,927;
26.467:1432,918;
26.48495:1418,904;
26.50169:1418,904;
26.5196:1397,876;
26.53657:1393,867;
26.55287:1374,841;
26.56964:1370,838;
26.58625:1352,825;
26.60233:1349,823;
26.6193:1342,818;
26.63547:1351,826;
26.65213:1351,826;
26.66735:1384,856;
26.68349:1385,869;
26.70178:1393,893;
26.71747:1394,882;
26.73477:1394,882;
26.7528:1394,882;
26.76875:1394,882;
26.7857:1394,882;
26.80666:1394,882;
26.82339:1394,882;
26.83633:1350,834;
26.85212:1385,917;
26.86781:1371,904;
26.88353:1396,912;
26.90053:1409,923;
26.91743:1433,968;
26.93467:1419,974;
26.95025:1419,974;
26.96866:1417,984;
26.98346:1407,979;
27.00037:1400,965;
27.01747:1390,946;
27.03341:1390,949;
27.0502:1387,951;
27.06687:1391,959;
27.0841:1389,974;
27.10026:1389,974;
27.11653:1395,980;
27.13348:1402,987;
T15 fixation
28.98512:1853,525;
29.00006:1853,525;
29.01674:1893,532;
29.03299:1871,567;
29.04989:1871,567;
29.06698:1871,567;
29.08408:1867,565;
29.09989:1864,570;
29.11677:1864,570;
29.13328:1865,553;
29.15005:1840,529;
29.16818:1826,507;
29.18419:1828,502;
29.20028:1835,508;
29.21834:1816,490;
29.2349:1807,484;
29.25135:1782,473;
29.26812:1768,458;
29.28451:1768,458;
29.30222:1766,455;
29.31825:1772,459;
29.33571:1771,459;
29.3517:1804,488;
29.36718:1817,499;
29.38328:1824,504;
29.40028:1822,492;
29.41682:1824,496;
29.43323:1829,501;
29.45166:1829,501;
29.46816:1829,494;
29.48542:1850,497;
29.50213:1850,497;
29.51882:1830,484;
29.53651:1858,496;
29.5535:1848,497;
29.56895:1837,514;
29.58536:1842,523;
29.60236:1863,529;
29.61866:1881,558;
29.63502:1930,603;
29.65197:1930,603;
29.66948:1913,590;
29.68466:1925,598;
29.70016:1941,608;
29.71679:1924,582;
29.73336:1860,538;
29.75023:1830,497;
29.76714:1831,500;
29.78435:1834,500;
29.80011:1853,514;
29.81649:1859,515;
29.8334:1888,532;
29.85031:1896,531;
29.86683:1889,527;
29.88464:1889,527;
29.90121:1890,520;
29.91845:1890,521;
29.93533:1893,512;
29.95188:1893,512;
29.96955:1893,512;
29.9861:1900,547;
30.00266:1907,569;
30.0195:1889,554;
30.03519:1854,493;
30.05193:1847,481;
30.06852:1836,467;
30.08556:1833,471;
30.10226:1830,472;
30.12011:1822,480;
30.13624:1826,476;
30.15278:1799,470;
30.16859:1796,470;
30.18477:1793,468;
30.20173:1782,459;
30.21752:1784,457;
30.23372:1788,458;
30.25014:1788,458;
30.26699:1796,454;
30.28343:1805,461;
30.30042:1793,489;
30.31682:1795,486;
30.33339:1795,486;
30.35099:1795,486;
30.36734:1792,496;
30.38484:1841,509;
30.40101:1841,509;
30.41879:1847,505;
30.43515:1833,514;
30.45271:1828,526;
30.46879:1828,526;
30.48551:1828,528;
30.50256:1825,527;
30.51875:1818,532;
30.5357:1843,571;
30.55264:1855,589;
30.56949:1892,610;
30.58534:1894,609;
30.60163:1902,615;
30.61852:1899,606;
30.63357:1897,608;
30.6502:1808,512;
30.66679:1770,496;
30.6836:1765,490;
30.70007:1770,495;
30.71627:1803,517;
30.73376:1812,525;
