T25 fixation
1.085702:1881,72;
6.402558:2093,229;
6.418702:2086,217;
6.436019:2062,187;
6.452502:2040,184;
6.468915:2036,181;
6.485762:1990,144;
6.502832:1949,147;
6.519334:1900,120;
6.535729:1885,116;
6.552685:1823,113;
6.568776:1810,111;
6.585518:1810,111;
6.602581:1759,103;
6.619658:1696,83;
6.634938:1736,101;
6.652882:1702,95;
6.669647:1730,89;
6.685622:1729,84;
6.702694:1729,84;
6.719007:1729,84;
6.735839:1729,84;
6.752254:1729,84;
6.768508:1729,84;
6.785462:1729,84;
6.802643:1729,84;
6.819632:1729,84;
6.836701:1729,84;
6.852348:1729,84;
6.873415:1822,253;
6.886792:1822,253;
6.902761:1822,253;
6.9187:1822,253;
6.935898:1822,253;
6.952766:1822,253;
6.969591:1795,350;
6.98562:1760,434;
7.002747:1691,212;
7.019514:1715,219;
7.03668:1835,358;
7.052803:1787,302;
7.070702:1782,221;
7.085998:1797,244;
7.106677:1798,112;
7.119434:1853,128;
7.136554:1875,132;
7.152684:1878,121;
7.16808:1897,206;
7.185705:1892,182;
7.202834:1875,170;
7.219745:1829,160;
7.235807:1829,160;
7.252807:1826,143;
7.269246:1828,135;
7.286286:1810,99;
7.302482:1808,97;
7.319774:1807,94;
7.335881:1808,104;
7.352003:1813,102;
7.369901:1841,97;
7.386117:1848,96;
7.40379:1855,84;
7.418742:1860,74;
7.435825:1865,60;
7.452641:1861,49;
7.468811:1855,56;
7.485415:1853,73;
7.502694:1852,61;
7.519106:1853,89;
7.536632:1867,81;
7.552771:1867,81;
7.569097:1892,92;
7.58654:1870,97;
7.603757:1906,100;
7.618776:1900,93;
7.636084:1888,87;
7.652878:1881,85;
7.669873:1881,85;
7.686537:1864,84;
7.702616:1864,84;
7.719702:1871,73;
7.735915:1824,53;
7.751658:1872,153;
7.769606:1845,81;
7.785519:1840,73;
7.802578:1792,36;
7.820902:1837,58;
7.835829:1801,37;
7.853259:1838,38;
7.869876:1832,61;
7.885763:1832,61;
7.902703:1857,60;
7.918832:1857,60;
7.935739:1847,-16;
7.951901:1851,-13;
7.970001:1861,17;
7.9859:1849,23;
8.006487:1850,42;
8.018875:1861,47;
8.035903:1871,48;
8.051964:1904,66;
8.068755:1917,78;
8.085871:1909,86;
8.106524:1860,89;
8.122792:1853,127;
8.135693:1853,127;
8.152919:1726,103;
8.169619:1682,90;
8.185659:1784,131;
8.201655:1668,84;
8.219588:1798,132;
8.239898:1811,159;
8.25174:1855,170;
8.269938:1867,175;
8.286756:1878,134;
8.302912:1900,146;
8.322948:1900,103;
8.335867:1825,102;
8.353151:1748,151;
8.36969:1638,149;
8.385903:1637,145;
8.403654:1653,150;
8.41879:1762,161;
8.43574:1740,165;
8.45392:1740,165;
8.468945:1742,220;
8.485563:1722,212;
8.502738:1801,258;
8.518413:1847,303;
8.536517:1847,303;
8.556435:1819,298;
8.568809:1813,403;
8.585746:1813,403;
8.602355:1813,403;
8.618559:1715,334;
8.635984:1715,334;
8.652654:1874,100;
8.668389:1820,95;
8.68669:1654,48;
8.70171:1642,43;
8.719616:1651,34;
8.735838:1497,1;
8.752115:1585,17;
8.769742:1651,49;
8.785684:1626,89;
8.801837:1614,127;
8.818925:1661,142;
8.835192:1661,142;
8.852707:1648,154;
8.873478:1677,171;
8.886754:1739,256;
8.902847:1739,256;
8.918756:1731,187;
8.935739:1794,224;
8.952292:1793,235;
8.968793:1784,249;
8.98666:1789,231;
9.00287:1769,229;
9.01994:1805,237;
9.035548:1824,238;
9.052624:1745,113;
9.068868:1730,91;
9.085788:1754,64;
T4 fixation
16.83527:429,980;
16.8522:429,980;
16.86788:429,980;
16.88544:451,1075;
16.90072:450,1062;
16.91767:452,1058;
16.93573:454,1078;
16.95288:456,1083;
16.96894:456,1083;
16.98479:464,1070;
17.00113:464,1070;
17.01802:474,1068;
17.03561:474,1068;
17.05185:474,1068;
17.06883:526,1058;
17.08581:552,1054;
17.10289:552,1054;
17.11863:552,1054;
17.13544:552,1054;
17.1523:552,1054;
17.16868:552,1054;
17.18589:938,1018;
17.20257:938,1018;
17.21885:938,1018;
17.23577:1624,926;
17.25189:1624,926;
17.2679:1624,926;
17.28504:1610,1003;
17.30296:1626,986;
17.31942:1624,910;
17.33566:1626,890;
17.35274:1626,890;
17.36878:1626,890;
17.38563:1623,885;
17.40178:1623,885;
17.41878:1623,885;
17.43567:1623,885;
17.45251:1623,885;
17.46875:1623,885;
17.48566:1623,885;
17.50255:1623,885;
17.51788:1623,885;
17.53642:1623,885;
17.55256:1623,885;
17.56965:1623,885;
17.58583:1623,885;
17.60382:1623,885;
17.61995:1623,885;
17.63657:1623,885;
17.65184:1623,885;
17.66824:404,1059;
17.68583:404,1059;
17.70266:404,1059;
17.71888:404,1059;
17.73588:404,1059;
17.75388:404,1059;
17.76957:404,1059;
17.78547:404,1059;
17.80135:404,1059;
17.81864:287,1057;
17.83686:377,1012;
17.85209:361,1013;
17.87114:351,1040;
17.88595:369,1027;
17.90247:364,1058;
17.91883:360,1070;
17.935:362,1064;
17.95152:353,1129;
17.96869:355,1114;
17.98599:359,1120;
18.00299:362,1129;
18.019:361,1143;
18.03462:402,1135;
18.05276:399,1148;
18.06896:410,1120;
18.08572:414,1104;
18.10265:413,1075;
18.11861:432,1063;
18.13579:457,1029;
18.15216:454,1035;
18.16941:456,1032;
18.18513:456,1032;
18.20387:453,1036;
18.21959:453,1036;
18.23573:453,1036;
18.25264:427,1071;
18.26875:427,1071;
18.28539:427,1057;
18.30281:435,1034;
18.32021:447,1038;
18.3355:448,1037;
18.35376:450,1040;
18.3697:451,1036;
18.38585:448,1026;
18.40267:442,1020;
18.41886:425,1014;
18.43518:425,1032;
18.4522:425,1032;
18.46898:426,1033;
18.48608:429,1035;
18.50377:429,1035;
18.51953:430,1021;
18.53637:430,1021;
18.5507:392,1021;
18.56844:396,1029;
18.58587:396,1029;
18.60262:386,1046;
18.61997:376,1087;
18.63667:376,1087;
18.65383:372,1097;
18.66981:372,1097;
18.68561:378,1063;
18.70233:380,1050;
18.71875:380,1050;
18.7368:385,1055;
18.75191:374,1120;
18.76972:374,1120;
18.78557:374,1134;
18.80222:374,1134;
18.81855:374,1134;
18.83543:362,1129;
18.85187:362,1129;
18.86865:356,1141;
18.88578:358,1138;
18.90285:358,1138;
18.91875:358,1138;
18.93545:358,1138;
18.95263:358,1138;
18.96972:358,1138;
18.98588:358,1138;
19.00248:358,1138;
19.01977:358,1138;
19.0358:358,1138;
19.0529:380,889;
19.06896:369,933;
19.08665:369,933;
19.10373:364,964;
19.11957:364,964;
19.13571:353,1034;
19.15188:355,1048;
19.16883:355,1048;
19.1856:357,1060;
19.20372:356,1092;
19.21961:356,1092;
19.23573:357,1108;
19.25239:357,1108;
19.26966:374,1087;
19.28573:371,1091;
19.30272:371,1091;
19.31841:408,1024;
19.33589:404,1019;
19.35254:404,1016;
19.36971:404,1017;
19.38587:404,1017;
19.40267:404,1017;
19.41957:411,1035;
19.43586:411,1035;
19.45145:414,1040;
19.46842:410,1033;
19.48585:406,1039;
19.50158:410,1036;
19.51887:412,1034;
19.53578:412,1034;
19.55281:414,1030;
19.56887:419,1019;
19.58555:419,1019;
19.60241:429,1007;
19.61876:436,999;
19.63589:434,989;
19.6517:434,985;
19.66967:442,987;
19.6856:446,986;
19.70189:445,983;
19.71948:454,985;
19.73575:455,982;
19.75186:456,977;
19.76881:460,977;
19.7865:459,981;
19.80276:457,990;
19.81909:449,992;
19.83588:454,987;
19.85307:454,987;
19.86971:443,1005;
19.88586:443,1007;
19.90189:443,1007;
19.9198:441,1010;
19.93575:441,1010;
19.95263:450,1021;
19.96972:450,1021;
19.98596:450,1021;
20.0037:453,1024;
20.01962:453,1024;
20.03581:450,1028;
20.05181:439,1033;
20.06839:436,1038;
20.085:434,1040;
20.10172:436,1042;
20.11976:437,1041;
20.13581:439,1040;
20.15283:439,1040;
20.1689:440,1034;
20.18591:445,1018;
20.20275:455,990;
20.21801:460,988;
20.23586:457,989;
20.25294:456,990;
20.2726:457,1003;
20.28553:457,1003;
20.30293:454,1013;
20.31976:455,1010;
20.33471:455,1009;
20.35174:456,1008;
20.36898:458,1007;
20.38586:467,999;
20.40248:467,999;
20.4197:465,991;
20.43596:465,991;
20.45177:462,996;
20.46881:462,996;
20.48536:450,997;
20.50182:446,997;
20.51889:446,997;
20.53563:447,999;
20.55264:449,998;
20.56987:449,998;
20.58581:444,997;
20.6064:439,998;
20.619:455,1003;
20.63607:460,1006;
20.65176:469,983;
20.66862:465,980;
20.6861:462,983;
20.70284:467,963;
20.71956:463,971;
20.73356:463,971;
20.75332:464,966;
20.76898:460,975;
20.78655:485,983;
20.80247:475,974;
20.8188:468,957;
20.83582:486,933;
20.85278:489,938;
20.86961:494,951;
20.88608:494,951;
20.9038:505,959;
20.91877:543,987;
20.93581:552,984;
20.95189:529,972;
20.96864:528,972;
20.98518:499,984;
21.00149:513,984;
21.01843:506,972;
21.03557:506,972;
21.05195:506,972;
21.06891:509,981;
21.08653:506,981;
21.10177:506,981;
21.1172:490,983;
21.13495:492,974;
21.15282:492,974;
21.16959:367,1111;
21.18573:367,1111;
21.20629:358,1125;
21.21878:359,1125;
21.23586:416,1086;
21.25035:409,1091;
21.26892:450,1041;
21.28587:441,1053;
21.30262:442,1044;
21.31969:437,1040;
21.33659:437,1040;
21.35268:447,1064;
21.3679:441,1061;
21.38396:438,1060;
21.40191:433,1055;
21.4188:430,1075;
21.43588:439,1075;
21.4518:441,1065;
21.46705:441,1065;
21.4831:441,1065;
21.49995:441,1065;
21.519:450,1027;
21.53584:454,1019;
21.55181:454,1019;
21.56894:454,1019;
21.5858:451,999;
21.60196:455,1003;
21.6186:455,1003;
21.63591:459,1006;
21.65283:459,1006;
21.66949:472,1022;
21.68585:468,1026;
21.7026:467,1036;
21.71799:466,1013;
21.73527:471,1021;
21.75066:477,1040;
21.76798:457,1070;
21.78574:457,1070;
21.80251:478,1057;
21.81893:447,1081;
21.83518:436,1084;
21.85187:431,1079;
T24 fixation
23.31795:967,128;
23.33491:969,126;
23.35169:970,116;
23.36873:970,116;
23.38583:970,115;
23.40272:971,113;
23.41875:971,113;
23.43311:981,109;
23.45116:981,109;
23.46851:965,87;
23.4858:957,83;
23.50261:945,81;
23.51966:954,78;
23.53562:959,74;
23.55147:947,77;
23.56782:947,77;
23.58477:947,77;
23.60252:947,77;
23.61963:947,77;
23.63579:947,77;
23.65311:947,77;
23.66889:947,77;
23.68554:947,77;
23.70118:947,77;
23.71823:947,77;
23.73537:947,77;
23.75379:947,77;
23.76895:947,77;
23.7858:903,-405;
23.80185:947,-182;
23.8183:947,-182;
23.83497:900,-238;
23.85178:900,-238;
23.86841:921,-178;
23.88655:921,-178;
23.90287:878,-197;
23.91941:881,-181;
23.93554:881,-173;
23.95177:882,-125;
23.96784:893,-112;
23.98485:910,-45;
24.00197:921,-32;
24.01972:926,-29;
24.03596:926,-29;
24.05361:941,12;
24.06984:947,-14;
24.0854:935,-26;
24.10284:947,-14;
24.11855:951,-9;
24.13423:941,12;
24.15179:944,17;
24.16886:948,9;
24.18567:945,33;
24.2028:945,33;
24.21849:981,31;
24.23573:986,22;
24.25172:984,25;
24.26848:980,29;
24.28543:980,27;
24.30298:975,24;
24.31977:975,31;
24.33571:961,38;
24.35306:948,81;
24.36953:949,82;
24.38579:960,54;
24.40077:964,59;
24.41857:978,63;
24.43581:978,63;
24.45251:979,138;
24.46956:975,125;
24.4856:975,125;
24.50298:964,176;
24.51836:964,176;
24.53477:964,176;
24.55259:955,189;
24.56878:955,189;
24.58562:955,189;
24.60265:955,189;
24.6196:960,539;
24.63592:960,539;
24.65299:944,92;
24.6684:944,92;
24.68589:944,92;
24.70265:944,92;
24.71882:944,92;
24.73574:947,117;
24.75256:947,117;
24.76947:947,117;
24.78443:947,117;
24.80287:947,117;
24.81951:947,117;
24.83664:947,117;
24.85173:947,117;
24.86958:947,117;
24.8871:947,117;
24.90262:947,117;
24.91894:947,117;
24.93534:947,117;
24.95356:947,117;
24.96966:947,117;
24.98568:994,-88;
25.00239:931,-272;
25.01894:931,-272;
25.03659:1055,-62;
25.0514:1037,-71;
25.06951:1019,-68;
25.08568:1019,-68;
25.10358:1019,-68;
25.11962:887,-110;
25.13571:943,-70;
25.15188:943,-70;
25.16876:916,-60;
25.18575:928,-31;
25.20172:935,-8;
25.2188:973,18;
25.23588:973,18;
25.25289:973,18;
25.26859:989,-23;
25.28577:989,-23;
25.30187:974,-31;
25.31911:964,-13;
25.33559:964,-13;
25.35268:964,-13;
25.36953:972,2;
25.3865:973,5;
25.40287:990,36;
25.41903:975,43;
25.43561:966,60;
25.45269:971,55;
25.46852:972,64;
25.48536:958,85;
25.50281:967,70;
25.51884:967,70;
25.536:955,69;
25.55336:955,69;
25.56854:955,69;
25.58532:955,69;
25.60086:955,69;
25.6197:955,69;
25.63678:955,69;
25.65252:955,69;
25.66944:955,69;
25.68571:955,69;
25.70189:955,69;
25.71957:955,69;
25.73569:955,69;
25.75246:816,-21;
25.76876:816,-21;
25.78589:816,-21;
25.8026:951,-305;
25.81997:951,-305;
25.83599:951,-305;
25.85184:939,-288;
25.86883:939,-288;
25.88556:954,-229;
25.90177:976,-96;
25.91894:976,-96;
25.93592:986,-33;
25.95313:993,-41;
25.96959:993,-41;
25.9854:937,-86;
26.00197:937,-86;
26.01953:910,-112;
26.03589:925,-123;
26.05182:925,-123;
26.06868:932,-113;
26.08581:932,-112;
26.10281:931,-106;
26.11945:931,-106;
26.13666:941,-77;
26.15264:941,-77;
26.16973:919,22;
26.18577:925,34;
26.20269:916,38;
26.21953:929,25;
26.23581:929,25;
26.25175:929,25;
26.26879:950,8;
26.28661:950,8;
26.3038:968,-35;
26.31968:968,-35;
26.33564:994,-31;
26.35172:996,-31;
26.36854:983,71;
26.38578:983,71;
26.40255:992,128;
26.42347:990,109;
26.43552:990,109;
26.45265:992,111;
26.46948:992,111;
26.48573:1015,106;
26.5022:996,76;
26.51854:1004,127;
26.53652:1007,129;
26.55273:1002,131;
26.56952:1016,127;
26.58574:1016,127;
26.60161:1016,127;
26.61835:946,86;
26.63604:954,99;
26.65279:954,99;
26.66972:958,65;
26.6867:1008,124;
26.70284:1008,136;
26.71963:1006,137;
26.73668:995,134;
26.75263:995,138;
26.76896:995,138;
26.78559:995,138;
26.80268:995,102;
26.819:1008,86;
26.83576:1001,59;
26.85196:994,43;
26.86933:1004,38;
26.88496:995,45;
26.90289:995,45;
26.91957:1006,78;
26.93574:1004,78;
26.95242:1004,78;
26.96879:1012,181;
26.98577:1001,248;
27.00644:1001,248;
27.01962:969,202;
27.03527:969,202;
27.05274:969,202;
27.06981:1055,99;
27.08576:1058,104;
27.10243:1034,100;
27.11883:1061,92;
27.13625:1057,89;
27.15172:1035,98;
27.1694:1066,87;
27.18952:1066,87;
27.20288:1102,85;
27.21957:1102,85;
27.23586:1072,101;
27.25177:1046,90;
27.26878:1046,90;
27.285:1046,90;
27.30177:1021,214;
27.3197:1018,173;
27.33564:1057,267;
27.35284:1057,267;
27.36882:1046,259;
27.38581:1000,205;
27.40275:1000,205;
27.41796:932,127;
27.43407:933,111;
27.45254:952,114;
27.46888:962,93;
27.48662:962,93;
27.50276:962,93;
27.51896:956,78;
27.53576:956,78;
27.55152:949,123;
27.56886:952,86;
27.58688:952,86;
27.60256:954,91;
27.61963:991,36;
27.63587:991,36;
27.65387:1014,1;
27.66966:1009,51;
27.6856:961,133;
27.70169:970,131;
27.71972:935,162;
27.73683:947,146;
27.75271:947,146;
27.76978:946,168;
27.78677:945,169;
27.80293:945,169;
27.8189:937,189;
27.83545:935,221;
27.85201:937,214;
27.86862:945,192;
27.88665:944,198;
27.90335:951,185;
27.91972:949,156;
27.93698:949,156;
27.95336:949,156;
27.96898:956,154;
27.9859:956,127;
28.00209:956,95;
28.01965:956,82;
28.03582:948,79;
28.05273:945,84;
28.06966:952,89;
28.08662:954,90;
28.1014:977,86;
28.11837:963,90;
28.13568:950,68;
28.15196:984,44;
28.16884:958,51;
28.18667:878,54;
28.20301:869,55;
28.2177:897,59;
28.23565:902,67;
28.25743:921,74;
28.26866:921,74;
28.28591:950,72;
28.30268:960,80;
28.31896:892,92;
T2 fixation
30.8204:537,-1210;
30.8357:537,-1210;
30.85184:537,-1210;
30.86844:537,-1210;
30.88321:537,-1210;
30.90015:537,-1210;
30.91882:537,-1210;
30.93578:537,-1210;
30.95365:460,-1239;
30.96841:460,-1239;
30.98557:460,-1239;
31.00141:534,-1290;
31.01848:534,-1290;
31.03517:534,-1290;
31.05287:574,-1256;
31.06962:574,-1256;
31.08589:574,-1256;
31.10274:574,-1256;
31.11874:574,-1256;
31.13584:574,-1256;
31.15122:574,-1256;
31.16807:574,-1256;
31.18571:574,-1256;
31.20258:574,-1256;
31.2197:574,-1256;
31.23667:485,-1142;
31.25304:485,-1142;
31.26936:565,-1192;
31.28493:565,-1192;
31.29989:565,-1192;
31.31704:514,-1198;
31.33582:514,-1198;
31.35187:514,-1198;
31.36961:514,-1198;
31.3855:514,-1198;
31.40281:574,-1208;
31.41883:574,-1208;
31.43372:574,-1208;
31.4516:573,-1204;
31.46881:573,-1204;
31.48537:573,-1204;
31.50288:573,-1204;
31.51888:573,-1204;
31.53488:573,-1204;
31.55166:774,-1188;
31.56803:774,-1188;
31.58521:870,-1096;
31.60124:920,-1031;
31.61969:920,-1031;
31.63681:818,-1097;
31.65252:818,-1097;
31.66959:818,-1097;
31.68438:868,-1040;
31.70014:868,-1040;
31.71889:896,-1057;
31.73574:896,-1057;
31.7527:896,-1057;
31.76887:880,-1014;
31.78584:880,-1014;
31.80185:880,-1014;
31.81961:863,-995;
31.83417:863,-995;
31.85131:914,-1068;
31.86856:937,-1106;
31.88651:937,-1106;
31.90257:917,-1115;
31.91941:917,-1115;
31.93584:917,-1115;
31.95168:911,-1116;
31.96669:908,-1115;
31.98487:908,-1115;
32.00279:908,-1115;
32.01892:908,-1115;
32.03662:908,-1115;
32.05184:861,-1026;
32.0698:861,-1026;
32.09051:861,-1026;
32.10285:935,-1177;
32.11994:935,-1177;
32.13469:935,-1177;
32.15277:935,-1177;
32.1688:658,-1168;
32.18579:687,-1149;
32.20272:706,-1145;
32.21874:706,-1145;
32.23577:736,-1145;
32.25129:736,-1145;
32.26961:736,-1140;
32.28662:736,-1140;
32.3027:759,-1090;
32.31948:777,-1071;
32.33673:777,-1071;
32.35286:860,-1031;
32.36976:864,-1023;
32.38666:864,-1023;
32.40163:899,-1004;
32.41877:878,-975;
32.43578:878,-975;
32.45275:806,-933;
32.46959:812,-945;
32.48542:812,-945;
32.50182:799,-996;
32.51863:799,-996;
32.53609:799,-996;
32.55254:770,-1029;
32.56991:781,-998;
32.58663:781,-998;
32.60283:781,-998;
32.61887:802,-920;
32.63554:802,-920;
32.65171:768,-941;
32.66851:748,-942;
32.68559:748,-942;
32.70267:748,-942;
32.71967:763,-931;
32.73566:763,-931;
32.75344:786,-921;
32.76957:788,-921;
32.78507:788,-921;
32.80254:707,-948;
32.81976:707,-948;
32.83592:707,-948;
32.85367:978,-780;
32.86961:978,-780;
32.88574:978,-780;
32.90179:978,-780;
32.91665:978,-780;
32.93381:978,-780;
32.95166:1490,718;
32.96957:1490,718;
32.98677:1275,765;
33.00252:1096,819;
33.01954:1173,789;
33.03599:1173,789;
33.05216:1183,786;
33.06973:929,869;
33.08556:947,895;
33.1026:945,902;
33.1199:938,938;
33.13575:954,1055;
33.15233:953,1000;
33.1688:954,908;
33.18459:953,946;
33.20163:953,946;
33.21867:966,857;
33.23585:976,867;
33.25241:980,886;
33.26876:984,890;
33.28986:985,884;
33.3035:982,886;
33.319:973,929;
33.33383:970,888;
33.35335:966,843;
33.36967:961,904;
33.38555:966,962;
33.40187:967,978;
33.4189:964,991;
33.43567:980,1020;
33.45118:979,1026;
33.46741:982,1037;
33.48408:982,1037;
33.50275:979,1062;
33.51953:971,1071;
33.53658:970,1081;
33.55272:977,1093;
33.56963:986,1112;
33.58497:988,1139;
33.60003:987,1155;
33.61848:988,1185;
33.63574:988,1185;
33.65295:990,1202;
33.6687:990,1201;
33.68586:975,1197;
33.70179:975,1197;
33.71878:971,1195;
33.7346:972,1195;
33.75085:974,1196;
33.7695:995,1221;
33.7859:995,1221;
33.80271:1023,1179;
33.81958:997,1158;
33.83576:997,1158;
33.85085:1019,1248;
33.86683:994,1190;
33.88579:994,1190;
33.90265:994,1190;
33.91886:994,1190;
33.93577:994,1190;
33.95373:994,1190;
33.96886:994,1190;
33.98546:994,1190;
34.00253:994,1190;
34.01876:994,1190;
34.03555:994,1190;
34.05265:994,1190;
34.06948:994,1190;
34.08566:994,1190;
34.10372:994,1190;
34.11787:994,1190;
34.13498:994,1190;
