T12 fixation
2.066851:487,565;
4.185954:500,504;
4.202797:500,504;
4.216:500,504;
4.231892:500,504;
4.247701:500,504;
4.265146:500,504;
4.281692:270,1031;
4.297111:144,1110;
4.314896:144,1110;
4.330903:112,1143;
4.34738:96,1160;
4.367298:96,1160;
4.384794:96,1160;
4.40111:96,1160;
4.419803:96,1160;
4.433206:96,1160;
4.449224:96,1160;
4.468347:96,1160;
4.48281:96,1160;
4.499016:96,1160;
4.515083:96,1160;
4.531716:96,1160;
4.549334:96,1160;
4.569113:96,1160;
4.582491:96,1160;
4.599934:96,1160;
4.616566:96,1160;
4.632533:96,1160;
4.649021:96,1160;
4.66522:96,1160;
4.682499:96,1160;
4.702853:96,1160;
4.715254:96,1160;
4.731601:96,1160;
4.747483:96,1160;
4.765095:96,1160;
4.782027:96,1160;
4.799349:503,783;
4.816053:541,788;
4.832418:541,788;
4.849375:523,787;
4.866366:519,775;
4.882661:513,759;
4.899207:535,764;
4.915294:535,764;
4.93223:535,764;
4.949896:535,764;
4.965184:535,764;
4.981158:535,764;
4.99832:535,764;
5.014771:535,764;
5.03078:535,764;
5.047314:535,764;
5.064894:535,764;
5.081869:535,764;
5.099497:535,764;
5.115748:535,764;
5.132653:535,764;
5.148927:535,764;
5.165991:535,764;
5.18298:535,764;
5.199172:535,764;
5.214992:535,764;
5.232504:535,764;
5.250107:535,764;
5.266642:535,764;
5.282753:535,764;
5.298659:535,764;
5.315035:345,1162;
5.331795:233,1050;
5.348167:233,1050;
5.36493:233,1050;
5.382613:233,1050;
5.400193:233,1050;
5.418066:233,1050;
5.43325:233,1050;
5.451207:233,1050;
5.468787:233,1050;
5.482688:233,1050;
5.497951:233,1050;
5.514328:233,1050;
5.532622:233,1050;
5.549167:233,1050;
5.5656:233,1050;
5.58195:233,1050;
5.600393:233,1050;
5.619977:233,1050;
5.632682:233,1050;
5.648319:233,1050;
5.666497:233,1050;
5.681849:233,1050;
5.699171:525,822;
5.715031:456,698;
5.731033:456,670;
5.748944:455,637;
5.766269:455,630;
5.782918:432,646;
5.802012:432,646;
5.81928:451,583;
5.833144:451,583;
5.849318:454,647;
5.864373:461,702;
5.881809:502,727;
5.897877:530,729;
5.91542:530,729;
5.932279:530,729;
5.949034:530,729;
5.964969:530,729;
5.98238:530,729;
5.998619:306,989;
6.015628:306,989;
6.031834:306,989;
6.049157:306,989;
6.06626:306,989;
6.082142:306,989;
6.102895:306,989;
6.119551:306,989;
6.133557:306,989;
6.149043:306,989;
6.165616:412,924;
6.181605:338,815;
6.197642:302,857;
6.214981:281,882;
6.231602:299,903;
6.247908:305,892;
6.264967:305,892;
6.283384:305,892;
6.299957:305,892;
6.315364:305,892;
6.332395:305,892;
6.349908:305,892;
6.367806:305,892;
6.383167:305,892;
6.398182:305,892;
6.414214:305,892;
6.43191:305,892;
6.448417:451,547;
6.465117:462,649;
6.482503:462,649;
6.498951:462,649;
6.51817:546,747;
6.53616:546,747;
6.552686:546,747;
6.569488:546,747;
6.584134:582,790;
6.597484:582,790;
6.615352:582,790;
6.631386:582,790;
6.648769:582,790;
6.665624:582,790;
6.681166:582,790;
6.69937:582,790;
6.719763:582,790;
6.736736:582,790;
6.752931:582,790;
6.769335:582,790;
6.782006:582,790;
6.798817:582,790;
6.81592:582,790;
6.831416:582,790;
6.85025:582,790;
6.866619:582,790;
6.884794:582,790;
6.9029:582,790;
6.917804:582,790;
6.931771:582,790;
6.951071:582,790;
6.966292:582,790;
6.98562:582,790;
6.99917:582,790;
7.01691:582,790;
7.032109:582,790;
7.052409:582,790;
7.06718:582,790;
T11 fixation
9.451508:80,758;
9.465167:113,674;
9.481103:181,596;
9.497602:174,633;
9.51523:178,619;
9.530607:191,614;
9.547149:191,614;
9.564237:191,614;
9.582123:191,614;
9.598673:191,614;
9.617493:191,614;
9.631701:191,614;
9.648331:191,614;
9.664896:191,614;
9.680429:191,614;
9.697427:191,614;
9.714469:191,614;
9.730605:191,614;
9.747545:191,614;
9.76594:191,614;
9.783367:191,614;
9.798697:191,614;
9.813981:191,614;
9.830711:191,614;
9.848821:191,614;
9.864139:191,614;
9.881922:191,614;
9.898503:191,614;
9.915735:191,614;
9.932467:191,614;
9.948845:191,614;
9.968574:191,614;
9.986752:191,614;
10.00284:191,614;
10.01965:191,614;
10.03384:-31,911;
10.04754:-31,911;
10.06665:-82,830;
10.08605:-65,772;
10.10284:-65,772;
10.12021:-48,784;
10.13673:23,723;
10.15279:47,705;
10.17006:47,705;
10.18665:47,705;
10.19991:160,613;
10.2161:153,587;
10.23084:176,564;
10.24858:204,559;
10.26602:194,566;
10.28482:182,568;
10.3028:195,558;
10.31941:195,558;
10.333:177,575;
10.34873:178,574;
10.36567:183,567;
10.3815:183,567;
10.39885:183,567;
10.4167:183,567;
10.43221:183,567;
10.44886:183,567;
10.4663:183,567;
10.48246:183,567;
10.49858:183,567;
10.51455:183,567;
10.53135:183,567;
10.54846:183,567;
10.56605:183,567;
10.58184:183,567;
10.59753:183,567;
10.61548:183,567;
10.63051:183,567;
10.64747:183,567;
10.66506:183,567;
10.68085:183,567;
10.69826:183,567;
10.71596:183,567;
10.73049:183,567;
10.74875:183,567;
10.76478:183,567;
10.78189:183,567;
10.8003:49,644;
10.8167:-87,834;
10.83234:-87,834;
10.84871:-87,834;
10.86433:-87,834;
10.88075:-87,834;
10.89724:-87,834;
10.91487:-87,834;
10.93166:-87,834;
10.94861:-178,801;
10.96514:-178,801;
10.98183:-178,801;
10.99917:-68,739;
11.01627:-68,739;
11.0327:-38,723;
11.05292:-17,714;
11.06936:-17,714;
11.08416:12,700;
11.10274:39,697;
11.11565:34,693;
11.13159:100,602;
11.14919:117,581;
11.16696:115,589;
11.1827:124,577;
11.20285:182,545;
11.21627:182,545;
11.23221:207,527;
11.24753:209,535;
11.26596:215,536;
11.28077:215,536;
11.29859:214,543;
11.31608:214,543;
11.33193:174,594;
11.35226:174,594;
11.36962:174,594;
11.38575:174,594;
11.40257:315,296;
11.4165:315,296;
11.43266:315,296;
11.4497:173,563;
11.46492:173,563;
11.48076:173,563;
11.49803:173,563;
11.51507:173,563;
11.53178:173,563;
11.54887:173,563;
11.56624:48,756;
11.58243:48,756;
11.59883:48,756;
11.61694:16,804;
11.63673:-26,880;
11.65282:-21,897;
11.66604:-21,897;
11.68388:-21,897;
11.69965:-21,897;
11.71905:-21,897;
11.73327:-21,897;
11.74937:-21,897;
11.76589:-21,897;
11.78171:-21,897;
11.79798:-21,897;
11.8138:-21,897;
11.83065:85,536;
11.8472:85,536;
11.86701:85,536;
11.8822:85,536;
11.89944:85,536;
11.91624:-6,517;
11.93287:8,568;
11.94883:8,568;
11.96538:8,568;
11.98263:8,568;
12.00014:79,685;
12.0145:79,685;
12.03171:254,379;
12.04817:253,433;
12.06582:247,471;
12.08177:238,476;
12.103:219,479;
12.11961:219,479;
12.13613:187,487;
12.14975:170,494;
12.16621:175,517;
12.1823:170,519;
12.19955:170,519;
12.21434:169,523;
12.23037:169,523;
12.2477:169,523;
12.26493:169,523;
12.28173:169,523;
12.29946:169,523;
12.31631:169,523;
12.33191:169,523;
12.34887:169,523;
12.36521:169,523;
12.38131:169,523;
12.39788:169,523;
12.41592:169,523;
12.43267:169,523;
12.44921:169,523;
12.46657:169,523;
12.48226:169,523;
12.49922:169,523;
12.51577:169,523;
12.53157:169,523;
12.54723:169,523;
12.56554:169,523;
12.58348:169,523;
12.59845:169,523;
12.61523:169,523;
12.63118:169,523;
12.6473:169,523;
12.66477:169,523;
12.68043:169,523;
12.69866:169,523;
12.71599:169,523;
12.7333:169,523;
12.749:169,523;
12.76631:169,523;
12.78223:169,523;
12.79943:169,523;
12.81488:169,523;
12.83066:169,523;
12.84828:169,523;
12.86508:169,523;
12.88226:169,523;
12.89911:169,523;
12.91728:29,674;
12.93319:32,686;
12.95034:32,686;
12.96779:33,691;
12.98272:63,717;
12.99998:62,718;
13.01703:78,698;
13.03471:87,693;
13.05005:111,687;
13.06607:135,671;
13.08126:132,672;
13.0987:125,668;
13.11444:125,668;
13.1305:125,668;
13.14799:125,668;
13.16397:125,668;
13.18055:125,668;
13.19837:125,668;
13.2145:125,668;
13.23154:125,668;
13.24829:125,668;
13.26505:125,668;
13.28054:125,668;
13.29715:125,668;
13.31585:125,668;
13.33146:125,668;
13.34972:125,668;
13.36889:125,668;
13.3861:125,668;
13.40011:125,668;
13.41672:125,668;
13.43403:125,668;
13.44866:125,668;
13.46507:125,668;
13.4811:125,668;
13.49813:-131,1058;
13.5159:-238,1023;
13.53074:-238,1023;
13.54854:-238,1023;
13.56466:-238,1023;
13.5821:-48,974;
13.59858:-144,971;
13.61593:-144,971;
13.63218:-110,749;
13.65152:-110,749;
13.66622:-136,728;
13.68293:-136,728;
13.69899:-136,728;
13.71624:-136,728;
13.73146:-136,728;
13.74751:-136,728;
13.76415:-136,728;
13.78209:-136,728;
13.79778:-214,784;
13.81823:-160,760;
13.83098:-121,751;
13.84762:-129,754;
13.8641:-67,745;
13.88259:-25,745;
13.89925:-25,744;
13.91681:-25,744;
13.93228:68,761;
13.94812:80,758;
13.96471:83,712;
13.98167:88,688;
13.99836:84,694;
14.01659:71,710;
14.03082:59,715;
14.04759:48,717;
14.0649:48,717;
14.08295:48,717;
14.09766:37,721;
14.11507:37,721;
14.13133:37,721;
14.14866:37,721;
14.16438:37,721;
14.18039:37,721;
14.19757:37,721;
14.21422:37,721;
14.23051:37,721;
14.24728:37,721;
14.26413:37,721;
14.28188:37,721;
14.29913:37,721;
14.31583:37,721;
14.33078:37,721;
14.34888:37,721;
14.36529:37,721;
14.38257:37,721;
14.39928:37,721;
14.4152:37,721;
14.43141:37,721;
14.4487:37,721;
14.46516:37,721;
T25 fixation
17.24886:2060,197;
17.26572:2060,197;
17.28164:2060,197;
17.29793:2060,197;
17.31543:2060,197;
17.33093:2060,197;
17.34864:2060,197;
17.36577:2060,197;
17.38253:2060,197;
17.40136:2060,197;
17.41642:2060,197;
17.43292:2060,197;
17.44971:2060,197;
17.46616:2060,197;
17.48059:2060,197;
17.4986:2060,197;
17.51608:2060,197;
17.53191:2060,197;
17.54837:2303,149;
17.56437:2113,19;
17.58126:2096,63;
17.59842:2086,98;
17.61527:2028,90;
17.63251:2018,103;
17.64836:2009,115;
17.66511:2009,115;
17.68096:1978,139;
17.69833:1976,159;
17.71494:1960,151;
17.73224:1873,138;
17.74957:1873,138;
17.76507:1877,143;
17.78131:1851,208;
17.79889:1850,213;
17.81425:1850,213;
17.83251:1835,225;
17.8486:1883,260;
17.86586:1904,274;
17.88292:1962,334;
17.89956:1962,334;
17.91523:1962,334;
17.93057:1985,359;
17.94831:1894,264;
17.96464:1894,264;
17.98108:1894,264;
17.99769:2009,348;
18.0153:2059,484;
18.03074:2162,565;
18.04813:2163,580;
18.06524:2149,541;
18.08047:2129,575;
18.09736:2129,575;
18.11494:2129,575;
18.13305:2129,575;
18.15018:2129,575;
18.16807:2129,575;
18.18336:2129,575;
18.19968:2129,575;
18.21611:2129,575;
18.23218:2129,575;
18.24778:2129,575;
18.26557:2129,575;
18.2809:1945,390;
18.29861:1945,390;
18.31587:1945,390;
18.33277:1945,390;
18.34949:1945,390;
18.36495:1945,390;
18.38159:1945,390;
18.39853:1945,390;
18.41612:1945,390;
18.43291:1945,390;
18.44991:1945,390;
18.46594:1945,390;
18.48232:1945,390;
18.49963:1945,390;
18.51649:1945,390;
18.53277:1945,390;
18.54854:1945,390;
18.56579:1945,390;
18.58514:1819,106;
18.59964:1827,117;
18.61686:1830,127;
18.63238:1823,126;
18.64787:1776,105;
18.66687:1771,102;
18.6826:1745,97;
18.69998:1742,97;
18.71594:1741,101;
18.73286:1760,131;
18.74987:1760,131;
18.76587:1760,131;
18.78167:1869,215;
18.79771:1869,215;
18.81447:1867,208;
18.83178:1881,184;
18.84855:1881,184;
18.86661:1881,184;
18.88345:2032,635;
18.89832:2032,635;
18.91478:2032,635;
18.93177:2032,635;
18.9477:2032,635;
18.96524:2032,635;
18.98198:2032,635;
18.99732:2032,635;
19.01418:2032,635;
19.03134:2032,635;
19.04926:2032,635;
19.0688:2032,635;
19.08366:2032,635;
19.10263:2032,635;
19.1168:2032,635;
19.13291:2032,635;
19.14805:2032,635;
19.16597:2032,635;
19.18118:2032,635;
19.19783:2032,635;
19.21653:2032,635;
19.23227:2032,635;
19.24935:2032,635;
19.26568:2032,635;
19.28252:2032,635;
19.29965:2032,635;
19.31606:2032,635;
19.3358:2032,635;
19.34976:2032,635;
19.36611:2032,635;
19.38116:2032,635;
19.39794:2032,635;
19.41528:2032,635;
19.43146:2032,635;
19.44781:2032,635;
19.46431:2032,635;
19.48103:2032,635;
19.49859:2032,635;
19.51555:1861,174;
19.53218:1848,190;
19.54912:1818,188;
19.56484:1831,189;
19.58097:1822,190;
19.59837:1822,190;
19.61496:1824,191;
19.63074:1824,191;
19.64733:1779,217;
19.66437:1779,214;
19.68177:1779,214;
19.69791:1779,214;
19.7149:1779,214;
19.73039:1779,214;
19.74821:1779,214;
19.76431:1779,214;
19.78079:1779,214;
19.79821:1779,214;
19.81439:1779,214;
19.83207:1779,214;
19.84861:1779,214;
19.86518:1779,214;
19.88195:1779,214;
19.89845:1779,214;
19.91534:1779,214;
19.93655:1779,214;
19.95269:1779,214;
19.96917:1779,214;
19.98306:1779,214;
19.99961:1779,214;
20.01583:1779,214;
20.0316:1779,214;
20.0475:1779,214;
20.0652:1779,214;
20.08193:1779,214;
20.09906:1779,214;
20.11608:1779,214;
20.13319:1779,214;
20.14938:1779,214;
20.16888:1779,214;
20.18233:2012,6;
20.20196:2012,6;
20.21981:2012,6;
20.23618:1946,129;
20.25023:1946,129;
20.26955:2111,200;
20.28316:2111,200;
20.29858:2111,200;
20.31387:2111,200;
20.33041:2111,200;
20.34764:2111,200;
20.36566:2111,200;
20.38284:2098,316;
20.39943:1953,123;
20.41778:1953,123;
20.43329:1953,123;
20.44893:1953,123;
20.4654:1947,186;
20.48195:1923,176;
20.49926:1862,189;
20.51579:1913,189;
20.53102:1876,178;
20.54934:1855,188;
20.56629:1895,202;
20.58235:1895,202;
20.59899:1873,218;
20.61595:1884,242;
20.63193:1884,242;
20.64799:1884,242;
20.66527:1884,242;
20.68127:1884,242;
20.69775:1884,242;
20.71604:1884,242;
20.73178:1884,242;
20.74831:1884,242;
20.76612:1884,242;
20.78114:1884,242;
20.79827:1884,242;
20.81446:1884,242;
20.83126:1884,242;
20.8481:2130,445;
20.86457:2130,445;
20.8815:2130,445;
20.89815:2152,661;
20.91496:2152,661;
20.93111:2152,661;
20.94762:2185,677;
20.96516:2185,677;
20.98082:2185,677;
20.99735:2200,684;
21.01495:2200,684;
21.03181:2200,684;
21.04857:2200,684;
21.06605:2200,684;
21.08042:2200,684;
21.09759:2200,684;
21.11417:2200,684;
21.13173:2200,684;
21.14953:2200,684;
21.16893:2200,684;
21.18306:2200,684;
21.19863:2200,684;
21.21497:2200,684;
21.23075:2200,684;
21.24817:2200,684;
21.26524:2200,684;
21.2823:2200,684;
21.2998:2200,684;
21.31658:2200,684;
21.33247:2200,684;
21.34897:2200,684;
21.36454:2200,684;
21.38263:2200,684;
21.40237:2200,684;
21.41708:2200,684;
21.43492:2200,684;
21.45273:1793,91;
21.46961:1741,122;
21.48299:1741,122;
21.50276:1742,138;
21.51917:1763,156;
21.53295:1753,147;
21.54896:1754,147;
21.56446:1743,136;
21.58279:1743,136;
21.59849:1834,149;
21.61572:1848,155;
21.63275:1824,167;
21.64918:1885,165;
21.66793:1885,165;
21.68433:2070,201;
21.69935:2070,201;
21.71626:2070,201;
21.73083:2070,201;
21.74952:2070,201;
21.76652:2070,201;
21.78222:2070,201;
21.79892:2037,210;
21.8151:2037,210;
21.83064:2037,210;
21.84762:1998,177;
21.86491:1998,177;
21.88316:2113,334;
21.90194:2100,316;
21.91615:2122,347;
21.93272:2138,356;
21.94954:2009,219;
21.96536:2045,250;
21.98168:2048,253;
21.99849:2048,253;
22.01447:2048,253;
22.03229:2040,244;
22.05033:2040,244;
22.0662:2040,244;
22.08367:2040,244;
22.10187:2040,244;
22.11819:1959,-57;
22.1323:1959,-57;
22.14998:1959,-57;
22.1651:1959,-57;
22.18229:1959,-57;
22.19759:1959,-57;
22.21531:1980,-11;
22.23214:1962,7;
22.24889:1962,7;
T3 fixation
24.44999:1331,892;
24.46473:1331,892;
24.48107:1331,892;
24.4988:1331,892;
24.51403:1331,892;
24.53193:1331,892;
24.54788:1331,892;
24.56585:1331,892;
24.58252:1331,892;
24.59732:1331,892;
24.61614:1331,892;
24.63135:1331,892;
24.64759:1331,892;
24.66514:1331,892;
24.68192:1331,892;
24.69888:1331,892;
24.715:1331,892;
24.73192:1331,892;
24.7487:1331,892;
24.76685:1331,892;
24.78563:1331,892;
24.79951:1331,892;
24.81666:1331,892;
24.83243:1331,892;
24.85:1331,892;
24.86531:1331,892;
24.88289:1331,892;
24.90283:1331,892;
24.91778:1331,892;
24.93315:1331,892;
24.94876:1331,892;
24.96502:1331,892;
24.98243:1331,892;
24.99758:1331,892;
25.01484:1331,892;
25.03242:1331,892;
25.04893:1331,892;
25.0661:1331,892;
25.082:1331,892;
25.0982:1331,892;
25.11475:1331,892;
25.13046:1331,892;
25.14843:1331,892;
25.165:1331,892;
25.18477:1331,892;
25.19752:1331,892;
25.21587:1331,892;
25.2319:1331,892;
25.24887:1331,892;
25.26399:1331,892;
25.28073:1331,892;
25.29836:1331,892;
25.31571:1331,892;
25.33278:1331,892;
25.35262:1331,892;
25.36777:1331,892;
25.38258:1331,892;
25.39983:1331,892;
25.41758:1331,892;
25.43165:1331,892;
25.44887:1331,892;
25.46419:1331,892;
25.48072:1331,892;
25.49744:1331,892;
25.51451:1331,892;
25.53202:1331,892;
25.54786:1331,892;
25.56535:1331,892;
25.58297:1331,892;
25.60003:1331,892;
25.61537:1331,892;
25.63209:1331,892;
25.64905:1331,892;
25.66625:1331,892;
25.68204:1331,892;
25.69849:1331,892;
25.7142:1331,892;
25.73039:1331,892;
25.74722:1331,892;
25.76564:1331,892;
25.78222:1331,892;
25.8004:1331,892;
25.81684:1331,892;
25.83298:1331,892;
25.85101:1331,892;
25.86788:1331,892;
25.88196:1331,892;
25.89799:1331,892;
25.91383:1331,892;
25.93169:1331,892;
25.94788:1331,892;
25.96552:1331,892;
25.98207:1331,892;
25.99931:1331,892;
26.01612:1331,892;
26.03263:1331,892;
26.04889:1331,892;
26.06545:1331,892;
26.08396:1331,892;
26.10009:1481,704;
26.11562:1481,704;
26.13271:1425,959;
26.14916:1425,959;
26.16603:1425,959;
26.18194:1425,959;
26.19768:1425,959;
26.21497:1425,959;
26.23233:1425,959;
26.25002:1425,959;
26.26916:1425,959;
26.28317:1425,959;
26.30268:1425,959;
26.31972:1425,959;
26.33625:1425,959;
26.34981:1425,959;
26.36635:1425,959;
26.38075:1425,959;
26.39731:1425,959;
26.4159:1425,959;
26.43109:1425,959;
26.44842:1425,959;
26.46405:1425,959;
26.48104:1425,959;
26.49714:1425,959;
26.515:1425,959;
26.53072:1425,959;
26.54782:1425,959;
26.56551:1425,959;
26.58077:1425,959;
26.59846:1425,959;
26.61547:1425,959;
26.63038:1425,959;
26.64838:1425,959;
26.66982:1425,959;
26.68398:1425,959;
26.70247:1425,959;
26.71829:1425,959;
26.73288:1425,959;
26.74895:1425,959;
26.76493:1425,959;
26.78071:1425,959;
26.79721:1425,959;
26.81499:1425,959;
26.83196:1425,959;
26.84775:1425,959;
26.86624:1425,959;
26.88124:1425,959;
26.89801:1425,959;
26.91501:1425,959;
26.93062:1425,959;
26.9479:1425,959;
26.96433:1425,959;
26.98094:1416,868;
26.99714:1416,868;
27.0159:1348,743;
27.03328:1359,738;
27.04942:1359,738;
27.06711:1359,738;
27.0826:1359,760;
27.09826:1359,760;
27.1138:1359,760;
27.13157:1359,760;
27.14816:1359,760;
27.16673:1359,760;
27.18137:1359,760;
27.1991:1359,760;
27.21572:1359,760;
27.23224:1359,760;
27.24988:1359,760;
27.26677:1359,760;
27.28334:1359,760;
27.30072:1359,760;
27.31617:1359,760;
27.33286:1359,760;
27.34965:1359,760;
27.36628:1359,760;
27.38089:1359,760;
27.39918:1359,760;
27.41649:1359,760;
27.43362:1359,760;
27.45012:1359,760;
27.46622:1359,760;
27.48291:1359,760;
27.49847:1359,760;
27.51585:1359,760;
27.53041:1359,760;
27.54712:1359,760;
27.56584:1359,760;
27.58049:1359,760;
27.59798:1359,760;
27.6166:1359,760;
27.63271:1359,760;
27.64955:1359,760;
27.67033:1359,760;
27.68606:1359,760;
27.70278:1359,760;
27.71907:1359,760;
27.73433:1359,760;
27.74897:1359,760;
27.76435:1359,760;
27.78112:1359,760;
27.79746:1499,1104;
27.81583:1499,1104;
27.83194:1499,1104;
27.84902:1499,1104;
27.86559:1499,1104;
27.88198:1457,874;
27.89725:1417,877;
27.91442:1361,798;
27.9316:1372,812;
27.94855:1390,841;
27.96493:1409,877;
27.98232:1416,901;
27.99788:1446,953;
28.01508:1445,960;
28.03145:1429,953;
28.04802:1443,992;
28.06494:1452,1014;
28.08196:1452,1014;
28.09836:1465,1038;
28.11547:1465,1038;
28.13258:1465,1038;
28.14897:1428,1011;
28.16951:1428,1011;
28.18448:1428,1011;
28.20279:1428,1011;
28.21899:1469,983;
28.23321:1490,959;
28.25274:1500,935;
28.26619:1506,946;
28.28163:1526,1034;
28.29852:1529,1068;
28.31385:1529,1068;
28.33103:1536,1115;
28.34749:1536,1115;
28.3646:1536,1136;
28.38107:1533,1150;
28.39738:1535,1148;
28.41508:1531,1152;
28.43131:1518,1164;
28.44882:1435,1200;
28.46544:1435,1200;
28.48293:1508,1214;
28.49971:1531,1223;
28.51679:1535,1223;
28.53256:1536,1215;
28.54976:1536,1215;
28.56527:1536,1215;
28.58283:1536,1215;
28.60006:1536,1215;
28.61775:1536,1215;
28.63631:1536,1215;
28.64977:1536,1215;
28.66598:1536,1215;
28.68234:1536,1215;
28.69843:1536,1215;
28.71484:1536,1215;
28.73038:1536,1215;
28.74728:1536,1215;
28.76412:1536,1215;
28.78063:1536,1215;
28.79854:1370,971;
28.81596:1372,923;
28.83315:1392,881;
28.84944:1379,891;
28.86817:1371,853;
28.88266:1366,871;
28.8994:1365,852;
28.91547:1355,833;
28.93068:1330,803;
28.94877:1321,796;
28.96468:1321,796;
28.98124:1321,796;
28.99795:1308,789;
29.01509:1308,789;
29.03167:1263,785;
29.04808:1263,785;
29.06548:1263,785;
29.08456:1263,785;
29.09968:1263,785;
29.11736:1263,785;
29.13402:1263,785;
29.14987:1263,785;
29.1658:1263,785;
29.18208:1263,785;
29.1987:1263,785;
29.21448:1263,785;
29.23075:1263,785;
29.24726:1263,785;
29.26447:1263,785;
29.28172:1263,785;
29.29915:1263,785;
29.31472:1263,785;
29.33147:1263,785;
29.34826:1263,785;
29.36534:1263,785;
29.38205:1263,785;
29.39852:1263,785;
29.41475:1263,785;
29.43119:1263,785;
29.44867:1263,785;
29.46547:1263,785;
T15 fixation
31.29826:2180,958;
31.31491:2180,958;
31.33077:2180,958;
31.34717:2180,958;
31.36419:2180,958;
31.38256:2180,958;
31.39847:2180,958;
31.4152:2180,958;
31.43036:2180,958;
31.449:2180,958;
31.46446:2180,958;
31.48111:2180,958;
31.49887:2180,958;
31.5149:2180,958;
31.53261:2180,958;
31.55079:2180,958;
31.56907:2180,958;
31.58232:2180,958;
31.60059:2180,958;
31.61539:2180,958;
31.63306:2160,655;
31.64741:2139,655;
31.66475:2101,644;
31.68181:2112,647;
31.69778:2094,640;
31.7159:2105,652;
31.73164:2113,656;
31.74738:2113,656;
31.76501:2113,656;
31.78297:2113,656;
31.79918:2113,656;
31.81594:2113,656;
31.83374:2155,684;
31.85016:2155,684;
31.86708:2155,684;
31.882:2155,684;
31.89892:2155,684;
31.91595:2155,684;
31.93105:2155,684;
31.94842:2155,684;
31.96576:2090,734;
31.98125:2054,820;
31.99826:2054,820;
32.01616:2092,862;
32.0322:2099,881;
32.04926:2101,897;
32.06653:2101,897;
32.08347:2101,897;
32.09847:2098,910;
32.11588:2099,910;
32.13124:2099,907;
32.14937:2100,894;
32.16571:2106,881;
32.18122:2117,892;
32.19834:2117,892;
32.21437:2117,892;
32.23247:2117,892;
32.24917:2117,892;
32.26643:2117,892;
32.28612:2117,892;
32.29904:2117,892;
32.31632:2117,892;
32.33201:2117,892;
32.34798:2117,892;
32.36596:2117,892;
32.38289:1964,561;
32.39831:1945,545;
32.41591:1951,552;
32.43219:1950,545;
32.44852:1950,545;
32.46452:1954,553;
32.4824:1950,537;
32.49773:1872,510;
32.51441:1866,505;
32.53081:1865,508;
32.54916:1873,507;
32.56498:1885,516;
32.58186:1881,515;
32.59895:1863,499;
32.61663:1853,494;
32.63285:1853,498;
32.65289:1856,501;
32.6698:1856,501;
32.68317:1863,484;
32.70273:1850,412;
32.71926:1859,439;
32.73672:1863,432;
32.74957:1901,433;
32.76631:1919,441;
32.78147:1972,464;
32.79898:1972,464;
32.81534:1972,464;
32.83186:1972,464;
32.84817:1972,464;
32.86464:1972,464;
32.88251:2063,660;
32.89737:2063,660;
32.91537:2103,756;
32.93045:2101,804;
32.94918:2102,808;
32.9659:2102,808;
32.98296:2104,814;
