T1 fixation
0.8182989:132,1004;
28.78348:1476,-12;
28.80062:1470,-6;
28.81707:1470,-6;
28.83388:1439,0;
28.85027:1413,3;
28.86786:1413,3;
28.88368:1457,-3;
28.90036:1446,5;
28.91696:1446,5;
28.93367:1442,9;
28.95017:1442,9;
28.96707:1436,18;
28.98374:1435,16;
29.00032:1435,16;
29.01738:1419,-1;
29.03398:1422,-1;
29.05042:1422,-1;
29.06689:1442,-3;
29.08339:1442,-3;
29.10012:1452,3;
29.11698:1446,1;
29.13398:1446,1;
29.15023:1441,-4;
29.16693:1438,-3;
29.18373:1438,-3;
29.19994:1437,0;
29.21657:1437,0;
29.2335:1445,19;
29.25024:1443,15;
29.26701:1443,15;
29.28374:1441,-8;
29.30058:1427,1;
29.3171:1427,1;
29.33419:1417,6;
29.35055:1417,6;
29.36656:1417,6;
29.38361:1380,26;
29.40021:1380,26;
29.41735:1380,31;
29.43378:1387,33;
29.45061:1387,33;
29.46706:1434,30;
29.48397:1432,27;
29.50036:1448,9;
29.51706:1448,9;
29.53364:1448,9;
29.55022:1442,6;
29.56813:1433,-10;
29.58507:1433,-10;
29.60037:1440,-14;
29.61703:1471,-30;
29.63374:1471,-30;
29.65009:1442,-18;
29.66643:1442,-18;
29.68359:1443,-26;
29.7003:1452,-13;
29.717:1452,-13;
29.73377:1422,6;
29.75022:1406,8;
29.76697:1406,8;
29.785:1401,24;
29.80138:1401,24;
29.81689:1401,24;
29.83453:1367,35;
29.85086:1367,35;
29.86702:1342,33;
29.88372:1424,15;
29.90038:1424,15;
29.91718:1465,3;
29.93352:1456,8;
29.94994:1466,-3;
29.96652:1466,-3;
29.98341:1466,-3;
30.00007:1432,-15;
30.01696:1431,-8;
30.03384:1431,-8;
30.05037:1419,-5;
30.06694:1423,-2;
30.08372:1423,-2;
30.0998:1429,-4;
30.11696:1429,-4;
30.13365:1439,25;
30.15029:1432,26;
30.16711:1432,26;
30.18375:1448,11;
30.20021:1488,-13;
30.21835:1488,-13;
30.23369:1502,-3;
30.25016:1455,16;
30.26699:1455,16;
30.28386:1471,16;
30.30083:1471,16;
30.31694:1479,26;
30.33378:1475,9;
30.3504:1475,9;
30.36702:1498,-18;
30.38431:1495,-8;
30.40112:1498,-16;
30.41698:1498,-16;
30.43371:1498,-16;
30.45013:1495,-11;
30.46688:1487,-10;
30.4837:1487,-10;
30.50025:1419,-3;
30.51689:1428,-4;
30.53419:1412,-4;
30.55035:1408,-3;
30.56685:1408,-3;
30.58362:1407,-1;
30.60012:1434,5;
30.61701:1434,5;
30.63406:1468,-7;
30.65042:1459,-3;
30.66747:1459,-3;
30.68381:1472,-11;
30.70027:1462,-7;
30.71744:1462,-7;
30.73375:1469,-7;
30.75051:1469,-7;
30.76708:1469,-7;
30.78379:1491,-3;
30.80035:1491,-3;
30.8172:1495,-4;
30.83361:1493,-4;
30.84998:1468,-9;
30.8676:1468,-9;
30.88425:1468,-9;
30.90022:1477,4;
30.91694:1432,17;
30.93382:1432,17;
30.95028:1421,37;
30.96696:1438,41;
30.98401:1438,41;
31.0003:1466,27;
31.01684:1466,27;
31.0337:1457,5;
31.05042:1433,4;
31.06704:1433,4;
31.0838:1431,6;
31.10036:1437,16;
31.11705:1437,16;
31.13397:1443,16;
31.15014:1443,16;
31.16697:1443,16;
31.18355:1416,6;
31.20125:1416,6;
31.21705:1464,-32;
31.23377:1452,-9;
31.25065:1452,-9;
31.26718:1425,0;
31.28377:1409,8;
31.30008:1435,4;
31.3166:1435,4;
31.33371:1435,4;
31.35037:1468,-30;
31.36699:1463,-8;
31.38373:1463,-8;
31.40049:1444,30;
31.41822:1445,33;
31.43392:1475,30;
31.45079:1476,27;
31.46639:1476,27;
31.48361:1487,3;
31.50026:1490,6;
31.51752:1490,6;
31.53382:1506,15;
31.55032:1484,2;
31.56701:1484,2;
31.5836:1488,4;
31.59998:1488,4;
31.61706:1488,4;
31.63361:1476,10;
31.65098:1476,10;
31.66706:1452,17;
31.68391:1460,0;
31.7003:1460,0;
31.71782:1449,-5;
31.73439:1436,3;
31.75047:1436,3;
31.76649:1412,17;
31.78363:1412,17;
31.80023:1390,30;
31.81708:1402,20;
31.83375:1402,20;
31.85032:1394,24;
31.86698:1347,49;
31.88373:1347,49;
31.90006:1405,14;
31.91663:1405,14;
31.93387:1442,-18;
31.95021:1443,-14;
31.96701:1443,-14;
31.98465:1454,-24;
32.00022:1454,-12;
32.01738:1454,-12;
32.03469:1441,4;
32.05001:1441,4;
32.06707:1441,4;
32.08353:1442,2;
32.09998:1442,2;
T2 fixation
33.63496:943,1111;
33.65086:946,1100;
33.66704:942,1093;
33.68385:942,1093;
33.70047:933,1071;
33.71658:933,1071;
33.73442:932,1068;
33.75019:929,1058;
33.76701:929,1058;
33.785:932,1046;
33.80033:932,1044;
33.81709:932,1044;
33.83367:931,1042;
33.85005:928,1052;
33.86655:928,1052;
33.88371:942,1066;
33.90018:942,1066;
33.91708:972,1066;
33.93382:971,1065;
33.95043:971,1065;
33.96711:943,1063;
33.98383:939,1067;
34.0001:943,1079;
34.0171:943,1079;
34.03352:943,1079;
34.05016:935,1086;
34.06732:923,1088;
34.08382:923,1088;
34.10032:925,1075;
34.11698:933,1071;
34.1338:933,1071;
34.15068:934,1072;
34.16703:934,1072;
34.18357:939,1078;
34.20031:939,1091;
34.21745:939,1091;
34.23391:932,1085;
34.25029:918,1081;
34.26706:918,1081;
34.28469:921,1081;
34.30011:935,1077;
34.31659:935,1077;
34.33485:928,1048;
34.35047:928,1048;
34.36695:917,1064;
34.38371:907,1061;
34.40046:907,1061;
34.41734:906,1053;
34.43385:922,1052;
34.4506:925,1071;
34.46675:925,1071;
34.48355:925,1071;
34.50024:925,1071;
34.51691:916,1062;
34.5338:916,1062;
34.55047:918,1051;
34.56688:915,1048;
34.58603:915,1048;
34.60118:916,1087;
34.617:916,1087;
34.63378:922,1079;
34.65047:924,1071;
34.6679:924,1071;
34.68386:931,1069;
34.70043:946,1065;
34.71721:946,1065;
34.7336:943,1068;
34.75002:943,1068;
34.76647:943,1068;
34.78343:930,1089;
34.80024:930,1089;
34.81697:921,1076;
34.83373:924,1077;
34.85051:924,1077;
34.86702:923,1061;
34.88414:921,1065;
34.90032:961,1040;
34.91682:961,1040;
34.93359:961,1040;
34.95048:961,1038;
34.96745:952,1044;
34.98362:952,1044;
35.0002:923,1087;
35.01696:932,1094;
35.03376:932,1094;
35.05064:934,1066;
35.0668:934,1066;
35.08525:935,1066;
35.10033:920,1059;
35.11714:920,1059;
35.13385:913,1059;
35.15131:914,1058;
35.16774:914,1058;
35.18389:917,1056;
35.19994:917,1056;
35.21661:917,1056;
35.23537:930,1104;
35.25015:930,1104;
35.26699:928,1104;
35.2837:930,1096;
35.30026:930,1096;
35.317:924,1090;
35.33367:932,1086;
35.34998:925,1078;
35.36708:925,1078;
35.38359:925,1078;
35.4003:914,1039;
35.41703:916,1039;
35.43365:916,1039;
35.45098:919,1043;
35.46708:929,1056;
35.48573:954,1069;
35.50022:952,1069;
35.51677:952,1069;
35.53369:946,1066;
35.55046:934,1064;
35.56764:934,1064;
35.58373:919,1044;
35.60059:920,1046;
35.61726:920,1046;
35.63364:924,1061;
35.65023:924,1061;
35.6666:924,1061;
35.68382:917,1069;
35.7002:917,1069;
35.71702:919,1066;
35.73384:918,1063;
35.7505:918,1063;
35.7673:942,1044;
35.7836:952,1047;
35.8002:929,1053;
35.81657:929,1053;
35.83351:929,1053;
35.8518:940,1054;
35.86708:904,1072;
35.88372:904,1072;
35.90042:912,1060;
35.91688:911,1054;
35.93374:911,1054;
35.9506:911,1055;
35.96648:911,1055;
35.98349:914,1035;
36.0003:916,1035;
36.01712:916,1035;
36.03381:912,1072;
36.05028:910,1069;
36.06783:912,1066;
36.0852:921,1063;
36.10033:916,1059;
36.11714:916,1059;
36.13353:946,1043;
36.15037:946,1043;
36.16761:954,1032;
36.18371:934,1020;
36.20037:934,1020;
36.21739:929,1047;
36.23379:922,1049;
36.25012:925,1048;
36.26664:925,1048;
36.28356:925,1048;
36.30022:931,1060;
36.31749:938,1054;
36.33371:938,1054;
36.35028:928,1065;
36.36698:920,1060;
36.38379:920,1060;
36.40026:927,1039;
36.41746:927,1039;
36.43351:928,1045;
36.45012:928,1044;
36.4677:925,1043;
36.48362:926,1044;
36.50058:926,1054;
36.517:926,1054;
36.53358:927,1052;
36.55022:927,1052;
36.56682:927,1052;
36.58409:937,1066;
36.60183:937,1066;
36.61746:941,1088;
36.63367:939,1094;
36.65046:939,1094;
36.66743:926,1076;
36.68419:923,1061;
36.70029:919,1074;
36.71672:919,1074;
36.73354:919,1074;
36.75005:923,1086;
36.767:921,1086;
36.78373:921,1086;
36.80025:901,1100;
36.81691:902,1099;
36.83374:902,1099;
36.85018:908,1071;
36.86696:908,1071;
36.88363:933,1065;
36.90045:942,1080;
36.91722:942,1080;
36.93377:935,1067;
36.9509:943,1086;
36.96715:943,1086;
36.98465:931,1077;
37.00026:931,1077;
37.01688:931,1077;
37.03365:914,1033;
37.0517:927,1040;
37.06713:925,1035;
37.08384:917,1028;
37.10032:917,1028;
37.117:887,1040;
37.13352:880,1043;
37.15016:900,1039;
37.16648:900,1039;
37.18359:900,1039;
37.20026:897,1036;
37.21692:919,1028;
37.23378:919,1028;
37.25092:912,1018;
37.26698:918,1023;
37.28477:918,1023;
37.30021:910,1047;
37.31672:910,1047;
37.3336:910,1046;
37.35046:913,1068;
37.36699:913,1068;
37.38372:920,1041;
37.40031:921,1033;
37.41708:921,1033;
37.43341:900,1071;
37.45035:900,1071;
37.4674:900,1071;
37.48369:893,1062;
37.5003:893,1062;
37.51702:910,1027;
37.5344:911,1025;
37.55087:911,1025;
37.56814:916,1099;
37.5837:914,1101;
37.59993:917,1093;
37.61674:917,1093;
37.63395:917,1093;
37.6505:919,1071;
37.66707:919,1051;
37.68377:919,1051;
37.70044:923,1031;
37.71706:929,1025;
37.73372:929,1025;
37.75018:931,1039;
37.7665:931,1039;
37.78358:917,1095;
37.80042:920,1098;
37.81706:925,1093;
37.83369:928,1084;
37.85031:929,1076;
37.86697:929,1076;
37.88356:918,1054;
37.90015:918,1054;
37.91677:918,1054;
37.93526:905,1037;
37.95031:905,1037;
37.96772:900,1045;
37.98388:901,1048;
38.00032:901,1048;
38.01756:902,1099;
38.03359:905,1085;
38.05027:908,1062;
38.06653:908,1062;
38.08355:908,1062;
38.10029:911,1024;
38.11792:913,1026;
38.13373:913,1026;
38.1502:924,1043;
38.16702:899,1082;
38.18332:906,1059;
38.20031:905,1049;
38.21658:905,1049;
38.23341:901,1048;
38.25006:912,1058;
38.26709:912,1058;
38.28364:919,1081;
38.3005:925,1097;
38.31734:925,1097;
38.33372:943,1056;
38.35017:939,1068;
38.36659:939,1068;
38.38348:953,1054;
38.40179:953,1054;
38.41776:953,1068;
38.43375:945,1094;
38.45046:945,1094;
38.46745:944,1091;
38.48482:951,1088;
38.50035:951,1088;
38.51694:951,1085;
38.53377:951,1085;
38.55022:961,1062;
38.56747:958,1059;
38.58371:950,1047;
38.60037:961,1042;
38.61697:949,1045;
38.63363:949,1045;
38.65017:930,1051;
T20 fixation
40.18468:1947,343;
40.20046:1947,343;
40.21737:1912,333;
40.23377:1913,327;
40.25034:1913,327;
40.26734:1913,327;
40.2834:1895,311;
40.30017:1922,371;
40.31709:1922,371;
40.33371:1922,371;
40.35043:1922,371;
40.36702:1913,365;
40.38358:1913,365;
40.40051:1879,370;
40.41692:1866,374;
40.4338:1866,374;
40.45111:1868,416;
40.46704:1870,415;
40.48405:1868,415;
40.50009:1875,410;
40.51744:1875,410;
40.53365:1865,359;
40.55031:1882,350;
40.56693:1882,350;
40.58373:1882,340;
40.60026:1901,334;
40.61686:1901,334;
40.634:1973,329;
40.65031:1973,329;
40.66706:1954,355;
40.68372:1942,344;
40.70055:1942,344;
40.71768:1891,356;
40.7336:1873,339;
40.75053:1848,346;
40.76711:1848,346;
40.78354:1848,346;
40.80027:1824,371;
40.81773:1823,372;
40.83359:1823,372;
40.85044:1816,366;
40.86689:1844,361;
40.8834:1844,361;
40.90038:1892,342;
40.91691:1892,342;
40.93382:1844,392;
40.95046:1842,398;
40.96731:1842,398;
40.98366:1844,397;
41.00046:1867,336;
41.01707:1867,336;
41.03349:1854,326;
41.05032:1854,326;
41.06676:1854,326;
41.08508:1822,332;
41.10053:1822,332;
41.11723:1822,332;
41.13424:1907,335;
41.15046:1907,335;
41.16734:1876,331;
41.1839:1876,344;
41.20175:1868,369;
41.21692:1868,369;
41.2338:1868,369;
41.2504:1880,391;
41.26714:1891,378;
41.28385:1891,378;
41.30031:1891,378;
41.31717:1903,360;
41.33377:1850,330;
41.35032:1836,326;
41.36685:1836,326;
41.3855:1832,324;
41.40064:1849,327;
41.41821:1849,327;
41.43385:1895,338;
41.45041:1896,339;
41.46759:1896,339;
41.48408:1882,362;
41.50017:1882,358;
41.51684:1882,358;
41.5336:1893,363;
41.55031:1893,363;
41.56718:1872,330;
41.5843:1884,326;
41.60137:1884,326;
41.61722:1877,325;
41.63366:1892,323;
41.65078:1893,334;
41.6668:1893,334;
41.6838:1893,334;
41.70039:1883,367;
41.71846:1887,366;
41.73405:1887,366;
41.75141:1887,366;
41.76699:1900,353;
41.7842:1900,353;
41.80026:1878,352;
41.8171:1878,352;
41.83377:1878,352;
41.85125:1926,325;
41.86716:1926,325;
41.8846:1923,338;
41.90116:1922,328;
41.9175:1922,328;
41.93391:1862,367;
41.95057:1872,362;
41.96716:1872,362;
41.9838:1861,370;
42.00061:1861,370;
42.01754:1854,366;
42.03373:1846,367;
42.0504:1846,367;
42.06746:1848,372;
42.0841:1870,364;
42.10175:1904,343;
42.11686:1904,343;
42.13378:1904,343;
42.15038:1951,323;
42.16716:1948,323;
42.18456:1948,323;
42.20031:1861,401;
42.2176:1885,376;
42.23356:1885,376;
42.25064:1875,387;
42.26692:1875,387;
42.28406:1894,346;
42.30146:1886,342;
42.3176:1886,342;
42.33379:1801,342;
42.35037:1829,332;
42.36761:1829,332;
42.38499:1868,332;
42.40064:1868,332;
42.41708:1868,332;
42.43402:1882,364;
42.45031:1882,364;
42.46821:1807,368;
42.48378:1793,371;
42.50059:1793,371;
42.51729:1798,373;
42.5337:1823,367;
42.55123:1820,327;
42.56671:1820,327;
42.5839:1820,327;
42.60024:1820,327;
42.61713:1876,325;
42.63389:1876,325;
42.65042:1914,337;
42.66695:1908,322;
42.68371:1908,322;
42.70037:1844,322;
42.71653:1840,322;
42.73357:1836,339;
42.75027:1854,347;
42.76702:1854,347;
42.78367:1856,354;
42.80052:1881,346;
42.81825:1881,346;
42.8342:1840,395;
42.85318:1847,389;
42.86715:1847,389;
42.88516:1867,397;
42.9006:1867,397;
42.91709:1894,366;
42.93438:1881,354;
42.95048:1881,354;
42.96719:1871,362;
42.98435:1871,356;
43.00168:1871,356;
43.01661:1857,367;
43.03441:1857,367;
43.05036:1857,367;
43.06717:1918,353;
43.08422:1918,353;
43.10082:1910,358;
43.11703:1900,347;
43.13451:1900,352;
43.15104:1894,348;
43.1668:1894,348;
43.18393:1858,341;
43.20044:1824,332;
43.21749:1824,332;
43.23446:1824,332;
43.25044:1821,328;
43.26721:1821,328;
43.28375:1824,346;
43.30154:1823,348;
43.3175:1823,348;
43.33381:1832,342;
43.35179:1832,342;
43.36786:1824,380;
43.38402:1826,377;
43.40046:1826,377;
43.41727:1856,380;
43.43377:1852,360;
43.4529:1852,360;
43.46684:1852,360;
43.48471:1852,360;
43.50085:1801,355;
43.51695:1794,345;
43.53385:1794,345;
43.55091:1813,340;
43.56689:1805,327;
43.58367:1789,331;
43.60046:1798,331;
43.61699:1798,331;
43.63387:1798,331;
43.6509:1790,331;
43.66744:1790,331;
43.68356:1825,370;
43.7002:1825,366;
43.71706:1825,366;
43.73375:1825,366;
43.75027:1829,357;
43.76672:1829,357;
43.78378:1851,335;
43.8006:1851,335;
43.81743:1876,317;
43.83394:1874,299;
43.85069:1874,299;
43.8672:1901,306;
43.88391:1916,313;
43.90129:1886,335;
43.91679:1886,335;
43.93371:1886,335;
43.95174:1854,345;
43.96825:1854,330;
43.98376:1854,330;
44.0015:1867,353;
44.01695:1872,358;
44.03406:1872,358;
44.05152:1872,358;
44.06724:1868,352;
44.08497:1829,342;
44.1013:1828,341;
44.1171:1828,341;
44.13382:1828,341;
44.15069:1815,334;
44.16759:1815,334;
44.18456:1816,324;
44.20027:1825,304;
44.21692:1825,304;
44.23371:1841,308;
44.25127:1841,308;
44.26733:1854,336;
44.28373:1846,336;
44.30117:1846,336;
44.31798:1841,359;
44.33381:1838,364;
44.3507:1838,364;
44.36706:1838,364;
44.38369:1838,364;
44.40033:1841,359;
44.4171:1850,351;
44.4339:1850,351;
44.45134:1853,349;
44.46722:1871,346;
44.48388:1871,346;
44.50043:1864,349;
44.51653:1864,349;
44.53368:1821,367;
44.55016:1831,354;
44.56702:1831,354;
44.58363:1831,354;
44.60011:1842,353;
44.61738:1842,353;
44.6334:1886,364;
44.65028:1886,364;
44.66678:1886,364;
44.68375:1848,356;
44.70033:1848,356;
44.71706:1820,331;
44.73369:1826,329;
44.75035:1826,329;
44.7678:1833,349;
44.78431:1835,343;
44.80135:1835,343;
44.81698:1835,343;
44.83462:1835,343;
44.85072:1783,354;
44.86714:1812,343;
44.88381:1812,343;
44.90028:1837,337;
44.91706:1831,333;
44.93358:1831,333;
44.95027:1828,332;
44.9668:1828,332;
44.9838:1828,332;
45.00112:1830,333;
45.01723:1830,333;
45.03387:1799,363;
45.05043:1785,375;
45.0673:1785,375;
45.08386:1825,360;
45.1004:1847,341;
45.11694:1847,341;
45.13443:1876,327;
45.15038:1876,327;
45.16753:1825,320;
45.18386:1819,314;
45.20134:1819,314;
T7 fixation
46.81799:451,860;
46.83371:447,844;
46.85019:472,864;
46.86701:468,859;
46.88336:476,852;
46.90016:476,852;
46.91646:476,852;
46.93475:486,844;
46.95105:486,843;
46.96713:484,820;
46.98359:483,856;
47.00037:477,823;
47.01726:482,826;
47.03363:488,852;
47.05041:485,835;
47.06668:484,827;
47.08372:484,820;
47.10032:478,815;
47.11695:485,837;
47.13371:485,836;
47.15063:487,816;
47.16685:490,831;
47.18411:479,773;
47.20016:483,791;
47.21717:483,791;
47.2338:482,783;
47.25037:482,802;
47.26694:486,797;
47.28368:488,797;
47.30031:490,816;
47.31741:490,815;
47.33368:492,800;
47.35033:484,791;
47.36703:479,761;
47.38372:483,765;
47.4003:494,766;
47.41713:486,775;
47.43359:487,802;
47.45091:486,789;
47.46752:489,796;
47.48394:489,800;
47.50021:481,780;
47.5167:481,780;
47.5337:472,759;
47.55059:471,762;
47.56706:474,791;
47.58368:473,809;
47.60019:471,817;
47.61701:475,823;
47.6337:471,810;
47.65025:473,822;
47.66668:473,822;
47.68372:474,821;
47.70024:473,828;
47.7175:474,829;
47.73417:467,824;
47.75034:476,847;
47.76718:476,847;
47.78339:475,847;
47.80064:474,812;
47.8168:474,812;
47.83501:467,829;
47.85039:470,782;
47.8671:471,786;
47.88376:476,788;
47.90029:471,776;
47.91795:473,775;
47.93484:475,779;
47.9503:484,779;
47.96686:484,779;
47.98457:482,751;
48.00161:482,755;
48.01706:498,797;
48.0336:493,790;
48.05062:491,784;
48.06703:492,787;
48.08385:490,786;
48.10019:484,769;
48.11674:484,769;
48.13517:481,770;
48.15029:480,763;
48.16694:481,792;
48.18385:476,764;
48.20066:477,779;
48.21722:480,805;
48.23365:480,790;
48.2503:483,795;
48.26678:478,782;
48.28377:480,782;
48.30098:474,776;
48.31761:475,787;
48.33384:475,791;
48.3507:467,756;
48.36697:468,762;
48.38372:467,761;
48.40036:468,757;
48.41711:473,769;
48.43623:474,772;
48.4501:469,777;
48.46702:473,789;
48.48365:466,782;
48.50027:476,781;
48.51701:478,800;
48.53373:474,796;
48.55078:475,799;
48.56699:475,799;
48.58374:476,801;
48.60012:476,801;
48.61707:469,783;
48.63378:467,775;
48.65134:475,794;
48.66804:481,803;
48.68391:474,796;
48.70217:471,791;
48.71693:464,786;
48.73483:475,780;
48.75142:459,776;
48.76741:460,776;
48.7836:480,787;
48.80058:474,776;
48.818:489,772;
48.83367:489,772;
48.85063:488,768;
48.86708:487,769;
48.88482:487,751;
48.89994:484,750;
48.91695:489,771;
48.93354:490,786;
48.95076:477,776;
48.96709:479,776;
48.98368:475,769;
49.00027:482,774;
49.01665:482,774;
49.03366:486,783;
49.05029:497,792;
49.06708:498,794;
49.08372:480,795;
49.10038:477,794;
49.11701:475,792;
49.1345:475,792;
49.15073:474,790;
49.16708:474,788;
49.18396:472,791;
49.20025:472,793;
49.217:472,764;
49.2336:475,768;
49.25031:476,762;
49.26732:475,754;
49.28342:477,778;
49.30021:478,774;
49.3167:478,774;
49.33441:485,744;
49.35038:483,771;
49.36716:494,803;
49.38401:501,814;
49.40115:496,797;
49.41697:493,794;
49.43314:486,785;
49.45028:485,782;
49.46671:485,782;
49.48405:484,789;
49.50057:482,788;
49.51701:481,819;
49.53352:482,804;
49.55036:493,815;
49.56845:500,797;
49.58342:488,800;
49.60112:491,792;
49.61664:491,792;
49.634:485,804;
49.65182:488,792;
49.66776:490,783;
49.68372:491,798;
49.70032:493,781;
49.71696:492,788;
49.73357:490,780;
49.75008:490,788;
49.76664:490,788;
49.78371:489,790;
49.80082:482,792;
49.81702:481,819;
49.8336:482,834;
49.85091:484,814;
49.86683:486,820;
49.88334:483,815;
49.90007:483,811;
49.91665:483,811;
49.93371:483,809;
49.95009:479,787;
49.96714:479,755;
49.98363:479,772;
50.00029:479,756;
50.01745:475,771;
50.03321:474,808;
50.05012:472,797;
50.06646:472,797;
50.08375:473,813;
50.10038:469,791;
50.1171:481,784;
50.13411:480,795;
50.1503:480,788;
50.16704:460,780;
50.18365:488,821;
50.20036:469,791;
50.2165:469,791;
50.23342:473,773;
50.2505:490,787;
50.26708:487,824;
50.28365:488,843;
50.30032:483,810;
50.31682:479,830;
50.33372:479,813;
50.35252:465,809;
50.36693:465,809;
50.38382:465,821;
50.40052:468,796;
50.41701:458,779;
50.43369:466,792;
50.45053:482,784;
50.46716:483,783;
50.48386:472,792;
50.49995:465,788;
50.51648:465,788;
50.53377:474,831;
50.55031:471,805;
50.56703:468,791;
50.58384:467,816;
50.60197:466,810;
50.61779:457,801;
50.63383:459,809;
50.65044:453,791;
50.6665:455,803;
50.68363:454,807;
50.69996:459,813;
50.71716:465,839;
50.73369:469,853;
50.75055:467,839;
50.76688:465,827;
50.78368:463,814;
50.80019:467,838;
50.81688:467,838;
50.83363:474,863;
50.85032:486,857;
50.86704:483,847;
50.88397:488,836;
50.90034:490,855;
50.91725:487,817;
50.93434:474,809;
50.95017:454,789;
50.96669:454,789;
50.98394:453,787;
51.00173:447,778;
51.01702:458,783;
51.03358:462,783;
51.05143:466,767;
51.06777:470,771;
51.08355:472,776;
51.10046:473,778;
51.11685:473,778;
51.13513:470,767;
51.15032:462,748;
51.16699:469,781;
51.18369:476,806;
51.20032:477,795;
51.21698:482,775;
51.23356:468,796;
51.25016:465,803;
51.26656:465,803;
51.28366:465,811;
51.30032:469,816;
51.31719:468,806;
51.33378:467,809;
51.35016:457,805;
51.3679:457,804;
51.38376:460,810;
51.40026:470,837;
51.41692:470,837;
51.43365:473,834;
51.45026:477,801;
51.46778:478,788;
51.48365:483,791;
51.50037:467,797;
51.51702:477,807;
51.53366:502,823;
51.55177:496,822;
51.56691:496,822;
51.5837:482,809;
51.6009:491,819;
51.61696:483,845;
51.63345:485,841;
51.65057:491,842;
51.66693:492,845;
51.6839:494,836;
51.70023:502,839;
51.7165:502,839;
51.73395:500,824;
51.75026:509,830;
51.76704:518,845;
51.78366:510,818;
51.80027:502,827;
51.81778:477,786;
51.83394:477,786;
T24 fixation
53.43538:942,20;
53.45073:943,26;
53.46685:945,31;
53.48487:945,31;
53.50036:968,52;
53.51701:968,52;
53.5348:991,66;
53.55045:1000,65;
53.5685:1000,65;
53.58373:1004,63;
53.6004:1012,60;
53.61894:1009,62;
53.63334:1006,64;
53.65137:1006,64;
53.66709:1006,64;
53.6839:1011,70;
53.70023:1011,70;
53.71706:1041,83;
53.73383:1046,82;
53.75024:1046,82;
53.76839:1022,72;
53.78408:1030,81;
53.80024:1022,87;
53.81682:1022,87;
53.8337:1022,87;
53.85108:1012,77;
53.86877:1005,67;
53.88394:1005,67;
53.90051:1002,62;
53.917:998,63;
53.93389:998,63;
53.95114:1024,54;
53.9669:1024,54;
53.98406:1024,59;
54.00015:1009,64;
54.0173:1009,64;
54.03387:986,72;
54.05025:995,62;
54.06743:995,62;
54.08406:1006,61;
54.10094:1016,61;
54.11696:1016,61;
54.13363:1045,64;
54.15025:1045,64;
54.16756:1047,70;
54.18386:1045,72;
54.20068:1045,72;
54.21787:1030,72;
54.23357:1031,74;
54.25017:1030,86;
54.26668:1030,86;
54.28354:1030,86;
54.3001:1043,87;
54.31701:1041,86;
54.33406:1011,64;
54.35046:990,41;
54.36688:990,39;
54.38377:991,41;
54.40041:991,44;
54.41679:992,47;
54.43365:991,43;
54.45082:984,53;
54.46737:984,53;
54.48405:988,53;
54.50043:995,50;
54.51699:995,50;
54.53367:1009,48;
54.55038:1012,49;
54.56687:1012,49;
54.58401:1026,51;
54.60022:1026,51;
54.61696:1028,50;
54.63371:1033,51;
54.65071:1033,51;
54.66789:1022,62;
54.68344:1032,60;
54.7001:1027,59;
54.71684:1027,59;
54.73374:1027,59;
54.75035:1001,44;
54.76709:997,43;
54.78362:997,43;
54.80029:976,30;
54.81693:975,29;
54.83359:999,46;
54.8502:1001,47;
54.86686:1001,47;
54.88365:997,47;
54.90046:988,46;
54.91703:988,46;
54.93383:991,46;
54.95155:992,46;
54.96702:992,46;
54.98367:986,45;
55.00033:986,45;
55.01672:986,45;
55.0335:959,63;
55.05011:959,63;
55.06802:981,40;
55.08363:1010,58;
55.10096:1010,58;
55.1171:991,54;
55.13354:989,54;
55.15023:998,53;
55.16664:998,53;
55.18353:998,53;
55.20066:989,51;
55.21867:989,52;
55.2337:989,52;
55.25074:976,62;
55.26696:997,64;
55.28351:960,47;
55.30035:979,55;
55.31664:979,55;
55.33369:991,60;
55.35063:1010,61;
55.36707:1010,61;
55.38385:997,58;
55.40071:1003,59;
55.41743:1003,59;
55.43504:994,56;
55.45081:948,48;
55.4673:948,48;
55.48381:938,40;
55.50034:938,40;
55.51699:949,56;
55.53384:959,73;
55.55167:959,73;
55.56745:966,56;
55.58347:962,49;
55.60019:957,38;
55.61672:957,38;
55.63414:957,38;
55.6503:965,34;
55.66839:964,33;
55.68371:964,33;
55.70033:960,30;
55.71688:994,42;
55.73405:1010,51;
55.75024:997,48;
55.7665:997,48;
55.78363:1002,42;
55.80056:1010,36;
55.81717:1010,36;
55.83488:987,35;
55.8504:976,32;
55.86701:976,32;
55.88367:971,21;
55.90062:973,25;
55.91662:973,25;
55.93374:976,13;
55.95037:976,13;
55.96703:981,38;
55.98399:979,38;
56.00063:979,38;
56.0174:976,35;
56.03367:976,31;
56.05023:962,26;
56.06668:962,26;
56.0837:962,26;
56.10005:969,29;
56.11696:972,34;
56.13362:972,34;
56.15033:970,32;
56.16713:971,33;
56.18407:977,33;
56.20021:999,29;
56.21658:999,29;
56.23375:1014,43;
56.25021:1014,45;
56.26706:1014,45;
56.28376:992,36;
56.30028:986,34;
56.31715:986,34;
56.33518:965,30;
56.35032:962,29;
56.36683:962,29;
56.38382:950,24;
56.40145:950,24;
56.41713:956,29;
56.43392:958,33;
56.45035:958,33;
56.46727:947,39;
56.48407:938,41;
56.50019:942,45;
56.51653:942,45;
56.53364:942,45;
56.551:950,35;
56.56699:959,21;
56.58373:959,21;
56.60066:957,23;
56.61702:951,35;
56.63464:947,46;
56.65036:976,50;
56.66679:976,50;
