T12 fixation
1.236714:569,366;
6.233787:282,1007;
6.249169:282,1007;
T11 fixation
8.249115:-243,774;
8.265059:-243,774;
8.282509:-243,774;
8.299051:-226,750;
8.316615:-231,738;
8.334161:-231,738;
8.349285:-189,676;
8.365979:-36,582;
8.383058:-27,598;
8.399014:-6,564;
8.415415:6,553;
8.43825:6,553;
8.449064:6,553;
8.465412:6,553;
8.481998:6,553;
8.499216:6,553;
8.516069:6,553;
8.533119:6,553;
8.549432:6,553;
8.565052:6,553;
8.582649:6,553;
8.598819:6,553;
8.615287:6,553;
8.633085:6,553;
8.649372:6,553;
8.665769:409,374;
8.682856:285,381;
8.698418:295,383;
8.716452:135,422;
8.731948:142,420;
8.748428:150,422;
8.766222:151,398;
8.783682:151,398;
8.798871:246,341;
8.817649:245,288;
8.833272:245,288;
8.849373:179,250;
8.865394:179,250;
8.882013:179,250;
8.899355:179,250;
8.915508:179,250;
8.933949:179,250;
8.950342:179,250;
8.966425:179,250;
8.983501:179,250;
8.998498:179,250;
9.015258:179,250;
9.031886:179,250;
9.048582:179,250;
9.065462:179,250;
9.083209:179,250;
9.099066:179,250;
9.116104:179,250;
9.132773:-146,740;
9.149323:-213,759;
9.165905:-208,753;
9.182128:-199,753;
9.19988:-207,754;
9.215593:-205,753;
9.232741:-205,753;
9.249822:-179,726;
9.266157:-179,726;
9.283314:-19,589;
9.299782:34,540;
9.315675:34,540;
9.333134:34,540;
9.349862:34,540;
9.365358:34,540;
9.382931:34,540;
9.39928:34,540;
9.415818:119,455;
9.433119:326,389;
9.449084:283,404;
9.465543:291,411;
9.483457:296,409;
9.498577:296,406;
9.515401:327,401;
9.532867:327,401;
9.548771:337,389;
9.565879:340,386;
9.582673:326,384;
9.598563:279,378;
9.615327:279,378;
9.632182:166,415;
9.648442:166,415;
9.665341:261,394;
9.682101:261,394;
9.699173:261,394;
9.716043:262,415;
9.733193:262,415;
9.749171:262,415;
9.765867:262,415;
9.783802:262,415;
9.80009:262,415;
9.816539:262,415;
9.832937:262,415;
9.849151:262,415;
9.866665:262,415;
9.882962:262,415;
9.898457:262,415;
9.915239:262,415;
9.932326:262,415;
9.948543:262,415;
9.965392:262,415;
9.982228:262,415;
9.999787:262,415;
10.01573:262,415;
10.03273:262,415;
10.04849:298,477;
10.06505:298,477;
10.08183:264,500;
10.09864:245,514;
10.11601:241,505;
10.13334:241,505;
10.14961:141,468;
10.16596:114,446;
10.18269:139,437;
10.19887:139,433;
10.2151:230,384;
10.23374:230,384;
10.24996:230,384;
10.26645:230,384;
10.28417:230,384;
10.29931:363,352;
10.31577:362,348;
10.33318:422,344;
10.34871:430,344;
10.36527:443,322;
10.38254:445,319;
10.39882:447,317;
10.41637:454,310;
10.43354:454,310;
10.44903:452,304;
10.4663:451,305;
10.48304:446,309;
10.49975:422,328;
10.51678:391,346;
10.53275:322,362;
10.55051:304,363;
10.56532:295,358;
10.58311:295,358;
10.59871:289,358;
10.61617:180,353;
10.63337:180,353;
10.6488:180,353;
10.66616:180,353;
10.68434:180,353;
10.70187:180,353;
10.71799:180,353;
10.73326:180,353;
10.7501:180,353;
10.76596:180,353;
10.78241:180,353;
10.79926:180,353;
10.81591:180,353;
10.83207:180,353;
10.84864:180,353;
10.86608:180,353;
10.88311:180,353;
10.8994:180,353;
10.91607:180,353;
10.93277:-124,677;
10.95019:-124,677;
10.96548:-124,669;
10.98226:-142,623;
10.99934:-161,611;
11.01599:-112,557;
11.03222:-112,557;
11.04936:92,340;
11.06715:177,228;
11.08282:156,232;
11.09886:156,232;
11.1153:156,232;
11.13236:156,232;
11.15014:156,232;
11.16676:156,232;
11.18269:156,232;
11.20198:156,232;
11.21599:156,232;
11.23356:156,232;
11.24953:156,232;
11.26553:156,232;
11.28253:156,232;
11.29885:156,232;
11.31606:156,232;
11.33344:156,232;
11.34913:156,232;
11.36617:156,232;
11.38222:132,428;
11.3999:223,403;
11.41533:327,411;
11.43255:327,411;
11.44919:327,411;
11.46546:198,344;
11.4831:198,344;
11.4999:198,344;
11.51681:198,344;
11.53304:198,344;
11.54924:198,344;
11.56518:198,344;
11.58292:198,344;
11.5991:198,344;
11.61551:198,344;
11.63365:198,344;
11.64936:198,344;
11.66543:198,344;
11.68334:198,344;
11.6989:198,344;
11.71611:198,344;
11.73298:198,344;
11.75002:198,344;
11.76629:198,344;
11.78302:198,344;
11.79919:198,344;
11.81642:198,344;
11.83304:-177,666;
11.85003:-177,666;
11.86642:-137,570;
11.88292:-111,508;
11.89861:-94,468;
11.91523:-94,468;
11.93285:-94,468;
11.95024:-94,468;
11.96534:-94,468;
11.98303:-94,468;
11.99859:-94,468;
12.01549:-94,468;
12.03218:-94,468;
12.04914:-94,468;
12.0667:-94,468;
12.08323:-94,468;
12.09957:-94,468;
12.11625:41,502;
12.13314:502,354;
12.14977:502,354;
12.16556:388,328;
12.1821:386,328;
12.19874:392,327;
12.21541:403,321;
12.23332:403,321;
12.24932:400,326;
12.26602:400,328;
12.28221:401,328;
12.29875:328,370;
12.31546:328,370;
12.3326:328,370;
12.34855:328,370;
12.36558:328,370;
12.38299:328,370;
12.39934:328,370;
12.41632:328,370;
12.43479:328,370;
12.45046:328,370;
12.46745:328,370;
12.48408:328,370;
12.50042:328,370;
12.51673:328,370;
12.53343:328,370;
12.54952:328,370;
12.56628:328,370;
12.58309:328,370;
12.59974:328,370;
12.61622:328,370;
12.63375:328,370;
12.64989:328,370;
12.66567:328,370;
12.68241:328,370;
12.69978:328,370;
12.71646:328,370;
12.73302:328,370;
12.74854:328,370;
12.7659:328,370;
12.7821:328,370;
12.79918:328,370;
12.81622:61,893;
12.83558:61,893;
12.84911:12,817;
12.86669:40,716;
12.88276:40,716;
12.89987:40,716;
12.91526:40,716;
12.93273:40,716;
12.95041:40,716;
12.96659:40,716;
12.98344:40,716;
12.9996:40,716;
13.01616:40,716;
13.03333:40,716;
13.05061:40,716;
13.06639:40,716;
13.08364:40,716;
13.0994:40,716;
13.11605:40,716;
13.1341:40,716;
13.14953:40,716;
13.167:40,716;
13.18298:40,716;
13.1991:40,716;
13.2156:438,484;
13.23217:435,445;
13.24912:435,445;
T25 fixation
15.08386:1605,7;
15.09976:1605,7;
15.1154:1605,7;
15.13311:1605,7;
15.14842:1652,-90;
15.1655:1557,-109;
15.18189:1557,-109;
15.20015:1557,-109;
15.21494:1557,-109;
15.23306:1557,-109;
15.24857:1557,-109;
15.26587:1557,-109;
15.28263:1557,-109;
15.29893:1557,-109;
15.31524:1557,-109;
15.33316:1557,-109;
15.3491:1557,-109;
15.36567:1557,-109;
15.38254:1557,-109;
15.39971:1557,-109;
15.41604:1557,-109;
15.43206:1557,-109;
15.44866:1948,233;
15.46536:1948,233;
15.48298:2045,235;
15.4987:2045,235;
15.51513:2031,75;
15.53265:2031,75;
15.55006:2007,28;
15.56658:1963,-30;
15.58323:1963,-30;
15.59898:1963,-30;
15.61608:1963,-30;
15.63284:1963,-30;
15.65016:1963,-30;
15.66534:1963,-30;
15.68257:1963,-30;
15.69867:1963,-30;
15.71539:1682,33;
15.7334:1682,33;
15.74872:1682,33;
15.76533:1682,33;
15.78233:1682,33;
15.79971:1682,33;
15.81515:1682,33;
15.83286:1682,33;
15.84964:1682,33;
15.86553:1702,10;
15.88317:1572,21;
15.89921:1566,-4;
15.91554:1562,-20;
15.9324:1583,14;
15.949:1583,14;
15.96534:1583,14;
15.98311:1583,14;
15.99914:1583,14;
16.01634:1583,14;
16.03275:1583,14;
16.04902:1583,14;
16.0659:1583,14;
16.08349:1583,14;
16.09955:1583,14;
16.11523:1583,14;
16.13263:1583,14;
16.14914:1583,14;
16.16624:1583,14;
16.18309:1583,14;
16.19946:1583,14;
16.21634:1583,14;
16.23366:1583,14;
16.24854:1583,14;
16.26655:1583,14;
16.28246:1583,14;
16.29931:1583,14;
16.31596:1583,14;
16.33301:1583,14;
16.34836:1583,14;
16.36522:1583,14;
16.38219:1583,14;
16.39866:1583,14;
16.41519:1583,14;
16.4328:1583,14;
16.44936:1583,14;
16.46562:1583,14;
16.48298:1583,14;
16.50033:1583,14;
16.51636:1583,14;
16.53341:1583,14;
16.55062:1583,14;
16.56594:1583,14;
16.58318:1583,14;
16.59931:1583,14;
16.61586:1945,-10;
16.63412:1945,-10;
16.64861:1945,-10;
16.66522:1945,-10;
16.68248:1945,-10;
16.6997:1945,-10;
16.71531:1945,-10;
16.73285:1945,-10;
16.74909:1945,-10;
16.76617:1732,23;
16.78258:1465,47;
16.79961:1504,40;
16.81598:1504,40;
16.8329:1532,36;
16.84904:1532,36;
16.86518:1532,36;
16.88257:1532,36;
16.89903:1532,36;
16.91533:1532,36;
16.93307:1532,36;
16.9484:1532,36;
16.96586:1532,36;
16.98252:1532,36;
16.99857:1532,36;
17.01519:1532,36;
17.03337:1532,36;
17.05053:1532,36;
17.06602:1532,36;
17.08289:1532,36;
17.09883:1532,36;
17.11598:1532,36;
17.1321:1532,36;
17.1486:1532,36;
17.16513:1532,36;
17.18318:1532,36;
17.19912:1532,36;
17.2156:1532,36;
17.23269:1532,36;
17.24859:1532,36;
17.26506:1532,36;
17.28183:1532,36;
17.29974:1532,36;
17.31517:1532,36;
17.33324:1532,36;
17.3489:1532,36;
17.36573:1532,36;
17.38366:1532,36;
17.39972:1532,36;
17.41512:1532,36;
17.43263:1532,36;
17.44869:1532,36;
17.46634:1532,36;
17.48309:1532,36;
17.49963:1532,36;
17.51696:1532,36;
17.53374:1894,-231;
17.55021:1894,-231;
17.56601:1894,-231;
17.58321:1894,-231;
17.59927:1894,-231;
17.61509:1894,-231;
17.63214:1894,-231;
17.64904:1894,-231;
17.66553:1690,17;
17.68217:1590,17;
17.69854:1564,19;
17.71556:1564,19;
17.73204:1548,19;
17.74865:1548,19;
17.76546:1548,19;
17.78235:1548,19;
17.79896:1548,19;
17.81603:1548,19;
17.83299:1548,19;
17.84966:1548,19;
17.86609:1548,19;
17.88226:1548,19;
17.89979:1548,19;
17.91677:1548,19;
17.9347:1548,19;
17.95076:1548,19;
17.96672:1548,19;
17.98384:1548,19;
17.99949:1548,19;
18.01505:1548,19;
18.03342:1548,19;
18.04969:1548,19;
18.06623:1548,19;
18.08307:1548,19;
18.09908:1548,19;
18.11603:1548,19;
18.13224:1548,19;
18.14891:1548,19;
18.16509:1548,19;
18.18176:1906,41;
18.19881:1906,41;
18.21648:1906,41;
18.23301:1906,41;
18.24988:1906,41;
18.26593:1906,41;
18.2838:1906,41;
18.29892:1906,41;
18.31503:1906,41;
18.33182:1906,41;
18.34899:1906,41;
18.36539:1906,41;
18.38251:1906,41;
18.39977:1906,41;
18.41555:1906,41;
18.43341:1906,41;
18.44868:1906,41;
18.46514:1906,41;
18.48224:1906,41;
18.49981:1906,41;
18.51555:1906,41;
18.53322:1906,41;
18.5497:1906,41;
18.56566:1725,1;
18.58254:1546,16;
18.59942:1587,5;
18.6151:1549,30;
18.63183:1549,30;
18.64873:1549,30;
18.66517:1611,16;
18.68226:1611,16;
18.69927:1611,16;
18.71552:1611,16;
18.73342:1611,16;
18.7485:1611,16;
18.76542:1611,16;
18.78217:1611,16;
18.79897:1611,16;
18.81557:1611,16;
18.83461:1611,16;
18.85003:1611,16;
18.86597:1611,16;
18.88231:1611,16;
18.89871:1611,16;
18.91536:1611,16;
18.93236:1611,16;
18.94976:1611,16;
18.9655:1611,16;
18.98343:1611,16;
18.99999:1611,16;
19.01634:1611,16;
19.033:1611,16;
19.04837:1611,16;
19.06509:1611,16;
19.08227:1611,16;
19.09971:2165,-368;
19.11535:2165,-368;
19.13352:2165,-368;
19.14996:2165,-368;
19.16655:2165,-368;
19.18346:2165,-368;
19.19904:2165,-368;
19.21522:2165,-368;
19.23211:2165,-368;
19.2503:2165,-368;
19.26523:2165,-368;
19.28252:2165,-368;
19.29966:2165,-368;
19.3155:1843,65;
19.33271:1817,59;
19.34972:1773,28;
19.36553:1775,30;
19.38321:1775,30;
19.39895:1739,21;
19.4153:1685,13;
19.43279:1685,13;
19.45014:1646,9;
19.46708:1638,9;
19.48394:1632,14;
19.4991:1629,14;
19.51542:1629,14;
19.53207:1629,14;
19.54865:1629,14;
19.56532:1629,14;
19.58243:1629,14;
19.5996:1629,14;
19.61638:1629,14;
19.63334:1629,14;
19.64846:1629,14;
19.66547:1629,14;
19.68338:1629,14;
19.6999:1629,14;
19.71646:1629,14;
19.73411:1629,14;
19.74986:1629,14;
19.76629:1629,14;
19.78404:1899,41;
19.79878:1899,41;
19.81504:1899,41;
19.83231:2010,100;
19.84948:2010,100;
19.86573:2033,121;
19.88293:2033,121;
19.89967:2067,153;
19.91588:2076,160;
19.93276:2078,156;
19.9496:2098,149;
19.96517:2112,136;
19.98223:2107,133;
19.9999:2106,125;
20.0165:2098,109;
20.03307:2098,109;
20.04979:2098,109;
20.06604:2098,109;
20.08343:2098,109;
20.099:2098,109;
T3 fixation
22.16654:1470,629;
22.18287:1470,629;
22.19939:1470,629;
22.21637:1458,558;
22.23179:1432,599;
22.24851:1337,541;
22.26592:1337,541;
22.28274:1337,541;
22.29959:1337,541;
22.31601:1337,541;
22.33274:1337,541;
22.35021:1337,541;
22.36618:1337,541;
22.38355:1337,541;
22.40103:1337,541;
22.41662:1337,541;
22.43343:1337,541;
22.45:1337,541;
22.46683:1337,541;
22.48354:1337,541;
22.50022:1515,1099;
22.5162:1506,1080;
22.53389:1506,1080;
22.54874:1514,1095;
22.56512:1524,1117;
22.58298:1524,1117;
22.59921:1510,1156;
22.61635:1492,1187;
22.6328:1502,1148;
22.64897:1493,1128;
22.66611:1493,1128;
22.68282:1493,1128;
22.70042:1493,1128;
22.71636:1493,1128;
22.73309:1493,1128;
22.75001:1493,1128;
22.76604:1493,1128;
22.78306:1493,1128;
22.79882:1493,1128;
22.81544:1493,1128;
22.83421:1493,1128;
22.85039:1493,1128;
22.86654:1493,1128;
22.88231:1493,1128;
22.89891:1493,1128;
22.9157:1493,1128;
22.93321:1412,836;
22.95017:1230,702;
22.96613:1230,702;
22.98203:1276,691;
22.99925:1276,689;
23.0167:1281,693;
23.03288:1281,693;
23.04986:1294,702;
23.06632:1294,702;
23.0834:1294,702;
23.09849:1294,702;
23.11507:1294,702;
23.13211:1294,702;
23.14881:1294,702;
23.16579:1294,702;
23.18425:1294,702;
23.2:1294,702;
23.21658:1294,702;
23.23425:1294,702;
23.25035:1294,702;
23.26658:1294,702;
23.28332:1294,702;
23.30048:1294,702;
23.31668:1294,702;
23.33297:1294,702;
23.34924:1294,702;
23.36569:1294,702;
23.38297:1294,702;
23.39895:1294,702;
23.4152:1294,702;
23.43261:1294,702;
23.44852:1294,702;
23.46556:1294,702;
23.483:1294,702;
23.4996:1294,702;
23.51616:1294,702;
23.53275:1294,702;
23.54919:1294,702;
23.5655:1294,702;
23.58219:1294,702;
23.60048:1294,702;
23.6159:1294,702;
23.63323:1294,702;
23.65124:1294,702;
23.66631:1294,702;
23.6835:1294,702;
23.69918:1294,702;
23.71728:1294,702;
23.73549:1294,702;
23.75148:1294,702;
23.76614:1294,702;
23.78325:1294,702;
23.79894:1294,702;
23.81628:1294,702;
23.83331:1452,755;
23.84992:1343,803;
23.86625:1340,795;
23.88282:1336,779;
23.89861:1342,812;
23.91537:1349,812;
23.93361:1349,812;
23.94922:1349,812;
23.96628:1349,812;
23.98282:1349,812;
23.99974:1349,812;
24.0154:1349,812;
24.03193:1349,812;
24.04854:1349,812;
24.06619:1349,812;
24.08421:1349,812;
24.10001:1349,812;
24.11722:1349,812;
24.13375:1349,812;
24.15022:1349,812;
24.16704:1349,812;
24.18615:1349,812;
24.20197:1349,812;
24.21689:1349,812;
24.23455:1349,812;
24.2492:1349,812;
24.26627:1349,812;
24.28314:1349,812;
24.29897:1349,812;
24.31512:1349,812;
24.3332:1349,812;
24.34971:1349,812;
24.36555:1349,812;
24.38336:1349,812;
24.39965:1349,812;
24.41561:1349,812;
24.43258:1349,812;
24.44887:1349,812;
24.46552:1349,812;
24.4826:1349,812;
24.50039:1349,812;
24.5166:1349,812;
24.53329:1349,812;
24.54936:1349,812;
24.56691:1349,812;
24.58278:1349,812;
24.59953:1349,812;
24.6167:1349,812;
24.63297:1349,812;
24.6492:1349,812;
24.6659:1349,812;
24.68323:1349,812;
24.69967:1349,812;
24.71617:1349,812;
24.73428:1454,845;
24.74914:1374,833;
24.76699:1361,854;
24.78211:1363,856;
24.80074:1370,849;
24.81537:1370,849;
24.83284:1370,849;
24.84936:1413,942;
24.86598:1413,942;
24.88225:1413,942;
24.89851:1413,942;
24.91549:1413,942;
24.93233:1413,942;
24.94945:1413,942;
24.96607:1413,942;
24.98393:1413,942;
25.00041:1413,942;
25.01676:1413,942;
25.03658:1413,942;
25.05101:1413,942;
25.0674:1413,942;
25.08291:1413,942;
25.09912:1413,942;
25.11542:1413,942;
25.13315:1413,942;
25.14953:1413,942;
25.16587:1413,942;
25.18285:1413,942;
25.19844:1413,942;
25.21527:1413,942;
25.23188:1413,942;
25.24953:1413,942;
25.2652:1413,942;
25.28325:1413,942;
25.29931:1413,942;
25.31676:1413,942;
25.3326:1413,942;
25.3486:1413,942;
25.3662:1413,942;
25.38211:1413,942;
25.3994:1413,942;
25.41594:1413,942;
25.43548:1413,942;
25.4504:1413,942;
25.47106:1413,942;
25.4848:1413,942;
25.50182:1413,942;
25.51785:1413,942;
25.53708:1413,942;
25.55053:1413,942;
25.56641:1413,942;
25.58308:1413,942;
25.59986:1250,795;
25.61636:1282,793;
25.63316:1282,793;
25.64947:1297,817;
25.66681:1294,811;
25.68433:1294,811;
25.69966:1294,811;
25.71771:1294,811;
25.73398:1294,811;
25.75033:1294,811;
25.76681:1220,639;
25.78338:1220,639;
25.79965:1220,639;
25.8162:1220,639;
25.83309:1220,639;
25.85123:1220,639;
25.86913:1220,639;
25.88461:1220,639;
25.90158:1220,639;
25.9174:1220,639;
25.93396:1220,639;
25.95:1220,639;
25.96615:1220,639;
25.98256:1220,639;
25.99963:1220,639;
26.01645:1220,639;
26.03329:1220,639;
26.04931:1220,639;
26.0661:1220,639;
26.08331:1220,639;
26.09837:1220,639;
26.11524:1220,639;
26.13265:1220,639;
26.14897:1220,639;
26.16522:1220,639;
26.18267:1220,639;
26.1994:1220,639;
26.21575:1220,639;
26.23357:1220,639;
26.2485:1220,639;
26.26691:1220,639;
26.28314:1220,639;
26.29992:1220,639;
26.31649:1220,639;
26.33334:1220,639;
26.35092:1220,639;
26.37051:1220,639;
26.38428:1220,639;
26.40064:1220,639;
26.41646:1220,639;
26.43301:1220,639;
26.44848:1220,639;
26.46516:1220,639;
26.48285:1220,639;
26.49885:1254,881;
26.51569:1329,935;
26.5331:1329,935;
26.54977:1329,935;
26.56502:1396,1079;
26.58277:1396,1079;
26.59932:1396,1079;
26.61523:1396,1079;
26.63297:1396,1079;
26.64881:1396,1079;
26.66606:1396,1079;
26.68227:1396,1079;
26.69841:1396,1079;
26.71526:1396,1079;
26.73363:1396,1079;
26.75137:1396,1079;
26.77073:1396,1079;
26.7875:1396,1079;
26.80184:1396,1079;
26.81844:1396,1079;
26.83375:1396,1079;
26.84941:1396,1079;
26.86526:1396,1079;
26.88233:1396,1079;
26.8986:1396,1079;
26.91511:1396,1079;
26.93283:1396,1079;
26.94918:1396,1079;
26.96632:1396,1079;
26.98285:1396,1079;
26.99889:1396,1079;
27.01559:1396,1079;
27.03277:1396,1079;
27.04853:1396,1079;
27.06507:1396,1079;
27.08309:1396,1079;
27.09927:1459,761;
27.11598:1459,761;
27.13271:1459,761;
27.15003:1459,761;
27.1654:1459,761;
27.18321:1459,761;
T15 fixation
29.06686:2119,745;
29.08324:2119,745;
29.09924:1860,550;
29.11529:1716,463;
29.13216:1760,474;
29.14965:1736,438;
29.1652:1655,373;
29.18406:1655,373;
29.19953:1655,373;
29.21604:1655,373;
29.2334:1655,373;
29.24948:1655,373;
29.26529:1655,373;
29.28257:1655,373;
29.2995:1655,373;
29.31549:1655,373;
29.33312:1655,373;
29.34914:1655,373;
29.36603:1655,373;
29.3827:1655,373;
29.39851:1655,373;
29.41549:1655,373;
29.43185:1655,373;
29.44979:1655,373;
29.4666:1655,373;
29.48353:1655,373;
29.50274:1655,373;
29.51681:1655,373;
29.53406:2019,624;
29.54994:2059,775;
29.56516:2110,808;
29.58186:2118,813;
29.59955:2104,801;
29.61593:2084,773;
29.63283:2084,773;
29.64919:2115,846;
29.66636:2098,992;
29.68322:2098,992;
29.69932:2097,1003;
29.71554:2097,1003;
29.73275:2097,1003;
29.74929:2097,1003;
29.76572:2097,1003;
29.78329:2097,1003;
29.80046:2097,1003;
29.81631:2097,1003;
29.83187:2097,1003;
29.84959:2097,1003;
29.86581:2097,1003;
29.88242:2097,1003;
29.89919:2097,1003;
29.91514:2097,1003;
29.93327:2097,1003;
29.95054:2097,1003;
29.96736:1963,541;
29.98312:1659,412;
30.00028:1659,412;
30.01562:1652,421;
30.03257:1697,440;
30.04874:1641,400;
30.06586:1620,390;
30.08281:1620,390;
30.09969:1620,390;
30.11641:1620,390;
30.13256:1620,390;
30.14972:1620,390;
30.1655:1620,390;
30.18322:1620,390;
30.19861:1620,390;
30.21536:1620,390;
30.23224:1620,390;
30.24968:1620,390;
30.26679:1620,390;
30.28315:1620,390;
30.29957:1620,390;
30.31814:1620,390;
30.33442:1620,390;
30.35289:1620,390;
30.36721:1620,390;
30.38385:1620,390;
30.40008:1620,390;
30.41541:1620,390;
30.43274:1620,390;
30.44851:1620,390;
30.46514:1620,390;
30.48242:1620,390;
30.49969:1620,390;
30.51548:1620,390;
30.53299:1620,390;
30.54956:1620,390;
30.56624:1620,390;
30.58363:1620,390;
30.59871:1620,390;
30.61628:1620,390;
30.63283:1620,390;
30.64982:1620,390;
30.66653:1620,390;
30.68276:1620,390;
30.69894:1620,390;
