T1 fixation
1.683408:238,836;
13.1667:65,540;
13.18555:68,535;
13.20153:88,532;
13.21675:95,526;
13.2397:115,520;
13.25025:125,514;
13.26831:159,483;
13.28492:159,483;
13.30159:159,483;
13.31711:148,488;
13.33582:148,488;
13.35486:156,493;
13.36825:142,495;
13.38486:140,498;
13.4004:140,496;
13.41607:147,494;
13.43305:147,492;
13.45111:143,489;
13.46997:147,488;
13.48451:157,488;
13.50085:157,488;
13.51747:149,490;
13.53315:140,494;
13.55:139,494;
13.56635:139,494;
13.5825:139,494;
13.60168:129,523;
T15 fixation
15.36805:1665,371;
15.38359:1665,371;
15.4001:1669,378;
15.41656:1673,378;
15.43327:1695,403;
15.45032:1705,415;
15.46598:1724,428;
15.48348:1733,434;
15.50157:1733,435;
15.52368:1741,443;
15.53454:1741,443;
15.55007:1741,443;
15.56638:1758,453;
15.58382:1762,453;
15.60236:1762,453;
15.61879:1768,454;
15.63528:1817,477;
15.65126:1908,528;
15.66688:2073,640;
15.68277:2073,640;
15.70016:2118,676;
15.71697:2113,676;
15.73316:2089,648;
15.7505:2080,637;
15.76773:2082,637;
15.78472:2041,584;
15.8009:2005,569;
15.81576:1993,559;
15.83324:1993,559;
15.84996:1993,559;
15.86747:1961,553;
15.88399:1937,557;
15.90035:1918,550;
15.91662:1899,547;
15.93328:1892,543;
15.95376:1884,540;
15.96575:1857,513;
15.98389:1857,513;
16.00127:1832,497;
16.01645:1846,508;
16.03302:1839,498;
16.0493:1797,483;
16.07046:1801,481;
16.08347:1790,475;
16.10004:1777,473;
16.11641:1761,469;
16.13414:1761,469;
16.14908:1769,457;
16.16724:1765,461;
16.18321:1751,460;
16.19972:1763,448;
16.21699:1763,448;
16.23314:1750,434;
16.25001:1741,426;
16.26631:1734,420;
16.28402:1734,420;
16.3001:1734,420;
16.31666:1762,437;
16.33299:1772,441;
16.35031:1755,452;
16.36698:1769,455;
16.3857:1758,462;
16.40207:1758,462;
16.41805:1789,479;
16.43331:1858,525;
16.44921:1906,556;
16.46653:1905,557;
16.48381:1905,557;
16.49964:1923,576;
16.52018:1925,570;
16.5346:1915,563;
16.54889:1911,563;
16.56688:1922,566;
16.58352:1922,566;
16.5998:1912,560;
16.61646:1912,560;
16.63321:1922,560;
16.64982:1922,560;
16.66673:1889,532;
16.6823:1863,502;
16.70243:1864,504;
16.71641:1861,506;
16.73257:1861,506;
16.7502:1853,506;
16.76628:1826,481;
16.7843:1813,474;
16.7997:1813,474;
16.81602:1789,453;
16.83255:1786,451;
16.85094:1767,441;
16.86727:1770,442;
16.8825:1770,442;
16.90053:1751,434;
16.91708:1757,436;
16.93316:1757,436;
16.95007:1689,412;
16.96682:1689,412;
16.98326:1752,428;
17.00234:1760,433;
17.01594:1768,438;
17.03307:1768,438;
17.04999:1772,441;
17.0662:1779,447;
17.08365:1780,448;
17.10021:1801,477;
17.11709:1816,493;
17.13361:1816,493;
17.14984:1811,487;
17.16688:1823,496;
17.18299:1823,496;
17.2009:1830,499;
17.21598:1831,500;
17.23356:1833,503;
17.25022:1845,515;
17.26668:1883,537;
17.28623:1883,537;
17.30137:1887,540;
17.31735:1908,545;
17.33344:1908,545;
17.34994:1912,549;
17.3666:1918,554;
17.38352:1915,553;
17.39949:1942,568;
17.41589:1949,572;
17.43312:1938,567;
17.4497:1938,567;
17.46947:1908,548;
17.48366:1908,548;
17.5008:1903,542;
17.51649:1911,538;
17.53374:1909,540;
17.54915:1868,514;
17.56612:1857,528;
17.58398:1832,521;
17.59938:1815,500;
17.61684:1822,513;
17.63283:1822,513;
17.64993:1777,465;
17.66671:1762,454;
17.68338:1756,467;
17.69928:1757,462;
17.71681:1755,463;
17.73332:1755,463;
17.75047:1756,468;
17.76563:1774,473;
17.78289:1774,473;
17.80065:1798,473;
17.81653:1802,475;
17.83293:1738,444;
17.84924:1746,453;
17.86656:1746,453;
17.88311:1742,458;
17.89988:1747,460;
17.9161:1735,469;
17.93233:1735,469;
17.95091:1744,471;
17.96677:1744,464;
17.98328:1722,462;
17.99898:1774,489;
18.01638:1846,529;
18.03548:1847,530;
18.04945:1887,561;
18.06587:1834,524;
18.08322:1834,524;
18.09948:1898,571;
18.11584:1914,580;
18.1326:1915,588;
18.1506:1907,591;
18.16694:1910,587;
18.18402:1910,587;
18.19993:1901,576;
18.21578:1898,573;
18.234:1898,573;
18.24986:1911,565;
18.2658:1912,570;
18.28322:1912,570;
18.30285:1914,572;
18.31672:1920,576;
18.33475:1916,573;
18.3503:1929,582;
18.36581:1929,582;
18.38315:1929,582;
18.40036:1928,575;
18.41719:1928,575;
18.43289:1923,560;
18.45063:1919,558;
18.46724:1906,553;
18.48349:1905,547;
18.49892:1830,490;
18.51656:1824,485;
18.5347:1824,485;
18.54934:1818,479;
18.56597:1800,468;
18.5834:1793,465;
18.59837:1814,493;
18.61783:1829,504;
18.63484:1855,528;
18.65041:1832,508;
18.66738:1827,502;
18.6836:1827,502;
18.7:1812,488;
18.71638:1797,482;
18.73338:1788,477;
18.75184:1796,487;
18.76676:1796,487;
18.78415:1797,489;
18.79984:1791,488;
18.81553:1791,488;
18.83172:1791,488;
18.85144:1805,501;
18.86613:1815,504;
18.88402:1852,538;
18.89873:1842,542;
18.91702:1843,559;
18.93156:1840,548;
18.95069:1847,551;
18.96542:1848,550;
18.98323:1848,550;
18.99915:1869,557;
19.01651:1896,567;
19.03289:1889,563;
19.05145:1940,582;
19.06655:1939,584;
19.08558:1930,566;
19.1002:1930,566;
19.11633:1899,541;
19.13311:1899,541;
19.15019:1907,545;
19.16708:1921,552;
19.18148:1930,560;
19.20114:1961,576;
19.21681:1962,575;
19.23248:1958,571;
19.25022:1956,571;
19.26578:1955,567;
19.28381:1955,567;
19.30074:1932,556;
19.31717:1927,541;
19.33472:1923,539;
19.35033:1914,532;
19.3683:1881,537;
19.38413:1877,531;
19.40093:1872,524;
19.41676:1837,498;
19.43306:1837,498;
19.44991:1822,486;
19.46614:1812,471;
19.48405:1812,471;
19.49954:1799,456;
19.51652:1802,457;
19.5324:1772,436;
19.55138:1770,436;
19.56577:1778,439;
19.58259:1778,439;
19.59945:1791,443;
19.61506:1780,443;
19.63385:1773,431;
19.65009:1782,433;
19.66608:1776,441;
19.68348:1775,448;
19.69811:1775,451;
19.71719:1790,453;
19.73394:1790,453;
19.7522:1773,458;
19.76627:1765,457;
19.78307:1779,463;
19.79995:1811,478;
19.81559:1823,483;
19.83307:1827,487;
19.85007:1880,530;
19.86537:1879,527;
19.88398:1879,527;
19.90021:1900,542;
19.91618:1916,541;
19.93303:1923,539;
19.95004:1926,541;
19.9675:1927,547;
19.98396:1927,547;
20.00418:1923,551;
20.01743:1926,554;
20.03324:1926,554;
20.04965:1924,554;
20.06812:1926,554;
20.08317:1936,567;
20.09999:1939,573;
20.11573:1940,572;
20.13268:1938,570;
20.14851:1936,569;
20.16627:1922,558;
20.18319:1922,558;
20.19927:1916,551;
20.21713:1902,540;
20.23562:1903,533;
20.24985:1897,529;
20.26793:1909,539;
20.28345:1907,539;
20.30003:1901,533;
20.3165:1900,532;
20.33171:1900,532;
20.35106:1882,521;
20.36653:1842,506;
20.38308:1826,497;
T21 fixation
22.35495:403,12;
22.36674:403,12;
22.38394:416,20;
22.40157:414,21;
22.41718:401,23;
22.43328:401,23;
22.45089:395,22;
22.46663:391,22;
22.48396:388,22;
22.50123:392,19;
22.51667:392,19;
22.53367:384,19;
22.54972:352,22;
22.56572:220,38;
22.58497:220,38;
22.60011:141,48;
22.61656:104,53;
22.63316:15,64;
22.64851:-21,69;
22.66678:-39,63;
22.68343:-39,63;
22.69954:-29,56;
22.71548:-29,52;
22.73316:-29,52;
22.75026:-30,51;
22.76647:-29,52;
22.7835:-19,53;
22.79863:-4,60;
22.81662:18,55;
22.83467:36,42;
22.84995:48,36;
22.86633:75,36;
22.88382:75,36;
22.89935:77,40;
22.91577:85,36;
22.93305:107,28;
22.95299:141,23;
22.96694:155,7;
22.98684:161,5;
23.00286:166,3;
23.0196:168,-2;
23.03385:168,-2;
23.05065:228,13;
23.06709:241,18;
23.08301:238,12;
23.09964:230,15;
23.11617:250,8;
23.1334:254,11;
23.14924:222,24;
23.1655:244,16;
23.1819:244,16;
23.20031:260,17;
23.21721:293,10;
23.23454:293,10;
23.25037:307,14;
23.26672:302,14;
23.28232:294,14;
23.30045:292,16;
23.31564:313,21;
23.33233:313,21;
23.34918:312,20;
23.36632:311,21;
23.38308:291,17;
23.40037:291,17;
23.41698:247,20;
23.43475:109,32;
23.44929:87,38;
23.46666:80,40;
23.48236:80,40;
23.49991:51,46;
23.5157:43,41;
23.53272:41,39;
23.54988:43,41;
23.56742:45,43;
23.58252:51,45;
23.5991:53,46;
23.61577:55,47;
23.63465:55,47;
23.64958:62,48;
23.66705:70,48;
23.68331:88,46;
23.69953:89,46;
23.71576:101,37;
23.73341:119,38;
23.7503:133,41;
23.76564:149,30;
23.78143:149,30;
23.7997:160,33;
23.81626:158,40;
23.8331:165,39;
23.84942:177,38;
23.86731:198,23;
23.8846:198,21;
23.90128:198,21;
23.91631:194,24;
23.93322:156,31;
23.94853:140,33;
23.96642:135,35;
23.98321:121,39;
23.99865:94,51;
24.01554:105,49;
24.03441:108,48;
24.04978:110,48;
24.06642:105,51;
24.08428:105,51;
24.09995:95,55;
24.11813:72,66;
24.1327:44,80;
24.14877:30,79;
24.16672:17,83;
24.18277:8,81;
24.19966:15,83;
24.21994:-33,82;
24.23242:-33,82;
24.2486:-53,79;
24.26855:-67,79;
24.28409:-56,78;
24.30034:22,69;
24.3166:28,71;
24.33334:28,71;
24.35035:35,76;
24.36622:35,76;
24.38285:33,73;
24.39956:38,73;
24.41709:37,73;
24.43329:33,66;
24.45009:19,59;
24.46606:11,54;
24.48467:-4,46;
24.49979:5,46;
24.51678:15,44;
24.53296:15,44;
24.54998:18,38;
24.56505:46,30;
24.58353:64,27;
24.5994:82,25;
24.61528:103,22;
24.63268:99,23;
24.64922:115,23;
24.66843:139,21;
24.68306:139,21;
24.69976:163,22;
24.71782:202,17;
24.73875:205,17;
24.75523:205,11;
24.7686:205,11;
24.78491:199,12;
24.80028:181,15;
24.81681:176,16;
24.8327:176,16;
24.85017:163,19;
24.86594:161,20;
24.88333:156,20;
24.90167:147,24;
24.91568:124,41;
24.93345:116,47;
24.95272:121,43;
24.97082:122,44;
24.98421:122,44;
25.00023:81,51;
25.01613:81,59;
25.03417:69,68;
25.05046:45,74;
25.06559:18,63;
25.08364:4,66;
25.09901:-17,61;
25.11631:-26,62;
25.13298:-26,62;
25.1499:-31,58;
25.16654:-27,58;
25.18349:-18,56;
25.19839:-18,56;
25.2171:-17,56;
25.23317:-3,57;
25.24944:15,56;
25.26539:24,55;
25.28125:24,55;
25.30091:25,60;
25.31708:32,59;
25.33352:39,56;
25.34891:53,61;
25.36616:61,61;
25.38155:64,56;
25.40094:91,50;
25.41606:109,47;
25.43269:109,47;
25.44803:112,47;
25.46711:114,48;
25.48331:115,47;
25.49998:173,18;
25.51728:186,12;
25.5348:181,16;
25.55263:179,17;
25.57185:179,17;
25.58367:178,14;
25.60112:178,13;
25.61596:174,13;
25.63266:149,27;
25.64912:147,33;
25.66674:147,33;
25.68327:151,29;
25.70008:150,28;
25.7165:149,25;
25.73472:149,25;
25.75125:148,23;
25.76709:147,25;
25.7893:137,35;
25.80323:137,35;
25.81796:115,49;
25.8343:99,51;
25.84912:75,54;
25.86626:53,61;
25.8828:53,61;
25.9001:44,64;
25.9161:41,63;
25.93326:33,62;
25.95017:-18,50;
25.96704:-18,50;
25.98251:-12,47;
25.99903:1,45;
26.01638:7,48;
26.03404:7,48;
26.0499:19,49;
26.06641:22,51;
26.08276:51,58;
26.10026:51,60;
26.1167:52,54;
26.13268:51,56;
26.15063:56,72;
26.16544:56,72;
26.18303:56,72;
26.20008:57,79;
26.21611:58,77;
26.23251:62,76;
26.25057:99,53;
26.26594:118,55;
26.2823:126,56;
26.30029:130,54;
26.31598:139,51;
26.3323:139,51;
26.34988:145,48;
26.36677:148,47;
26.38659:167,41;
26.40278:208,32;
26.41834:220,29;
26.43782:218,30;
26.45304:218,31;
26.46802:217,31;
26.48403:210,31;
26.49985:175,35;
26.51652:170,35;
26.53329:158,32;
26.55054:156,34;
26.56472:155,37;
26.58502:149,47;
26.60512:148,48;
26.618:143,48;
26.63686:143,48;
26.65485:137,48;
26.66842:137,48;
26.68813:120,56;
26.7035:112,59;
26.71716:99,60;
26.73342:85,61;
26.74944:60,67;
26.76582:55,70;
26.78318:55,70;
26.80092:49,72;
26.81653:42,71;
26.83387:4,68;
26.85042:1,68;
26.86703:0,67;
26.88369:0,67;
26.89979:22,65;
26.91661:34,63;
26.93268:34,63;
26.95006:30,68;
26.96684:31,66;
26.98327:26,66;
27.00039:21,66;
27.01543:34,64;
27.03324:54,58;
27.04936:54,59;
27.06559:63,57;
27.08403:63,57;
27.10013:63,68;
27.11654:66,75;
27.13349:76,74;
27.14915:87,70;
27.16564:93,68;
27.1848:105,61;
27.19953:121,54;
27.2159:125,54;
27.23342:125,54;
27.25073:140,52;
27.2714:154,51;
27.28484:154,51;
27.30271:151,52;
27.31659:155,52;
27.33382:170,51;
27.34954:177,47;
27.36659:185,49;
T23 fixation
29.28338:1478,65;
29.30196:1488,74;
29.31658:1490,70;
29.33314:1490,70;
29.34964:1487,65;
29.36649:1491,66;
29.3848:1498,69;
29.40014:1503,68;
29.41548:1513,70;
29.43294:1513,70;
29.45045:1480,62;
29.46478:1468,68;
29.48376:1468,68;
29.49999:1468,68;
29.5164:1467,70;
29.5331:1469,73;
29.55099:1472,73;
29.56617:1472,73;
29.58317:1471,72;
29.59957:1469,73;
29.6154:1468,64;
29.63412:1468,64;
29.64998:1468,59;
29.66635:1467,58;
29.68237:1455,55;
29.69878:1455,55;
29.71691:1431,49;
29.73217:1431,51;
29.74998:1426,43;
29.76599:1420,40;
29.78364:1420,40;
29.80047:1418,39;
29.81711:1416,37;
29.8337:1419,37;
29.85068:1405,29;
29.86562:1384,18;
29.88441:1379,20;
29.89878:1384,21;
29.91899:1396,19;
29.93353:1396,19;
29.95023:1414,24;
29.96644:1415,27;
29.9849:1423,34;
29.99956:1418,31;
30.01605:1422,36;
30.03485:1424,40;
30.04936:1430,49;
30.06654:1431,53;
30.08562:1431,53;
30.10114:1431,53;
30.11729:1402,52;
30.13389:1418,53;
30.15041:1446,65;
30.1664:1467,74;
30.18299:1476,77;
30.19952:1480,81;
30.21617:1487,89;
30.2324:1487,89;
30.2498:1494,94;
30.26473:1503,95;
30.28332:1506,91;
30.30013:1505,82;
30.31682:1491,77;
30.33297:1484,75;
30.34974:1478,73;
30.36611:1464,77;
30.38363:1465,78;
30.39985:1468,79;
30.41613:1468,80;
30.43351:1466,82;
30.44948:1467,82;
30.46665:1469,80;
30.48306:1470,81;
30.49798:1469,82;
30.51746:1472,81;
30.53311:1472,81;
30.54971:1471,84;
30.56622:1471,88;
30.58378:1458,81;
30.60052:1458,81;
30.61581:1430,70;
30.63231:1431,70;
30.64972:1418,65;
30.66588:1421,65;
30.68334:1421,65;
30.69967:1406,52;
30.71637:1405,54;
30.73379:1396,49;
30.75017:1389,38;
30.76646:1386,32;
30.78427:1401,27;
30.80137:1399,29;
30.81676:1407,27;
30.83331:1407,27;
30.85052:1423,33;
30.86654:1422,34;
30.88268:1423,34;
30.90418:1416,38;
30.917:1419,40;
30.93284:1411,50;
30.95007:1425,57;
30.96762:1433,60;
30.98427:1433,60;
31.00111:1433,60;
31.01605:1427,56;
31.03276:1448,60;
31.04796:1433,55;
31.06742:1433,55;
31.08376:1470,66;
31.09952:1469,66;
31.11586:1492,70;
31.13394:1492,70;
31.14993:1491,71;
31.16615:1507,74;
31.18242:1516,76;
31.20008:1494,61;
31.21755:1494,61;
31.23391:1489,63;
