T25 fixation
2.066:1861,202;
6.066763:1820,91;
6.083083:1824,94;
6.099736:1829,98;
6.116989:1835,100;
6.132671:1837,103;
6.150776:1836,107;
6.166888:1836,109;
6.183677:1836,109;
6.199826:1836,109;
6.216891:1839,111;
6.232971:1841,111;
6.249736:1851,110;
6.267748:1858,109;
6.287978:1864,112;
6.300715:1866,117;
6.317074:1860,118;
6.333875:1860,118;
6.350774:1848,116;
6.366796:1841,113;
6.382891:1834,108;
6.400084:1837,109;
6.415638:1843,107;
6.430447:1855,110;
6.450831:1856,110;
6.467134:1859,111;
6.483826:1859,111;
6.500921:1861,110;
6.516881:1855,108;
6.532899:1857,108;
6.547648:1850,107;
6.566916:1847,109;
6.582817:1846,109;
6.60021:1844,107;
6.616862:1846,101;
6.633623:1846,101;
6.649655:1847,102;
6.666892:1850,104;
6.683576:1854,110;
6.700002:1850,109;
6.716519:1844,106;
6.733428:1845,107;
6.749922:1813,95;
6.771818:1808,93;
6.783968:1808,93;
6.800547:1808,93;
6.817679:1809,94;
6.83302:1812,97;
6.850011:1813,97;
6.866899:1809,100;
6.882883:1809,100;
6.900714:1810,101;
6.917783:1812,103;
6.932799:1812,103;
6.949947:1813,103;
6.966826:1813,100;
6.98292:1813,97;
6.999802:1814,97;
7.018561:1814,97;
7.033778:1814,96;
7.050122:1819,98;
7.066877:1824,96;
T4 fixation
8.817497:499,1025;
8.831772:498,1031;
8.847713:500,1023;
8.866757:502,1025;
8.883723:502,1025;
8.899977:504,1025;
8.916992:502,1030;
8.932785:500,1035;
8.949485:491,1044;
8.966401:491,1043;
8.983874:491,1043;
8.999767:486,1042;
9.017034:486,1042;
9.033936:486,1042;
9.049968:491,1028;
9.066828:491,1028;
9.082008:487,1035;
9.097967:485,1037;
9.116903:489,1028;
9.133883:499,1011;
9.150622:499,1011;
9.166895:499,1011;
9.183082:499,1011;
9.199951:499,1011;
9.215354:499,1011;
9.231012:499,1011;
9.250098:499,1011;
9.266883:499,1011;
9.283734:499,1011;
9.300814:516,1039;
9.317842:473,979;
9.331935:473,979;
9.349925:480,1003;
9.366825:491,1053;
9.383703:492,1048;
9.399791:497,1042;
9.416851:498,1035;
9.433551:498,1035;
9.448906:503,1036;
9.46443:508,1048;
9.486928:508,1048;
9.499989:503,1049;
9.517057:495,1051;
9.533227:488,1054;
9.549662:487,1057;
9.565701:486,1054;
9.583091:500,1034;
9.600703:498,1035;
9.618544:505,1015;
9.633254:505,1015;
9.650764:511,998;
9.666831:511,994;
9.68192:514,993;
9.698874:506,1005;
9.716755:501,1024;
9.733677:502,1024;
9.751107:493,1045;
9.771598:489,1047;
9.783823:489,1047;
9.799241:486,1045;
9.816403:484,1046;
9.8328:484,1046;
9.849676:484,1045;
9.86671:487,1039;
9.883717:497,1026;
9.900656:502,1035;
9.916903:499,1035;
9.932117:499,1035;
9.950058:500,1038;
9.966872:503,1039;
9.982797:501,1040;
9.999736:501,1039;
10.01703:499,1036;
10.03301:499,1036;
10.04981:495,1030;
10.06665:495,1030;
10.08383:495,1030;
10.10075:501,1024;
10.11694:507,1026;
10.13299:504,1026;
10.15001:504,1026;
10.16588:502,1025;
10.1823:495,1025;
10.20089:506,1036;
10.21702:504,1035;
10.23395:504,1035;
10.24996:489,1032;
10.26695:494,1024;
10.28312:494,1019;
10.30058:505,1013;
10.31673:504,1014;
10.33357:504,1014;
10.35002:513,1018;
10.37075:513,1020;
10.38372:513,1020;
10.40069:513,1022;
10.41682:511,1017;
10.433:510,1013;
10.44979:514,1012;
10.46638:512,1011;
10.48281:506,1014;
10.50085:508,1016;
10.52076:510,1016;
10.53382:510,1016;
10.55089:501,1032;
10.56696:490,1051;
10.5828:495,1047;
10.59974:498,1045;
10.61683:501,1047;
10.634:500,1054;
10.65008:499,1059;
10.669:487,1075;
10.68761:487,1075;
10.70069:483,1079;
10.71689:485,1082;
10.7338:489,1077;
10.75063:495,1073;
10.76672:496,1071;
10.78424:495,1072;
10.79905:492,1077;
10.81689:489,1084;
10.83588:489,1084;
10.84972:480,1090;
10.86606:479,1090;
10.88286:479,1093;
10.89994:481,1096;
10.91699:481,1096;
10.93298:477,1113;
10.9496:456,1127;
10.96634:453,1129;
10.98389:453,1129;
11.00003:460,1107;
11.01645:459,1107;
11.0326:474,1069;
11.04995:476,1065;
11.06686:480,1060;
11.08272:491,1041;
11.10009:496,1034;
11.11695:496,1024;
11.13412:496,1024;
11.14994:495,1024;
11.16688:496,1023;
11.18301:492,1024;
11.19983:495,1014;
11.21693:493,1010;
11.23387:491,1009;
11.25001:494,1020;
11.26663:494,1020;
11.28398:493,1025;
11.30068:492,1034;
11.31677:494,1044;
11.33281:493,1068;
11.34997:494,1065;
11.36601:493,1052;
11.3837:510,1044;
11.4001:516,1044;
11.41605:516,1044;
11.43388:518,1047;
11.44989:516,1067;
11.4666:504,1085;
11.48753:480,1081;
11.49992:460,1091;
11.51701:454,1093;
11.53382:439,1101;
11.54971:439,1100;
11.56702:441,1091;
11.58452:441,1091;
11.59996:480,1127;
11.61696:507,1121;
11.63344:507,1121;
11.64986:504,1113;
11.6669:504,1100;
11.68412:504,1069;
11.69983:503,1039;
11.71672:498,998;
11.73697:498,998;
11.75002:485,993;
11.76568:482,995;
11.78287:479,1003;
11.8:478,1007;
11.81842:477,1031;
11.83276:479,1031;
11.85069:478,1016;
11.8666:481,1004;
11.88384:481,1004;
11.90097:482,995;
11.91696:477,984;
11.93367:479,987;
11.94988:482,984;
11.96673:489,984;
11.98377:487,983;
11.99999:487,980;
12.01691:484,979;
12.03308:484,979;
12.04999:459,997;
12.06671:467,994;
12.08291:466,1019;
12.09985:464,1022;
12.11698:463,1018;
12.13751:462,1012;
12.14986:461,1015;
12.16687:462,1025;
12.18388:462,1025;
12.20053:463,1029;
12.21674:451,1036;
12.23376:447,1041;
12.24988:445,1046;
12.26705:437,1063;
12.28272:427,1087;
12.29993:446,1059;
12.31668:447,1058;
12.33332:447,1058;
12.3507:460,1036;
12.36669:454,1036;
12.38365:452,1037;
12.40003:452,1037;
12.41685:462,1034;
12.43376:462,1033;
12.45002:453,1038;
12.46649:453,1039;
12.48296:453,1039;
12.50007:456,1030;
12.51706:454,1032;
12.53321:465,1033;
12.54985:465,1038;
12.56636:464,1037;
12.58329:470,1028;
12.60068:468,1040;
12.61647:468,1040;
12.63403:463,1056;
12.6499:463,1055;
12.6677:463,1062;
12.6837:502,1086;
12.69997:500,1078;
12.7174:503,1066;
12.73382:502,1041;
12.74987:502,1041;
12.76662:502,1041;
12.78403:503,1065;
12.80072:503,1065;
12.81645:456,1043;
12.83184:456,1041;
12.84994:456,1041;
12.86679:427,1066;
12.88368:436,1059;
12.9009:438,1060;
12.91683:445,1060;
12.93265:445,1060;
12.94871:455,1046;
12.96655:463,1041;
12.98375:463,1041;
12.99981:459,1051;
13.01775:466,1041;
13.03589:466,1041;
13.04997:427,1053;
13.06654:427,1053;
13.08403:427,1053;
13.09982:427,1053;
13.11678:423,1067;
13.13202:418,1078;
13.14994:417,1084;
13.16698:417,1084;
13.18399:411,1093;
13.19992:399,1113;
13.21688:428,1123;
13.2319:428,1123;
13.24983:428,1123;
13.26661:468,1139;
13.28303:479,1144;
13.30006:479,1144;
13.31721:516,1147;
13.33366:491,1138;
13.35057:485,1129;
13.3638:485,1117;
13.38375:485,1117;
13.39993:513,1097;
13.41696:505,1098;
13.43261:512,1097;
13.4495:499,1100;
13.46693:497,1091;
13.48262:485,1088;
13.50011:472,1083;
13.51682:470,1090;
13.53415:470,1090;
13.5506:468,1083;
13.56753:472,1077;
13.58292:476,1072;
13.5997:482,1066;
13.61673:481,1068;
13.63374:480,1084;
13.65075:479,1086;
13.6667:478,1106;
13.68379:478,1106;
13.70008:477,1115;
13.71657:478,1105;
13.73363:480,1084;
13.75002:479,1075;
13.76674:479,1065;
13.78283:473,1068;
13.80073:473,1068;
13.81676:481,1066;
13.83294:481,1066;
T24 fixation
15.84995:946,168;
15.86695:946,168;
15.88372:981,201;
15.89977:981,201;
15.91683:1009,218;
15.93304:1009,218;
15.94938:1009,218;
15.96672:970,176;
15.9837:968,166;
15.9998:946,148;
16.02069:932,126;
16.03303:933,127;
16.05077:942,135;
16.06427:994,202;
16.08372:994,202;
16.1008:994,202;
16.11678:1007,218;
16.13296:1007,218;
16.14984:1007,218;
16.16694:957,137;
16.18303:957,137;
16.1998:957,137;
16.21597:957,137;
16.23379:957,137;
16.25095:957,137;
16.2669:929,58;
16.28365:929,58;
16.30001:932,99;
16.31683:932,102;
16.33265:929,100;
16.35017:925,80;
16.36691:925,80;
16.3842:934,98;
16.40083:940,132;
16.41689:931,121;
16.43286:941,136;
16.44889:926,117;
16.46443:925,113;
16.48281:950,148;
16.50397:943,130;
16.51679:963,145;
16.53395:963,145;
16.55006:963,145;
16.5668:963,145;
16.58267:963,145;
16.59986:963,145;
16.61709:963,145;
16.63361:963,145;
16.64967:963,145;
16.66676:963,145;
16.68374:963,145;
16.70054:888,-53;
16.71636:888,-53;
16.73341:856,-170;
16.74965:887,-76;
16.76673:898,-44;
16.7828:910,-18;
16.80091:910,-18;
16.81676:926,43;
16.83386:926,43;
16.84968:937,69;
16.86674:946,96;
16.88311:947,102;
16.89971:947,102;
16.91714:954,120;
16.93275:955,120;
16.95099:955,120;
16.96601:948,107;
16.98384:948,107;
16.99987:938,99;
17.01679:939,108;
17.03329:936,107;
17.04957:936,107;
17.06706:940,114;
17.08411:940,114;
17.09925:951,120;
17.12014:951,120;
17.13305:951,120;
17.15071:953,121;
17.16692:953,118;
17.18291:953,118;
17.20067:955,120;
17.21621:956,121;
17.23302:940,104;
17.25087:943,102;
17.26784:947,100;
17.28323:947,100;
17.29998:945,98;
17.31668:945,98;
17.33204:945,102;
17.34992:949,103;
17.36683:949,103;
17.38383:947,102;
17.40127:951,105;
17.41675:984,113;
17.434:984,113;
17.44893:985,112;
17.46488:973,104;
17.48286:973,104;
17.49988:955,95;
17.51693:953,96;
17.53458:953,96;
17.55001:943,93;
17.56703:947,113;
17.58347:947,113;
17.59986:949,107;
17.61706:949,107;
17.63294:953,108;
17.65001:951,107;
17.66694:951,107;
17.68308:949,117;
17.70091:949,117;
17.71754:952,114;
17.73189:952,114;
17.74984:954,113;
17.76681:958,112;
17.7832:960,110;
17.80001:957,103;
17.81673:959,106;
17.83246:957,105;
17.84997:957,106;
17.86692:961,118;
17.88389:961,118;
17.89987:959,115;
17.91692:959,115;
17.93298:959,115;
17.95077:959,116;
17.96667:959,116;
17.98295:959,116;
18.00097:949,95;
18.01693:950,95;
18.03403:950,95;
18.05069:953,98;
18.0669:953,98;
18.08346:958,100;
18.10075:959,101;
18.11706:961,102;
18.13368:960,101;
18.14997:960,102;
18.16702:961,103;
18.18392:959,103;
18.19875:959,103;
18.21461:959,103;
18.23365:961,107;
18.24998:961,107;
18.26698:961,107;
18.28393:960,104;
18.30379:960,95;
18.31682:959,93;
18.33422:959,93;
18.34886:958,94;
18.36675:957,93;
18.38375:959,92;
18.39987:960,91;
18.41694:962,90;
18.434:962,91;
18.45078:962,90;
18.467:963,88;
18.48311:963,88;
18.50081:963,88;
18.51664:962,88;
18.53262:960,94;
18.55014:964,96;
18.56804:964,96;
18.58298:993,112;
18.59964:979,112;
18.61695:977,112;
18.63391:977,112;
18.65075:977,112;
18.66649:956,105;
18.68295:951,94;
18.69993:956,94;
18.71559:957,94;
18.73377:960,98;
18.75402:960,98;
18.7668:960,97;
18.78379:960,97;
18.80075:956,104;
18.81697:953,106;
18.83145:954,105;
18.8499:956,101;
18.8669:954,104;
18.88313:958,104;
18.89986:962,106;
18.91699:961,105;
18.93324:961,105;
18.95002:962,107;
18.96564:960,103;
18.98369:960,99;
18.99971:960,99;
19.0169:961,100;
19.03376:962,103;
19.05388:965,111;
19.0659:965,111;
19.08117:964,114;
19.10068:963,118;
19.11656:963,118;
19.13391:962,120;
19.1499:962,120;
19.16626:957,121;
19.18216:958,116;
19.19991:958,116;
19.21683:951,110;
19.23388:951,110;
19.25023:950,107;
19.26698:945,107;
19.28373:945,107;
19.29976:949,106;
19.31613:953,106;
19.33509:954,106;
19.35012:956,105;
19.37084:957,105;
19.38382:957,105;
19.39973:955,103;
19.417:956,104;
19.4328:956,104;
19.44902:955,103;
19.46716:954,102;
19.48376:955,102;
19.50008:959,100;
19.5181:960,101;
19.53324:960,101;
19.55067:960,109;
19.56661:962,111;
19.58308:961,113;
19.59984:962,115;
19.61683:964,116;
19.63302:965,117;
19.6511:972,118;
19.66686:959,106;
19.68478:959,106;
19.70002:968,103;
19.71673:989,105;
19.73364:978,102;
19.74992:939,95;
19.76702:940,97;
19.78418:942,101;
19.8:940,101;
19.81702:935,104;
19.83383:935,104;
19.85065:950,104;
19.86689:968,106;
19.8836:968,106;
19.90001:966,98;
19.91714:966,98;
19.9337:961,92;
19.94781:961,92;
19.96679:971,97;
19.98746:971,97;
19.99997:971,97;
20.01647:1000,99;
20.03304:1005,113;
20.04984:1005,113;
20.06684:974,95;
20.08381:971,93;
20.10066:969,95;
20.11707:964,95;
20.13374:963,96;
20.14989:965,97;
20.16704:963,98;
20.18289:965,96;
20.19911:965,96;
20.2168:963,95;
20.23376:960,88;
20.25085:962,89;
20.26698:962,89;
20.28403:962,89;
20.30064:961,90;
20.31646:963,93;
20.33378:962,96;
20.34984:962,101;
20.36783:959,105;
20.38294:958,104;
20.40096:958,104;
20.41681:957,102;
20.43202:957,102;
20.45001:957,102;
20.46706:957,102;
20.48387:956,97;
20.49994:958,85;
20.51707:950,88;
20.53301:953,103;
20.55072:954,104;
20.56538:954,94;
20.58397:954,94;
20.60075:961,100;
20.61685:959,100;
20.63377:954,98;
20.64977:954,98;
20.66691:953,97;
20.68232:952,95;
20.69999:945,87;
20.71692:945,89;
20.73377:945,89;
20.75003:944,88;
20.76702:946,90;
20.78312:946,90;
20.80086:947,89;
20.8164:947,89;
20.83282:947,89;
20.84979:947,89;
20.86662:947,89;
T2 fixation
22.61708:966,1064;
22.63261:964,1041;
22.64777:963,1038;
22.66623:962,1030;
22.68378:962,1030;
22.70107:961,1019;
22.71593:961,1027;
22.73092:963,1036;
22.74928:966,1035;
22.7668:967,1026;
22.78385:967,1026;
22.80092:966,1025;
22.81617:966,1025;
22.83382:963,1020;
22.84973:960,1020;
22.86595:962,1019;
22.88263:967,1015;
22.89835:963,1015;
22.91586:962,1016;
22.93382:961,1029;
22.95002:958,1037;
22.96596:958,1037;
22.98184:956,1041;
22.99819:955,1042;
23.01598:955,1042;
23.03257:950,1037;
23.05082:952,1038;
23.06792:952,1038;
23.08302:957,1033;
23.10076:957,1031;
23.11542:959,1029;
23.13099:959,1029;
23.14996:961,1026;
23.1665:961,1026;
23.18301:960,1025;
23.20083:959,1023;
23.2168:957,1022;
23.23217:957,1022;
23.24747:967,1041;
23.26676:967,1040;
23.28374:967,1040;
23.29994:965,1073;
23.3169:962,1081;
23.33289:959,1083;
23.34984:959,1084;
23.36654:964,1092;
23.38288:963,1096;
23.3989:965,1103;
23.41685:965,1091;
23.43382:965,1091;
23.45:968,1082;
23.46693:978,1056;
23.48307:980,1046;
23.50013:974,1044;
23.51581:974,1044;
23.53249:975,1042;
23.54986:968,1049;
23.56767:964,1052;
23.58499:964,1052;
23.6003:965,1047;
23.61622:962,1050;
23.63229:962,1049;
23.65004:960,1051;
23.66694:966,1062;
23.68382:969,1071;
23.701:969,1074;
23.71688:970,1076;
23.73361:970,1076;
23.74882:953,1076;
23.76445:931,1070;
23.78301:967,1069;
23.7996:967,1069;
23.81681:967,1074;
23.83297:1011,1082;
23.85084:997,1084;
23.86704:1003,1091;
23.88381:1003,1091;
23.8991:992,1091;
23.91557:971,1084;
23.93292:965,1079;
23.95079:963,1077;
23.96669:964,1074;
23.98302:965,1076;
23.99979:965,1076;
24.01785:966,1079;
24.03332:966,1079;
24.04907:964,1098;
24.06603:964,1095;
24.08314:967,1073;
24.09969:967,1073;
24.117:961,1081;
24.13339:962,1088;
24.15062:962,1090;
24.1658:964,1089;
24.1813:964,1089;
24.19884:968,1096;
24.21643:968,1094;
24.23303:970,1094;
24.24987:975,1105;
24.26771:972,1098;
24.28219:970,1105;
24.29791:965,1111;
24.31668:959,1112;
24.33401:959,1112;
24.35038:958,1110;
24.36648:957,1118;
24.38702:970,1105;
24.39998:978,1104;
24.41775:975,1118;
24.43367:972,1091;
24.44963:971,1088;
24.46521:970,1074;
24.48348:970,1074;
24.50067:964,1064;
24.51674:962,1067;
24.53293:962,1069;
24.54983:962,1072;
24.56679:962,1083;
24.58336:963,1094;
24.5978:962,1090;
24.61672:959,1085;
24.63372:959,1085;
24.64992:955,1083;
24.66687:953,1090;
24.68369:955,1092;
24.69948:992,1099;
24.7168:973,1097;
24.73281:987,1100;
24.74825:973,1093;
24.76696:977,1089;
24.78527:977,1089;
24.79998:986,1090;
24.81652:986,1087;
24.83184:970,1083;
24.84941:967,1088;
24.86695:964,1087;
24.88291:964,1087;
24.90004:962,1052;
24.91678:955,1037;
24.93322:955,1037;
24.95074:951,1024;
24.96679:958,1029;
24.98231:964,1038;
24.99977:965,1054;
25.01708:970,1054;
25.03361:970,1054;
25.05086:969,1053;
25.06769:966,1057;
25.08385:966,1057;
25.10004:965,1063;
25.11634:963,1079;
25.1329:963,1079;
25.14994:963,1082;
25.16697:965,1077;
25.1875:963,1084;
25.20067:963,1073;
25.2148:963,1073;
25.23273:963,1073;
25.25067:962,1058;
25.26675:967,1053;
25.28364:963,1058;
25.30012:966,1073;
25.31671:970,1083;
25.33378:970,1082;
25.34999:970,1082;
25.3669:968,1074;
25.38375:968,1074;
25.40028:1018,1087;
25.41677:1017,1086;
25.43381:989,1068;
25.44983:995,1070;
25.46694:981,1061;
25.48313:978,1059;
25.50029:964,1056;
25.51692:966,1060;
25.53304:966,1060;
25.54968:967,1067;
25.56675:967,1068;
25.58486:967,1068;
25.59968:967,1069;
25.61704:966,1080;
25.63395:966,1080;
25.65013:972,1080;
25.66672:972,1080;
25.68379:972,1080;
25.70022:974,1078;
25.71678:974,1080;
25.73294:974,1080;
25.75065:972,1071;
25.76607:1007,1086;
25.78295:989,1099;
25.79973:983,1094;
25.81676:976,1090;
25.83706:976,1090;
25.84999:993,1090;
25.86683:991,1090;
25.88302:992,1086;
25.89915:976,1074;
25.91689:964,1080;
25.93402:964,1080;
25.95121:972,1069;
25.96671:974,1061;
25.98367:974,1061;
25.99988:977,1055;
26.01693:977,1055;
26.033:974,1054;
26.04985:974,1054;
26.06683:973,1051;
26.08373:974,1041;
26.09982:974,1041;
26.11684:971,1045;
26.13379:971,1045;
26.14996:971,1052;
26.16669:970,1051;
26.1828:967,1073;
26.19986:966,1082;
26.21784:966,1088;
26.23124:962,1101;
26.24991:962,1101;
26.2668:965,1077;
26.28393:965,1077;
26.30096:965,1077;
26.31686:964,1080;
26.33293:960,1074;
26.35001:962,1057;
26.36764:955,1059;
26.38329:955,1059;
26.39992:958,1056;
26.41691:960,1059;
26.43788:960,1059;
26.45024:960,1059;
26.46696:962,1060;
26.48371:961,1059;
26.49993:962,1063;
26.51665:966,1078;
26.53389:959,1076;
26.54957:961,1077;
26.56795:952,1079;
26.58373:952,1079;
26.60036:951,1075;
26.61692:947,1075;
26.63272:947,1075;
26.6508:947,1075;
26.6677:947,1075;
26.68266:947,1075;
26.69957:947,1075;
26.7178:1027,968;
26.73393:1027,968;
26.74997:1027,968;
26.76699:970,1051;
26.78374:967,1063;
26.79991:993,1101;
26.81685:988,1103;
26.83413:981,1086;
26.85093:986,1115;
26.86604:986,1115;
26.88702:983,1116;
26.90045:961,1052;
26.91714:961,1055;
26.93371:968,1056;
26.95009:978,1063;
26.96711:960,1060;
26.98755:983,1060;
26.99981:987,1062;
27.01708:995,1056;
27.034:995,1056;
27.04984:985,1066;
27.06692:991,1079;
27.0831:991,1082;
27.10001:979,1095;
27.11763:982,1093;
27.13291:984,1099;
27.15098:984,1099;
27.16703:967,1078;
27.18394:967,1078;
27.20074:966,1086;
27.21681:970,1096;
27.23281:982,1089;
27.24993:975,1095;
27.26789:974,1094;
27.28383:981,1093;
27.30059:983,1087;
27.31777:994,1076;
27.33387:994,1076;
27.34966:998,1064;
27.36689:985,1062;
27.38282:974,1058;
27.40086:971,1054;
27.41621:969,1053;
27.43315:967,1055;
27.45048:971,1064;
27.46701:973,1073;
27.48392:973,1073;
27.5007:974,1076;
27.51664:973,1074;
27.53376:972,1074;
27.5501:1000,1072;
27.56703:990,1074;
27.58313:997,1077;
27.59984:997,1077;
27.61699:996,1081;
27.63411:996,1081;
T21 fixation
29.63243:76,111;
29.64808:71,114;
29.66547:71,113;
29.68299:70,113;
29.70003:68,111;
29.7174:68,111;
29.7337:66,110;
29.75044:72,110;
29.76689:72,110;
29.78292:85,109;
29.79987:86,108;
29.81641:91,106;
29.83272:92,106;
29.84994:92,106;
29.86692:91,107;
29.88313:91,107;
29.9006:89,110;
29.91689:89,111;
29.93301:94,111;
29.94981:98,113;
29.96612:96,112;
29.98372:94,114;
30.00101:90,117;
30.0171:82,118;
30.03393:82,118;
30.04959:82,118;
30.06687:65,132;
30.08349:64,132;
30.09968:64,132;
30.1166:62,131;
30.13396:69,128;
30.14984:71,123;
30.16725:72,123;
30.18302:72,123;
30.2007:72,125;
30.21683:73,126;
30.2326:76,128;
30.25072:81,129;
30.26742:84,130;
30.28327:86,122;
30.29815:91,116;
30.31594:93,113;
30.33417:93,113;
30.34975:88,120;
30.36623:85,123;
30.38377:82,124;
30.39992:82,124;
30.41708:82,123;
30.43761:77,121;
30.45077:77,121;
30.4659:75,123;
30.48375:75,123;
30.49986:73,123;
30.51712:81,122;
30.53302:85,121;
30.54963:85,121;
30.56685:91,115;
30.58378:93,114;
30.60077:96,115;
30.61764:100,113;
30.63318:100,113;
30.65003:100,114;
30.66667:101,114;
30.68291:104,112;
30.70007:105,112;
30.71805:106,112;
30.73297:106,112;
30.75026:106,109;
30.76609:105,107;
30.78234:105,107;
30.79966:104,104;
30.81575:115,87;
30.83352:111,93;
30.85011:114,90;
30.86683:112,92;
30.88317:108,95;
30.90095:100,103;
30.9165:100,119;
30.93304:100,119;
30.95004:97,112;
30.96686:97,114;
30.9828:97,114;
30.9997:82,116;
31.0167:83,116;
31.03339:84,115;
31.0499:88,113;
31.06691:89,113;
31.08386:89,113;
31.10001:85,116;
31.1165:85,116;
31.13296:85,116;
31.15002:84,116;
31.1673:79,115;
31.18265:75,110;
31.2008:74,106;
31.217:74,106;
31.23325:74,106;
31.2499:74,106;
