T1 fixation
30.43307:1425,48;
30.44968:1426,49;
30.46638:1425,52;
30.48293:1420,58;
30.4996:1417,62;
30.51632:1415,64;
30.53289:1413,64;
30.54987:1413,64;
30.56651:1412,67;
30.58299:1414,68;
30.59997:1415,62;
30.61631:1417,61;
30.63307:1419,67;
30.64977:1419,68;
30.66626:1420,68;
30.68286:1423,70;
30.69964:1423,70;
30.71592:1422,71;
30.73335:1422,71;
30.75042:1423,67;
30.76634:1425,68;
30.78308:1428,65;
30.79961:1443,61;
30.81632:1445,60;
30.83296:1445,55;
30.84959:1445,55;
30.86642:1445,55;
30.88536:1447,49;
30.89948:1447,49;
30.91659:1449,48;
30.93298:1436,48;
30.94955:1435,52;
30.96637:1435,54;
30.98281:1440,53;
30.99984:1440,53;
31.01652:1440,56;
31.03254:1444,60;
31.04984:1453,58;
31.06607:1446,54;
31.08311:1440,51;
31.09959:1439,59;
31.11622:1439,59;
31.13286:1437,59;
31.14968:1437,59;
31.1664:1430,55;
31.18312:1424,58;
31.19968:1419,56;
31.2164:1420,51;
31.23278:1420,52;
31.2496:1424,53;
31.26673:1425,51;
31.28287:1425,49;
31.2996:1425,49;
31.31619:1440,59;
31.33305:1441,63;
31.34983:1441,63;
31.36652:1441,66;
31.38298:1436,65;
31.39967:1436,66;
31.41625:1434,65;
31.43289:1429,64;
31.44975:1429,64;
31.46641:1421,59;
31.48269:1414,59;
31.50028:1420,61;
31.51637:1420,61;
31.53311:1423,64;
31.55015:1426,64;
31.56623:1424,62;
31.5828:1423,64;
31.59973:1423,64;
31.6165:1420,60;
31.63351:1418,60;
31.64953:1416,60;
31.66635:1419,60;
31.68294:1424,67;
31.69967:1417,68;
31.71632:1417,68;
31.73312:1419,67;
31.74972:1419,67;
31.76621:1417,61;
31.78404:1416,64;
31.79976:1418,63;
31.81656:1420,66;
31.83297:1423,70;
31.84952:1425,75;
31.86638:1417,81;
31.88294:1420,82;
31.89973:1420,82;
31.91649:1421,84;
31.93241:1421,79;
31.95041:1421,79;
31.96679:1428,82;
31.98311:1433,84;
31.99974:1428,82;
32.01627:1430,85;
32.03285:1431,86;
32.04969:1431,86;
32.06608:1430,85;
32.08263:1429,82;
32.09966:1429,84;
32.11632:1427,82;
32.13293:1423,82;
32.14957:1422,83;
32.16668:1427,84;
32.18299:1439,83;
32.19971:1439,83;
32.21639:1442,83;
32.23371:1443,84;
32.24969:1440,82;
32.2664:1417,71;
32.28306:1418,71;
32.29959:1417,71;
32.31652:1418,68;
32.33303:1424,58;
32.34974:1424,58;
32.36778:1423,63;
32.38247:1419,57;
32.39949:1415,57;
32.41643:1415,58;
32.43304:1416,59;
32.4497:1418,62;
32.46622:1416,63;
32.48282:1415,63;
32.49971:1415,63;
32.51595:1411,68;
32.53352:1411,68;
32.55101:1410,68;
32.56634:1413,71;
32.5829:1412,66;
32.59968:1415,64;
32.61635:1416,64;
32.63298:1415,60;
32.64979:1415,60;
32.66614:1413,61;
32.68285:1413,62;
32.69984:1416,62;
32.71628:1416,62;
32.73302:1415,63;
32.74955:1416,64;
32.76624:1415,68;
32.7829:1408,58;
32.79964:1408,58;
32.81674:1405,55;
32.83241:1396,55;
32.84967:1398,56;
32.86681:1408,64;
32.88305:1406,62;
32.89962:1408,64;
32.91627:1413,65;
32.93293:1421,68;
32.94984:1421,68;
32.96601:1431,67;
32.98289:1432,67;
33.00034:1433,68;
33.01627:1432,69;
33.03312:1430,71;
33.04958:1429,70;
33.06637:1430,67;
33.08297:1430,68;
33.09975:1430,68;
33.11638:1431,67;
33.13323:1443,67;
T2 fixation
35.06844:942,971;
35.0826:948,975;
35.09981:941,981;
35.11669:941,981;
35.13361:943,975;
35.14949:944,973;
35.1661:944,972;
35.18276:944,971;
35.20022:944,971;
35.2159:946,970;
35.23409:945,969;
35.24944:945,970;
35.26643:944,970;
35.28358:943,972;
35.29954:943,972;
35.31641:943,973;
35.33323:942,976;
35.3495:942,976;
35.3659:944,971;
35.383:948,969;
35.39966:947,971;
35.41619:952,971;
35.43306:953,971;
35.44956:952,972;
35.46621:951,973;
35.48277:950,973;
35.49976:950,973;
35.51707:948,976;
35.53266:948,976;
35.54977:947,979;
35.56643:949,981;
35.58308:950,982;
35.59965:947,981;
35.61615:949,982;
35.63321:948,981;
35.64965:948,981;
35.66648:944,981;
35.68254:944,981;
35.69934:944,981;
35.71593:945,981;
35.7337:946,980;
35.7495:945,979;
35.7663:944,979;
35.78305:945,980;
35.79963:943,980;
35.81574:943,981;
35.8336:944,981;
35.84995:946,981;
35.86643:948,982;
35.88301:950,981;
35.89953:950,981;
35.91642:950,980;
35.93285:950,980;
35.94961:950,980;
35.96745:950,978;
35.98259:949,982;
35.99961:948,984;
36.01661:950,990;
36.03307:950,986;
36.04971:950,985;
36.06622:950,986;
36.08277:951,988;
36.09967:951,988;
36.11591:953,984;
36.13256:950,984;
36.14983:949,984;
36.16634:947,985;
36.18301:945,986;
36.19966:944,984;
36.21641:944,983;
36.23284:946,983;
36.24966:946,983;
36.26639:951,988;
36.28295:946,989;
36.29968:945,991;
36.31624:944,993;
36.33413:940,989;
36.34954:940,987;
36.36628:940,986;
36.38284:942,986;
36.39965:942,986;
36.41639:943,987;
36.43239:943,993;
36.44967:944,1000;
36.46631:944,1002;
36.48294:945,1001;
36.49973:947,1002;
36.51622:946,1001;
36.53298:949,998;
36.55003:949,998;
36.56626:948,993;
36.58252:951,991;
36.59965:951,990;
36.61611:951,989;
36.63266:948,987;
36.64952:949,986;
36.66741:952,987;
36.68281:964,990;
36.69923:964,990;
36.71616:971,993;
36.73288:972,995;
36.74974:973,995;
36.76617:972,994;
36.78299:969,989;
36.79959:969,990;
36.81694:971,993;
36.83285:972,994;
36.84956:972,994;
36.86703:973,998;
36.88251:972,992;
36.89965:975,993;
36.9164:975,993;
36.93307:976,992;
36.94963:976,991;
36.96612:976,988;
36.98281:971,988;
36.99969:971,988;
37.01587:956,980;
37.03269:950,988;
37.0499:950,988;
37.06612:951,980;
37.08302:953,981;
37.09954:954,982;
37.11637:955,981;
37.13278:955,981;
37.15009:954,978;
37.16623:953,976;
37.18295:953,977;
37.19974:953,977;
37.21668:952,977;
37.23299:953,978;
37.24967:954,974;
37.26734:954,974;
37.28454:955,972;
37.29966:955,972;
37.31699:955,970;
37.33258:952,971;
37.34964:951,972;
37.36619:951,974;
37.38301:951,973;
37.39952:951,974;
37.41616:950,972;
37.43297:948,971;
37.44957:948,971;
37.46612:944,970;
37.48265:939,972;
37.49962:939,972;
37.51664:936,973;
37.53302:936,974;
37.54951:940,974;
37.56639:942,975;
37.58282:944,976;
37.59962:944,976;
37.61585:946,975;
37.6329:946,975;
37.64948:940,967;
37.66642:938,968;
37.68284:938,968;
37.69955:939,968;
37.71628:937,969;
37.73285:937,970;
37.74998:937,970;
37.76651:939,982;
37.7826:935,975;
37.79953:931,983;
37.81612:931,978;
37.83302:930,980;
37.84958:930,982;
37.86626:932,980;
37.8829:936,979;
37.89963:936,979;
37.91589:940,979;
37.93262:940,978;
37.94984:938,976;
37.96629:938,976;
37.98301:937,975;
37.99956:937,975;
38.01632:936,977;
38.03282:939,978;
38.04967:939,978;
38.06643:938,979;
38.08482:939,978;
38.10089:956,979;
38.11611:981,978;
38.13297:984,978;
38.14951:987,987;
38.16639:985,987;
38.18285:980,983;
38.19973:980,983;
38.21637:979,983;
38.23303:978,980;
38.24972:977,977;
38.26633:977,977;
38.2831:976,976;
38.29947:975,975;
38.31629:973,975;
38.33283:969,976;
38.34981:969,976;
38.36631:965,978;
38.3827:961,979;
38.39945:959,977;
38.41631:956,976;
38.43338:957,974;
38.45002:957,975;
38.46632:957,975;
38.48271:955,978;
38.49947:955,978;
38.51591:954,981;
38.53299:955,985;
38.55077:955,988;
38.56668:955,988;
38.58292:954,982;
38.59948:957,982;
38.61623:962,986;
38.63283:962,986;
38.64988:962,986;
38.6677:959,985;
38.6829:956,986;
38.69959:948,985;
38.7164:950,982;
38.73301:952,980;
38.74999:952,979;
38.76617:953,975;
38.78286:953,974;
38.79994:953,974;
38.81591:952,978;
38.83315:952,978;
38.84964:953,978;
38.86633:952,979;
38.8831:953,976;
38.89957:953,975;
38.91639:953,974;
38.93286:953,976;
38.94959:953,976;
38.96611:953,975;
38.98281:950,972;
38.99963:950,971;
39.01625:949,971;
39.03312:951,971;
39.04959:952,971;
39.06642:951,971;
39.08295:952,971;
39.09975:952,971;
39.11675:947,973;
39.13286:945,982;
39.14985:950,982;
39.16618:951,975;
39.18296:949,974;
39.19953:948,974;
39.21616:951,974;
39.23292:952,973;
39.2499:952,973;
39.26625:951,965;
39.28316:952,964;
39.30109:952,964;
39.31641:952,969;
39.33308:952,971;
39.34961:952,972;
39.36633:951,973;
39.38304:948,978;
39.39937:948,978;
39.41593:951,978;
39.43298:951,978;
39.44953:951,979;
39.46749:951,979;
39.48296:958,977;
39.4995:965,975;
39.51646:968,974;
39.53286:974,973;
39.54968:974,973;
39.56676:982,971;
39.58298:981,970;
39.59962:981,971;
39.6171:986,972;
39.63335:985,972;
39.64967:984,973;
39.66626:984,974;
39.6828:985,973;
39.69974:985,973;
39.71596:980,967;
39.73251:976,966;
39.74993:974,968;
39.76632:973,968;
39.78331:967,972;
39.79943:953,969;
39.81633:953,969;
39.83276:949,967;
39.84956:948,966;
39.86598:948,962;
39.88314:947,959;
39.89967:944,958;
39.91633:944,958;
39.93295:944,961;
39.94947:945,962;
39.96619:944,962;
39.98278:943,960;
39.99978:943,960;
40.01749:943,961;
40.03252:944,958;
40.04946:946,959;
40.06639:946,959;
40.08412:946,962;
T20 fixation
41.93378:1833,294;
41.94963:1833,294;
41.96619:1833,281;
41.98265:1830,295;
41.99987:1827,293;
42.01611:1818,289;
42.033:1813,289;
42.04952:1813,288;
42.06639:1812,289;
42.08285:1809,286;
42.10107:1808,284;
42.11592:1808,283;
42.13281:1808,283;
42.14935:1811,284;
42.16675:1816,288;
42.18309:1818,288;
42.19956:1821,286;
42.21613:1819,286;
42.23285:1817,285;
42.24976:1817,285;
42.26657:1823,286;
42.28305:1831,282;
42.29954:1844,283;
42.31645:1851,283;
42.33308:1855,285;
42.34963:1863,288;
42.36871:1862,287;
42.38277:1862,287;
42.39975:1862,287;
42.41599:1860,283;
42.43294:1858,281;
42.44963:1861,284;
42.46631:1869,292;
42.48285:1873,295;
42.49951:1868,289;
42.5163:1867,288;
42.53283:1860,287;
42.5499:1860,287;
42.56647:1855,290;
42.58315:1854,291;
42.5996:1847,292;
42.61633:1840,297;
42.63284:1834,298;
42.6495:1835,300;
42.6664:1849,305;
42.68303:1840,303;
42.69961:1840,303;
42.71649:1838,302;
42.73289:1831,299;
42.74937:1819,295;
42.76655:1819,297;
42.78306:1819,295;
42.79982:1822,296;
42.81625:1826,296;
42.83284:1828,296;
42.84981:1828,296;
42.86594:1834,299;
42.8825:1842,301;
42.89952:1824,298;
42.91638:1815,303;
42.93305:1818,304;
42.94955:1823,311;
42.96639:1823,311;
42.98283:1817,307;
42.99952:1817,307;
43.01603:1815,296;
43.03407:1815,296;
43.04961:1817,293;
43.06664:1818,291;
43.08297:1818,296;
43.09953:1821,299;
43.11631:1825,303;
43.13286:1830,312;
43.14973:1830,312;
43.16656:1838,318;
43.18283:1830,313;
43.19957:1826,312;
43.21627:1822,305;
43.23468:1822,304;
43.25033:1821,305;
43.26642:1822,306;
43.28297:1825,308;
43.29994:1825,308;
43.31611:1839,322;
43.3336:1852,334;
43.34967:1855,334;
43.36635:1851,329;
43.38307:1863,329;
43.39967:1861,330;
43.41637:1856,330;
43.43292:1836,317;
43.44958:1836,317;
43.46632:1832,314;
43.4832:1822,315;
43.4997:1823,321;
43.51636:1828,320;
43.53288:1829,319;
43.54948:1828,318;
43.56623:1827,317;
43.58322:1828,315;
43.59965:1828,315;
43.61658:1869,324;
43.63298:1849,316;
43.64985:1849,316;
43.66617:1843,310;
43.68312:1834,309;
43.69963:1821,304;
43.71619:1823,314;
43.73286:1825,309;
43.7496:1825,309;
43.76688:1823,311;
43.78519:1822,314;
43.7994:1824,315;
43.81642:1825,316;
43.83287:1822,314;
43.84949:1821,314;
43.86647:1818,311;
43.88293:1809,305;
43.89956:1809,305;
43.91628:1801,294;
43.93324:1800,294;
43.94963:1829,307;
43.96631:1851,313;
43.98293:1859,316;
43.99968:1851,310;
44.01621:1852,311;
44.03301:1851,313;
44.04961:1851,313;
44.0677:1845,313;
44.08281:1833,308;
44.09971:1831,307;
44.11631:1832,309;
44.13306:1835,310;
44.14961:1848,314;
44.16621:1850,315;
44.18285:1848,314;
44.19972:1848,314;
44.21614:1852,315;
44.23297:1844,317;
44.24962:1844,317;
44.26642:1842,317;
44.28337:1841,320;
44.2996:1841,320;
44.31667:1842,322;
44.33288:1841,322;
44.34959:1841,322;
44.36662:1841,323;
44.38399:1839,325;
44.39951:1840,325;
44.41626:1838,324;
44.43293:1835,322;
44.44954:1833,323;
44.46637:1829,327;
44.48285:1834,327;
44.49967:1834,327;
44.5168:1835,327;
44.53269:1833,321;
44.54969:1837,323;
44.56629:1843,321;
44.58305:1844,321;
44.59966:1844,321;
44.61626:1842,322;
44.63281:1841,321;
44.65001:1841,321;
44.66594:1834,315;
44.68304:1825,308;
44.69963:1826,308;
44.71634:1826,307;
44.73307:1831,307;
44.74953:1833,311;
44.76643:1832,311;
44.78287:1833,310;
44.79973:1833,310;
44.81691:1833,310;
44.83301:1832,311;
44.84982:1833,304;
44.86644:1833,304;
44.88283:1834,305;
44.89972:1843,309;
44.91621:1853,311;
44.93281:1859,312;
44.94979:1859,312;
44.96655:1848,313;
44.9826:1833,311;
44.9995:1827,311;
45.01634:1828,312;
45.03321:1823,308;
45.04966:1816,305;
45.06636:1817,305;
45.08284:1831,314;
45.09964:1831,314;
45.1163:1840,318;
45.13298:1843,321;
45.14964:1841,319;
45.16637:1845,322;
45.18309:1840,319;
45.19971:1839,318;
45.21638:1825,315;
45.23279:1802,312;
45.24963:1802,312;
45.26669:1793,315;
45.28358:1793,316;
45.29957:1798,317;
45.3163:1795,318;
45.33289:1796,320;
45.34948:1795,315;
45.3663:1795,315;
45.38299:1795,321;
45.40015:1795,321;
45.41766:1799,302;
45.4327:1795,301;
45.44944:1794,299;
45.46644:1799,299;
45.48304:1800,302;
45.49946:1794,306;
45.51656:1794,309;
45.53289:1793,314;
45.54979:1793,314;
45.56629:1786,323;
45.58418:1781,306;
45.59964:1783,309;
45.61633:1788,308;
45.63299:1793,308;
45.64991:1791,304;
45.66773:1792,301;
45.6829:1795,298;
45.6996:1795,298;
45.71633:1794,298;
45.73316:1798,301;
45.74951:1813,306;
45.76623:1818,305;
45.78345:1819,304;
45.79958:1821,307;
45.81621:1821,306;
45.83275:1823,306;
45.84968:1823,306;
45.86683:1830,308;
45.8829:1837,319;
45.89952:1836,322;
45.9164:1832,324;
45.93324:1830,326;
45.94959:1829,326;
45.96637:1831,324;
45.98285:1830,325;
45.99968:1830,325;
46.01588:1825,325;
46.03292:1829,330;
46.04981:1831,332;
46.06634:1829,330;
46.08298:1824,324;
46.09945:1824,326;
46.11655:1813,325;
46.13279:1808,324;
46.14972:1808,324;
46.16654:1804,324;
46.18293:1802,324;
46.19983:1806,324;
46.21626:1815,325;
46.23285:1813,324;
46.24955:1806,322;
46.26634:1803,322;
46.28291:1806,324;
46.29964:1806,324;
46.31859:1808,328;
46.33392:1817,335;
46.3504:1823,337;
46.36607:1821,332;
46.38306:1816,329;
46.39964:1805,325;
46.4162:1818,330;
46.43285:1817,323;
46.44973:1817,323;
46.46618:1816,323;
46.48279:1832,333;
46.49963:1836,343;
46.51686:1833,341;
46.53295:1829,341;
46.54959:1814,334;
46.56674:1812,333;
46.58303:1802,327;
46.60031:1802,327;
46.61604:1790,323;
46.63276:1790,321;
46.64992:1811,331;
46.66632:1822,336;
46.68292:1815,331;
46.69954:1815,330;
46.71632:1815,327;
46.73286:1823,330;
46.74967:1823,330;
46.76645:1820,327;
46.7829:1812,313;
46.7994:1812,316;
46.81638:1815,318;
46.83311:1821,324;
46.84967:1825,327;
46.86631:1829,332;
46.8829:1830,332;
46.89965:1830,332;
46.91635:1846,333;
46.93289:1851,334;
46.94973:1857,338;
T7 fixation
48.71666:471,743;
48.73271:477,742;
48.74971:479,742;
48.76625:483,739;
48.78354:482,740;
48.79953:483,740;
48.81664:482,741;
48.83281:484,738;
48.84963:484,738;
48.86635:485,738;
48.88279:483,738;
48.89956:482,740;
48.91636:479,742;
48.93365:479,746;
48.94955:478,735;
48.96633:479,730;
48.98397:479,728;
49.00069:479,728;
49.01644:465,731;
49.0329:462,737;
49.04955:458,740;
49.06611:462,737;
49.08308:468,734;
49.0997:473,732;
49.11623:472,731;
49.13302:472,730;
49.14961:472,730;
49.16603:470,724;
49.18308:470,723;
49.19972:468,723;
49.21613:469,723;
49.23315:470,721;
49.2495:471,721;
49.26664:472,720;
49.28291:473,719;
49.29964:473,719;
49.31808:475,723;
49.33442:476,724;
49.34949:471,718;
49.36627:472,719;
49.3829:471,717;
49.39951:470,719;
49.41632:470,721;
49.43285:470,723;
49.44964:470,723;
49.46643:472,725;
49.48297:470,724;
49.49948:473,715;
49.51645:473,716;
49.53297:478,719;
49.54948:478,719;
49.56667:478,718;
49.58288:478,718;
49.59966:478,718;
49.61645:477,708;
49.63285:477,704;
49.64983:478,709;
49.66679:479,711;
49.68289:479,712;
49.69943:478,709;
49.71636:477,703;
49.73287:478,706;
49.75026:478,706;
49.76643:475,707;
49.78423:475,707;
49.79928:476,703;
49.81646:476,704;
49.83289:477,705;
49.84963:480,708;
49.86693:480,709;
49.88277:480,710;
49.89966:480,710;
49.9177:478,710;
49.93303:480,712;
49.94963:480,712;
49.96629:481,715;
49.98308:479,710;
49.99957:478,705;
50.01619:476,705;
50.03284:476,706;
50.04964:476,706;
50.06621:474,714;
50.08291:476,718;
50.09964:475,719;
50.11681:477,717;
50.13301:477,716;
50.14956:479,716;
50.1669:478,718;
50.18287:480,720;
50.19981:479,722;
50.2166:479,723;
50.23315:479,723;
50.24959:479,722;
50.26635:478,728;
50.28291:478,728;
50.29949:480,722;
50.31638:479,724;
50.33289:479,724;
50.34959:479,724;
50.36709:475,726;
50.3827:475,727;
50.39962:474,734;
50.41691:483,740;
50.43305:481,740;
50.4496:482,738;
50.46621:486,736;
50.48275:487,736;
50.49971:487,736;
50.51604:489,733;
50.53276:488,735;
50.55013:488,737;
50.56635:489,739;
50.58281:490,740;
50.5996:489,739;
50.61635:485,741;
50.6329:482,740;
50.64931:481,740;
50.6663:481,740;
50.68296:481,739;
50.69959:481,739;
50.71636:482,739;
50.73294:484,737;
50.7495:485,737;
50.7662:486,736;
50.78307:483,738;
50.79984:483,738;
50.81767:481,738;
50.8329:478,738;
50.84947:478,739;
50.86628:479,740;
50.88301:479,739;
50.89948:476,745;
50.91618:474,746;
50.93294:474,747;
50.94963:474,747;
50.9659:474,749;
50.98277:476,750;
50.99967:475,746;
51.0164:475,747;
51.03307:474,749;
51.05024:474,751;
51.06648:475,751;
51.08292:474,752;
51.09962:474,752;
51.11646:477,751;
51.1327:477,751;
51.14963:477,751;
51.16628:477,752;
51.18286:472,752;
51.19953:470,752;
51.21654:472,751;
51.23275:474,746;
51.24963:474,746;
51.26744:476,746;
51.28277:474,746;
51.29956:475,744;
51.31603:474,745;
51.33319:473,744;
51.34966:473,742;
51.36632:476,740;
51.38281:476,739;
51.4007:476,739;
51.41571:478,739;
51.43293:479,741;
51.44964:478,741;
51.4663:478,740;
51.48294:477,736;
51.49951:477,740;
51.51698:477,742;
51.53286:478,745;
51.54963:478,745;
51.56623:480,740;
51.58313:479,743;
51.59962:479,744;
51.61683:479,740;
51.63284:478,749;
51.64952:485,753;
51.66627:485,753;
51.68291:485,753;
51.69956:485,753;
51.7164:477,761;
51.73262:477,756;
51.74973:477,756;
51.76634:478,751;
51.78297:480,749;
51.79949:478,752;
51.81645:478,752;
51.8328:481,749;
51.8495:481,749;
51.86602:496,751;
51.88298:507,743;
51.89957:513,743;
51.91642:514,742;
51.93306:520,738;
51.94959:519,737;
51.96636:518,736;
51.9828:520,735;
51.9996:520,735;
52.01712:519,735;
52.03281:520,734;
52.04958:513,739;
52.0677:507,743;
52.08281:498,742;
52.09947:497,742;
52.11636:498,742;
52.13299:497,743;
52.1496:497,743;
52.16808:492,743;
52.18281:492,744;
52.19944:485,747;
52.2163:488,745;
52.23301:488,744;
52.24948:489,743;
52.26635:489,743;
52.28297:488,744;
52.29976:488,744;
52.31594:490,743;
52.33296:486,748;
52.35068:478,749;
52.36667:475,749;
52.38305:475,750;
52.39961:474,750;
52.41642:475,749;
52.43288:473,748;
52.44959:473,748;
52.46618:476,746;
52.4828:478,744;
52.49959:474,742;
52.51632:476,743;
52.53286:475,743;
52.54962:476,743;
52.56621:476,745;
52.58297:475,744;
52.59964:475,744;
52.61647:475,747;
52.63284:475,749;
52.64953:475,748;
52.66636:473,752;
52.68298:472,749;
52.69949:472,748;
52.71635:472,749;
52.7328:472,752;
52.74962:472,752;
52.76593:474,746;
52.78276:474,746;
52.79956:474,743;
52.81638:472,741;
52.83288:471,738;
52.84971:472,740;
52.86687:474,740;
52.88284:474,739;
52.89969:474,739;
52.91574:474,741;
52.93409:471,743;
52.94949:470,741;
52.96635:467,744;
52.98286:467,742;
52.99971:468,744;
53.01629:468,740;
53.03288:470,743;
53.04958:470,743;
53.06642:472,744;
53.08282:473,742;
53.0994:475,748;
53.11637:473,745;
53.13318:471,748;
53.14947:470,746;
53.16621:470,746;
53.18282:470,746;
53.19963:470,746;
53.21582:467,742;
53.23256:468,742;
53.24968:468,742;
53.26766:470,741;
53.283:473,741;
53.29963:475,741;
53.31631:476,741;
53.33273:477,740;
53.35103:477,740;
53.36641:478,739;
53.38409:479,737;
53.40034:484,720;
53.4164:485,718;
53.43312:485,719;
53.44951:481,723;
53.46638:482,722;
53.48278:479,727;
53.49954:479,727;
53.51739:480,731;
53.53332:479,732;
53.54956:478,733;
53.56628:479,730;
53.5831:478,736;
53.5995:479,735;
53.6162:479,735;
53.63293:482,729;
53.64964:482,729;
53.66587:480,735;
53.68293:478,735;
53.69955:481,734;
53.71663:483,731;
53.733:479,733;
T24 fixation
55.45069:956,66;
55.46595:952,68;
55.48315:939,61;
55.49949:943,62;
55.51634:954,61;
55.53292:938,58;
55.54948:943,57;
55.56635:942,57;
55.58273:952,54;
55.60127:952,54;
55.61657:953,48;
55.63406:953,48;
55.64942:953,44;
55.66631:950,38;
55.68269:951,43;
55.69949:951,54;
55.71631:952,55;
55.73281:948,55;
55.74958:948,55;
55.76677:950,59;
55.78292:950,48;
55.79926:949,46;
55.8163:949,51;
55.83291:945,54;
55.84954:943,55;
55.86627:942,55;
55.8828:942,55;
55.89955:942,55;
55.91579:951,48;
55.9328:946,54;
55.94964:944,54;
55.96633:945,54;
55.98286:941,56;
55.9995:944,57;
56.0165:944,58;
56.03299:947,61;
56.04983:946,61;
56.0659:948,66;
56.08308:948,66;
56.09956:947,63;
56.11621:947,59;
56.13276:946,56;
56.14946:948,57;
56.16635:948,57;
56.18276:949,57;
56.19974:949,57;
56.21642:955,55;
56.23287:957,56;
56.25036:956,55;
56.26624:954,46;
56.28309:954,48;
56.29949:952,50;
56.31634:951,49;
56.333:951,49;
56.34968:951,49;
56.36628:949,52;
56.38309:944,54;
56.40032:944,54;
56.41618:945,54;
56.43294:947,52;
56.44982:947,52;
56.46608:950,50;
56.48292:954,52;
56.49984:954,52;
56.51587:960,51;
56.53269:958,54;
56.54958:958,54;
56.56676:956,56;
56.58281:951,51;
56.59993:951,50;
56.61617:953,50;
56.63284:959,49;
56.65:959,49;
56.66654:961,48;
56.68305:967,46;
56.69934:970,46;
56.71622:971,46;
56.73299:973,51;
56.74948:974,51;
56.76627:975,53;
56.78299:976,53;
56.7998:976,53;
56.81615:976,54;
56.83296:976,52;
56.8496:978,46;
56.86632:978,47;
56.88322:977,47;
56.89945:978,47;
56.91634:978,47;
56.93283:976,49;
56.94997:976,49;
56.96576:971,42;
56.98296:962,45;
56.99958:960,46;
57.01628:956,49;
57.03278:956,51;
57.04958:959,54;
57.06609:962,59;
57.083:961,58;
57.09967:961,58;
57.11629:962,57;
57.13298:960,51;
57.14948:959,51;
57.16624:961,55;
57.18307:960,60;
57.19956:958,62;
57.21616:959,62;
57.2332:960,63;
57.24964:960,63;
57.26612:952,65;
57.28323:952,64;
57.29961:955,63;
57.31641:959,57;
57.33268:960,54;
57.35009:957,57;
57.36634:956,57;
57.38288:956,59;
57.39953:956,59;
57.41599:955,63;
57.43355:960,58;
57.44971:961,53;
57.46631:960,49;
57.4828:959,52;
57.49953:958,56;
57.51613:958,54;
57.53327:957,54;
57.54966:957,54;
57.56648:957,61;
57.58295:959,63;
57.60087:960,61;
57.61626:960,59;
57.63294:959,60;
57.64952:958,60;
57.66619:958,60;
57.68272:958,60;
57.70021:958,60;
57.71599:953,57;
57.73326:953,57;
57.74962:953,58;
57.76641:953,59;
57.783:954,61;
57.79948:954,61;
57.81667:955,60;
57.83305:955,60;
57.8493:955,60;
57.86642:956,62;
57.88301:956,62;
57.90066:958,62;
57.91631:956,60;
57.93289:957,59;
57.94976:956,59;
57.96619:957,58;
57.98286:958,60;
57.99981:958,60;
58.01727:957,59;
58.03285:952,56;
58.04957:952,56;
58.06646:952,57;
58.0829:951,58;
58.0994:951,58;
58.11629:954,59;
58.13279:954,59;
58.15009:954,59;
58.16619:955,58;
58.18294:957,53;
58.19963:959,55;
58.21632:959,55;
58.23298:960,53;
58.24957:958,51;
58.26704:957,51;
58.28289:956,53;
58.29959:956,53;
58.31599:955,52;
58.33434:955,52;
58.34949:954,49;
58.36636:953,48;
58.38284:955,52;
58.39837:955,52;
58.41642:955,55;
58.43235:955,55;
58.4496:955,55;
58.46603:954,55;
58.48273:953,57;
58.49914:951,58;
58.51629:950,57;
58.5331:950,56;
58.54995:950,55;
58.56631:949,55;
58.5824:949,55;
58.59968:949,55;
58.61602:943,56;
58.63289:943,56;
58.64951:944,56;
58.66644:943,56;
58.68295:953,65;
58.6995:952,64;
58.71633:951,64;
58.73283:952,63;
58.74905:952,63;
58.76596:952,63;
58.78399:952,63;
58.79965:952,62;
58.81666:953,62;
58.83276:956,59;
58.84961:956,58;
58.866:955,57;
58.88274:956,56;
58.89991:956,56;
58.91637:950,55;
58.93334:949,54;
58.94968:949,60;
58.96622:949,58;
58.9829:951,60;
58.99948:952,62;
59.01613:952,64;
59.03299:953,67;
59.04961:953,67;
59.06719:955,68;
59.08315:957,66;
59.10032:957,64;
59.11635:959,60;
59.13299:957,59;
59.14981:956,59;
59.1663:956,59;
59.18323:956,60;
59.1999:956,60;
59.21596:951,62;
59.23402:950,62;
59.2496:949,63;
59.26642:950,64;
59.28291:948,65;
59.29969:954,74;
59.31622:958,74;
59.33275:958,74;
59.34968:958,74;
59.36833:956,74;
59.38276:956,74;
59.39943:953,68;
59.41614:956,68;
59.43304:955,68;
59.44953:954,69;
59.46646:949,71;
59.48275:948,70;
59.49955:948,70;
59.5161:939,55;
59.53385:935,51;
59.54959:933,59;
59.56644:933,58;
59.5831:933,63;
59.59955:936,58;
59.61634:936,57;
59.63276:937,57;
59.64935:940,55;
59.66646:940,55;
59.68354:937,50;
59.69923:938,50;
59.71637:939,52;
59.73278:943,57;
59.74935:944,59;
59.76613:946,61;
59.78295:945,65;
59.79979:945,65;
59.81779:947,67;
59.83291:950,67;
59.84947:949,67;
59.86641:949,69;
59.88289:949,70;
59.89941:952,70;
59.91611:951,69;
59.93303:949,67;
59.94959:949,67;
59.96594:945,66;
59.98294:942,66;
59.99961:943,66;
60.0165:943,67;
60.03274:944,67;
60.04954:944,67;
60.06638:944,65;
60.08293:945,66;
60.09932:945,66;
60.11597:945,63;
