T12 fixation
0.6166508:485,559;
2.602558:455,605;
2.618403:455,605;
2.63394:455,605;
2.652373:455,605;
2.668538:455,605;
2.685288:455,605;
2.702613:455,605;
2.719781:455,605;
2.73552:455,605;
2.752577:533,499;
2.76862:514,491;
2.78547:512,510;
2.801246:511,517;
2.817266:519,483;
2.833037:519,483;
2.8525:519,483;
2.868669:519,483;
2.885625:519,483;
2.90245:519,483;
2.918575:519,483;
2.935766:519,483;
2.952735:519,483;
2.968583:519,483;
2.985677:484,584;
3.002605:484,584;
3.01785:484,584;
3.034985:491,575;
3.050002:491,575;
3.06666:483,597;
3.083226:475,612;
3.100878:473,615;
3.116642:457,627;
3.133122:453,597;
3.150018:453,597;
3.16629:453,597;
3.184731:453,597;
3.201392:453,597;
3.217847:453,597;
3.235216:453,597;
3.252386:453,597;
3.267711:453,597;
3.285455:453,597;
3.300646:453,597;
3.316465:453,597;
3.333208:453,597;
3.350019:453,597;
3.367704:453,597;
3.384641:453,597;
3.402161:453,597;
3.418579:453,597;
3.435483:453,597;
3.452792:453,597;
3.46932:453,597;
3.485615:453,597;
3.50268:512,522;
3.518356:518,501;
3.534559:518,501;
3.55008:518,501;
3.568406:518,501;
3.585537:518,501;
3.602469:518,501;
3.619437:518,501;
3.635521:518,501;
3.65275:518,501;
3.6686:518,501;
3.685345:518,501;
3.703419:514,689;
3.718549:517,578;
3.734785:514,613;
3.751102:506,623;
3.766309:506,623;
3.783089:490,649;
3.80048:469,675;
3.816708:448,691;
3.83319:432,700;
3.849996:420,705;
3.867762:414,715;
3.884007:414,715;
3.901239:414,715;
3.91845:414,715;
3.93545:414,715;
3.952581:414,715;
3.968504:414,715;
3.985617:414,715;
4.002335:414,715;
4.018569:414,715;
4.035404:414,715;
4.051784:414,715;
4.067934:414,715;
4.085644:479,611;
4.102676:480,609;
4.118227:480,609;
4.135477:480,609;
4.152547:485,574;
4.168649:490,522;
4.185671:492,532;
4.201619:497,530;
4.217422:518,523;
4.235456:518,523;
4.252436:509,482;
4.268286:509,482;
4.285718:509,482;
4.302525:509,482;
4.319433:509,482;
4.335532:509,482;
4.351591:509,482;
4.366577:509,482;
4.383247:509,482;
4.401677:509,482;
4.418342:535,601;
4.435328:508,585;
4.452255:508,585;
4.468346:495,595;
4.483103:483,614;
4.50036:478,613;
4.516483:478,613;
4.533163:445,654;
4.550477:447,644;
4.566775:440,650;
4.583334:423,666;
4.601221:402,664;
4.618461:402,664;
4.633708:402,664;
4.650857:402,664;
4.666234:402,664;
4.683862:402,664;
4.701335:402,664;
4.716656:429,672;
4.733221:429,672;
4.752563:445,644;
4.768744:445,644;
4.785858:445,644;
4.802513:478,607;
4.818599:478,607;
4.836238:482,577;
4.852205:486,566;
4.867753:492,565;
4.883332:488,564;
4.901989:499,560;
4.918203:520,560;
4.934069:520,560;
4.951749:520,560;
4.968634:520,560;
4.985134:520,560;
5.002449:520,560;
5.018418:520,560;
5.035674:520,560;
5.052484:520,560;
5.068013:520,560;
5.084443:520,560;
5.099895:483,503;
5.117815:483,503;
5.134227:490,575;
5.150578:487,582;
5.167616:486,590;
5.184566:474,609;
5.199954:476,613;
5.216283:457,645;
5.236227:431,668;
5.249831:418,691;
5.266504:418,691;
5.283172:409,694;
5.30014:409,694;
5.316699:409,694;
5.333151:409,694;
5.35036:409,694;
5.366387:409,694;
5.383379:409,694;
5.400013:409,694;
5.417412:409,694;
5.434227:409,694;
5.451895:409,694;
5.468407:409,694;
5.486336:409,694;
5.502421:409,694;
5.518134:409,694;
5.535015:409,694;
5.55242:409,694;
5.568954:409,694;
5.584811:522,435;
5.601246:495,368;
5.616594:495,368;
5.633275:495,368;
T11 fixation
7.668415:303,370;
7.683322:303,370;
7.700086:539,50;
7.718332:539,50;
7.735592:539,50;
7.75244:539,50;
7.76842:539,50;
7.786655:539,50;
7.801542:539,50;
7.817779:539,50;
7.833298:583,355;
7.850507:327,329;
7.866623:381,312;
7.883322:381,312;
7.900217:423,299;
7.916597:423,298;
7.933465:398,306;
7.950431:368,330;
7.967102:368,330;
7.98349:365,330;
8.000135:374,331;
8.016816:374,331;
8.032894:372,337;
8.049726:372,337;
8.066284:372,337;
8.082883:372,337;
8.100233:372,337;
8.118189:372,337;
8.134162:372,337;
8.151831:372,337;
8.167624:372,337;
8.185284:372,337;
8.202482:372,337;
8.218127:372,337;
8.234797:372,337;
8.253675:395,324;
8.269367:395,324;
8.28623:411,306;
8.302197:364,347;
8.317366:384,319;
8.333162:384,319;
8.350156:399,308;
8.366561:399,308;
8.384118:399,308;
8.402425:398,306;
8.419462:398,306;
8.435105:398,306;
8.451812:398,306;
8.467267:398,306;
8.483747:411,297;
8.500407:403,283;
8.516616:423,288;
8.532943:428,293;
8.54996:421,295;
8.566912:421,295;
8.583224:412,296;
8.600506:412,296;
8.616508:412,296;
8.633238:398,309;
8.650332:398,309;
8.666155:392,312;
8.683054:392,312;
8.700025:392,312;
8.71647:392,312;
8.733152:392,312;
8.750854:392,312;
8.768677:392,312;
8.78544:392,312;
8.801837:392,312;
8.818573:392,312;
8.834723:392,312;
8.849931:392,312;
8.866414:392,312;
8.883089:253,267;
8.900364:354,253;
8.916492:391,238;
8.93544:383,253;
8.952346:383,253;
8.968307:383,253;
8.983363:380,260;
8.999999:380,260;
9.018381:380,260;
9.03566:380,260;
9.052479:380,260;
9.068335:380,260;
9.085628:380,260;
9.102467:262,263;
9.1179:220,356;
9.133116:196,424;
9.150249:196,424;
9.166567:152,493;
9.183841:154,493;
9.200105:124,522;
9.216538:96,547;
9.233337:51,564;
9.249957:41,568;
9.26658:53,568;
9.283327:16,580;
9.299918:16,580;
9.317218:16,580;
9.33349:16,580;
9.351097:16,580;
9.367871:16,580;
9.384995:16,580;
9.400955:16,580;
9.416661:16,580;
9.434546:16,580;
9.451735:16,580;
9.469301:16,580;
9.486284:16,580;
9.502551:130,456;
9.51826:105,450;
9.535254:113,458;
9.551075:138,466;
9.566483:158,448;
9.582873:174,458;
9.599988:174,458;
9.616187:174,458;
9.633807:174,458;
9.650245:174,458;
9.667362:193,453;
9.683282:193,453;
9.701553:193,453;
9.718351:193,453;
9.735665:193,453;
9.752349:251,383;
9.772354:251,383;
9.784914:196,444;
9.801538:187,481;
9.816652:194,468;
9.832995:174,508;
9.850147:170,510;
9.866591:159,526;
9.882733:141,520;
9.900002:128,517;
9.916574:128,517;
9.934737:126,518;
9.950074:119,519;
9.966516:119,519;
9.98346:119,519;
10.00066:107,461;
10.01657:107,461;
10.03297:107,461;
10.05139:107,461;
10.0678:107,461;
10.08402:107,461;
10.10231:75,291;
10.11828:104,364;
10.13568:139,365;
10.15235:156,397;
10.16874:156,397;
10.18428:166,421;
10.19999:166,421;
10.2164:166,421;
10.2334:166,421;
10.25092:166,421;
10.26664:166,421;
10.28317:166,421;
10.3004:166,421;
10.31688:166,421;
10.33433:166,421;
10.35263:166,421;
10.36944:166,421;
10.38545:166,421;
10.40247:166,421;
10.41832:122,358;
10.43505:151,407;
10.45122:157,424;
10.46627:144,444;
10.4834:144,444;
10.50001:141,461;
10.51625:141,461;
10.5332:69,531;
10.55045:65,533;
10.56667:56,537;
10.58317:56,537;
10.60005:56,537;
10.61643:28,553;
10.63358:28,553;
10.65:28,553;
10.66797:28,553;
10.68468:28,553;
10.70269:28,553;
10.71863:28,553;
10.73631:28,553;
10.75228:28,553;
10.76853:28,553;
10.78563:28,553;
10.80256:28,553;
10.81936:28,553;
10.83572:28,553;
10.85203:28,553;
10.86704:159,418;
10.88371:203,416;
10.90007:201,396;
10.91841:208,374;
10.9354:224,378;
10.95249:224,378;
10.9682:224,378;
10.98572:224,378;
11.0025:224,378;
11.01846:255,444;
11.0352:255,444;
11.05155:215,443;
11.06812:226,436;
11.08524:237,436;
11.10157:241,439;
11.1185:241,439;
11.1351:247,443;
11.15137:230,457;
11.16664:228,459;
11.18321:216,467;
11.20006:197,472;
11.21661:118,522;
11.23326:108,526;
11.25074:52,564;
11.26647:52,564;
11.28417:52,564;
11.30106:52,564;
11.31659:52,564;
11.33414:52,564;
11.35004:52,564;
11.36677:36,568;
11.38623:-14,528;
11.40238:-14,528;
11.41982:7,494;
11.43641:37,465;
11.45241:51,468;
11.46819:63,456;
11.48534:83,478;
11.5023:96,477;
11.51844:108,469;
11.5362:126,476;
11.55131:136,474;
11.56762:147,464;
11.58338:156,446;
11.60235:158,425;
11.61869:180,419;
11.63468:210,421;
11.65225:210,421;
11.66858:210,421;
11.68574:196,438;
11.70356:196,438;
11.71865:196,438;
11.73477:216,500;
11.75015:215,504;
11.76709:211,501;
11.78344:208,501;
11.80006:173,507;
11.81663:156,518;
11.83329:156,515;
11.85013:107,529;
11.8663:92,535;
11.88311:50,550;
11.90046:32,560;
11.91661:32,560;
11.93422:32,560;
11.95138:32,560;
11.9663:32,560;
11.98469:32,560;
12.00153:32,560;
12.01865:32,560;
12.03631:32,560;
12.05363:32,560;
12.06819:32,560;
12.08557:32,560;
12.10243:32,560;
12.11846:32,560;
12.13496:32,560;
12.15126:32,560;
12.16767:32,560;
12.18309:32,560;
12.20085:50,486;
12.21743:50,486;
12.23351:50,486;
12.25056:50,486;
12.26729:50,486;
12.28558:50,486;
12.30259:52,448;
12.31944:52,448;
12.3355:67,386;
12.35271:64,447;
12.36856:64,447;
12.38497:36,561;
12.40223:45,529;
12.41795:45,529;
12.43319:-20,602;
12.44989:-34,617;
12.46642:-34,617;
12.48332:-38,621;
12.50149:-52,621;
12.51688:-77,630;
12.53316:-88,633;
12.55019:-91,633;
12.56662:-91,633;
12.58321:-91,633;
12.6:-91,633;
12.61729:-91,633;
12.63393:-91,633;
12.65184:-91,633;
12.66806:-91,633;
12.68538:-91,633;
T25 fixation
14.56744:1937,58;
14.5831:1937,58;
14.60039:1937,58;
14.61664:1937,58;
14.63334:1937,58;
14.65104:1937,58;
14.66798:1937,58;
14.68381:1937,58;
14.70248:1937,58;
14.71951:1937,58;
14.73546:1937,58;
14.75272:1937,58;
14.76834:1854,43;
14.78531:1854,43;
14.80235:1854,43;
14.81862:1829,27;
14.83559:1829,27;
14.85234:1801,23;
14.86796:1801,23;
14.88335:1801,23;
14.90145:1801,23;
14.91731:1801,23;
14.93559:1801,23;
14.9525:1801,23;
14.96835:1801,23;
14.98565:1801,23;
15.00225:1801,23;
15.01675:1801,23;
15.03452:1796,26;
15.0501:1720,15;
15.06731:1716,42;
15.08467:1745,50;
15.10153:1755,53;
15.11811:1788,49;
15.13333:1806,47;
15.14987:1806,47;
15.1664:1806,47;
15.18335:1771,72;
15.20173:1771,72;
15.21819:1771,72;
15.23536:1771,72;
15.25162:1771,72;
15.26851:1771,72;
15.28545:1771,72;
15.30253:1771,72;
15.31954:1771,72;
15.3356:1771,72;
15.35242:1771,72;
15.36826:1771,72;
15.38577:1771,72;
15.40156:1771,72;
15.41855:1771,72;
15.4354:1771,72;
15.45168:1771,72;
15.4675:1771,72;
15.4831:1771,72;
15.50037:1771,72;
15.517:1771,72;
15.53544:1796,340;
15.55219:1796,340;
15.56853:1796,340;
15.58572:1796,340;
15.60233:1796,340;
15.61869:1796,340;
15.63619:1796,340;
15.65259:1796,340;
15.66914:1796,340;
15.68505:1860,98;
15.70045:1888,100;
15.7167:1849,126;
15.73337:1861,126;
15.74993:1892,110;
15.76704:1892,110;
15.78333:1892,110;
15.80147:1922,76;
15.81735:1918,77;
15.83332:1918,77;
15.8515:1855,85;
15.86763:1855,85;
15.88452:1855,85;
15.90238:1855,85;
15.91863:1855,85;
15.93557:1855,85;
15.95246:1855,85;
15.96864:1823,-23;
15.9853:1831,48;
16.00193:1820,30;
16.01866:1815,16;
16.03636:1799,29;
16.0522:1806,18;
16.06864:1806,18;
16.08467:1773,28;
16.10009:1735,44;
16.11722:1735,44;
16.13455:1700,14;
16.15243:1700,14;
16.1678:1700,14;
16.18551:1700,14;
16.20241:1700,14;
16.21877:1700,14;
16.23547:1700,14;
16.25241:1840,-215;
16.26876:1840,-215;
16.28634:1842,-63;
16.30269:1842,-63;
16.31873:1773,17;
16.33537:1764,5;
16.35063:1761,28;
16.36634:1761,28;
16.38303:1774,42;
16.40034:1794,49;
16.41654:1828,53;
16.43375:1828,53;
16.45019:1828,53;
16.4668:1821,68;
16.48449:1821,68;
16.50146:1821,68;
16.51798:1821,68;
16.53562:1821,68;
16.55187:1821,68;
16.5677:1821,68;
16.5855:1821,68;
16.60218:1821,68;
16.61847:1821,68;
16.63541:1821,68;
16.65249:1821,68;
16.66901:1821,68;
16.68568:1821,68;
16.7024:1821,29;
16.71867:1737,30;
16.73459:1737,30;
16.75107:1737,30;
16.76668:1734,29;
16.78464:1734,29;
16.80224:1734,29;
16.8186:1734,29;
16.83556:1734,29;
16.85253:1734,29;
16.86845:1734,29;
16.88621:1734,29;
16.90229:1734,29;
16.91771:1734,29;
16.9356:1834,17;
16.95241:1834,17;
16.96819:1834,17;
16.9834:1826,51;
17.00014:1824,72;
17.01671:1830,74;
17.03319:1830,88;
17.05058:1830,88;
17.0662:1828,91;
17.08293:1828,91;
17.10111:1781,115;
17.11804:1781,115;
17.13454:1781,115;
17.15224:1781,115;
17.16828:1781,115;
17.1856:1781,115;
17.20249:1781,115;
17.21866:1781,115;
17.23472:1781,115;
17.2528:1781,115;
17.26967:1781,115;
17.2854:1781,115;
17.30237:1653,64;
17.31827:1649,64;
17.3351:1601,72;
17.3524:1611,96;
17.36845:1611,96;
17.38533:1611,96;
17.40246:1611,96;
17.41952:1611,96;
17.43534:1611,96;
17.45271:1611,96;
17.46805:1611,96;
17.48511:1611,96;
17.5017:1611,96;
17.51856:1611,96;
17.53429:1611,96;
17.55128:1611,96;
17.56911:1611,96;
17.58477:1611,96;
17.60055:1780,66;
17.6169:1707,71;
17.6335:1698,79;
17.6501:1698,79;
17.66638:1688,83;
17.68299:1688,83;
17.69994:1688,83;
17.71666:1688,83;
17.73336:1688,83;
17.75133:1688,83;
17.76843:1688,83;
17.78543:1688,83;
17.80229:1688,83;
17.81848:1688,83;
17.83567:1688,83;
17.8526:1688,83;
17.86887:1688,83;
17.88551:1688,83;
17.90246:1688,83;
17.91722:1688,83;
17.93326:1688,83;
17.95153:1688,83;
17.9677:1688,83;
17.98384:1688,83;
18.00253:1688,83;
18.0189:1688,83;
18.03576:1688,83;
18.05263:1688,83;
18.0686:1688,83;
18.08643:1688,83;
18.10247:1688,83;
18.11849:1688,83;
18.13475:1688,83;
18.15259:1688,83;
18.16676:1688,83;
18.18343:1775,105;
18.20055:1701,85;
18.21663:1710,90;
18.23325:1720,91;
18.24995:1759,88;
18.26674:1785,94;
18.28323:1795,94;
18.29982:1808,88;
18.31659:1808,88;
18.33373:1808,88;
18.35118:1808,88;
18.36786:1808,88;
18.38466:1808,88;
18.40154:1808,88;
18.41805:1808,88;
18.43481:1808,88;
18.45257:1808,88;
18.46967:1808,88;
18.48632:1808,88;
18.50256:1829,29;
18.51855:1784,39;
18.53572:1797,35;
18.55255:1784,40;
18.56867:1783,38;
18.58481:1774,27;
18.60057:1773,26;
18.61735:1773,26;
18.63309:1740,4;
18.65011:1743,4;
18.66851:1743,4;
18.68563:1750,98;
18.70234:1750,98;
18.71856:1750,98;
18.73547:1805,83;
18.7525:1805,83;
18.76941:1805,83;
18.78553:1693,70;
18.80247:1728,82;
18.81863:1824,90;
18.8342:1809,87;
18.85076:1843,53;
18.86658:1846,61;
18.88328:1873,102;
18.89981:1878,91;
18.91655:1878,91;
18.93323:1894,72;
18.95057:1899,64;
18.96649:1905,54;
18.98392:1897,55;
19.00055:1897,55;
19.01667:1907,66;
19.03308:1907,66;
19.05109:1907,66;
19.06907:1907,66;
19.08563:1907,66;
19.10233:1907,66;
19.11937:1907,66;
19.13557:1907,66;
19.15231:1907,66;
19.16932:1907,66;
19.18639:1740,53;
19.20253:1740,53;
19.21842:1740,53;
19.234:1703,49;
19.25185:1690,49;
19.26775:1686,81;
19.2848:1686,81;
19.30216:1686,81;
19.31818:1686,81;
19.33562:1686,81;
19.35249:1686,81;
19.36939:1686,81;
19.3854:1686,81;
19.40252:1686,81;
19.4184:1686,81;
19.43562:1827,205;
19.45265:1827,205;
19.46936:1764,36;
19.48454:1764,36;
19.50023:1777,41;
19.51646:1768,52;
19.53325:1761,63;
19.54998:1773,62;
19.56643:1796,65;
19.58334:1796,65;
T3 fixation
21.41852:1439,1006;
21.43398:1439,1006;
21.45119:1439,1006;
21.46651:1439,1006;
21.48427:1439,1006;
21.50014:1439,1006;
21.51793:1439,1006;
21.53342:1439,1006;
21.54988:1439,1006;
21.56651:1439,1006;
21.58468:1439,1006;
21.60253:1439,1006;
21.61964:1439,1006;
21.63561:1439,1006;
21.65251:1439,1006;
21.66807:1207,665;
21.68485:1259,657;
21.70137:1294,659;
21.71783:1280,670;
21.73457:1280,670;
21.75153:1282,661;
21.76794:1282,661;
21.78315:1273,646;
21.80008:1277,607;
21.81851:1277,607;
21.83555:1286,645;
21.85227:1267,654;
21.86853:1267,654;
21.88562:1267,654;
21.90249:1267,654;
21.91859:1267,654;
21.93456:1267,654;
21.95036:1267,654;
21.96642:1267,654;
21.98293:1267,654;
22.00007:1267,654;
22.01681:1449,780;
22.03303:1307,776;
22.04992:1307,776;
22.06659:1307,776;
22.08321:1320,778;
22.10125:1287,777;
22.11724:1285,773;
22.13358:1271,762;
22.15043:1271,762;
22.16685:1271,762;
22.18393:1271,762;
22.20201:1271,762;
22.22129:1271,762;
22.23567:1271,762;
22.25242:1221,714;
22.26837:1222,686;
22.28562:1263,679;
22.30252:1250,677;
22.31855:1268,679;
22.33417:1277,680;
22.34993:1296,674;
22.36675:1296,674;
22.38541:1296,674;
22.40251:1313,676;
22.41822:1313,676;
22.43564:1310,676;
22.45261:1310,676;
22.46865:1308,680;
22.48567:1382,647;
22.50276:1382,647;
22.51859:1382,647;
22.53546:1366,674;
22.55163:1376,684;
22.56733:1354,736;
22.58339:1336,743;
22.60126:1323,757;
22.61668:1346,780;
22.63304:1374,847;
22.64985:1376,867;
22.66655:1376,867;
22.68327:1376,867;
22.70026:1376,867;
22.71762:1376,867;
22.7351:1376,867;
22.75171:1376,867;
22.76873:1376,867;
22.78545:1376,867;
22.80266:1376,867;
22.81941:1376,867;
22.8356:1376,867;
22.85258:1376,867;
22.86938:1376,867;
22.88556:1376,867;
22.90172:1376,867;
22.91866:1376,867;
22.93676:1376,867;
22.95252:1376,867;
22.96955:1376,867;
22.9854:1376,867;
23.00203:1376,867;
23.01833:1376,867;
23.03637:1376,867;
23.0526:1376,867;
23.06857:1376,867;
23.08551:1376,867;
23.10264:1376,867;
23.11951:1376,867;
23.1357:1376,867;
23.15246:1376,867;
23.16878:1376,867;
23.18629:1453,889;
23.20262:1389,900;
23.2171:1373,921;
23.23425:1369,933;
23.25047:1394,955;
23.26643:1392,962;
23.28373:1392,962;
23.30015:1392,962;
23.31664:1392,962;
23.33323:1392,962;
23.34972:1392,962;
23.36618:1392,962;
23.38304:1392,962;
23.40065:1392,962;
23.41816:1392,962;
23.4355:1392,962;
23.45228:1392,962;
23.46848:1392,962;
23.48644:1392,962;
23.50252:1392,962;
23.5187:1392,962;
23.53556:1392,962;
23.55239:1392,962;
23.56936:1392,962;
23.58535:1392,962;
23.60255:1361,817;
23.61872:1371,823;
23.63635:1371,823;
23.65228:1371,823;
23.66856:1371,823;
23.68566:1371,823;
23.70269:1371,823;
23.71854:1371,823;
23.7356:1371,823;
23.75263:1371,823;
23.76859:1371,823;
23.78541:1341,882;
23.80255:1341,882;
23.81939:1411,915;
23.83401:1433,934;
23.84976:1417,931;
23.86677:1417,931;
23.88312:1409,955;
23.90007:1424,957;
23.91644:1436,979;
23.93373:1436,979;
23.95005:1461,995;
23.96656:1461,995;
23.98447:1461,995;
24.00156:1461,995;
24.01846:1461,995;
24.03555:1461,995;
24.05145:1461,995;
24.06873:1461,995;
24.08635:1461,995;
24.10174:1461,995;
24.11856:1461,995;
24.13568:1461,995;
24.15241:1461,995;
24.16936:1461,995;
24.18627:1461,995;
24.20251:1461,995;
24.21827:1461,995;
24.23565:1461,995;
24.25246:1461,995;
24.26949:1383,832;
24.28524:1383,832;
24.30098:1472,998;
24.3199:1472,998;
24.33547:1472,998;
24.35242:1472,998;
24.36851:1472,998;
24.3856:1472,998;
24.40224:1472,998;
24.41853:1472,998;
24.4357:1472,998;
24.45241:1472,998;
24.46866:1472,998;
24.48558:1474,1020;
24.50235:1482,1037;
24.51678:1482,1037;
24.5332:1481,1039;
24.54985:1483,1044;
24.56701:1466,1071;
24.58479:1471,1079;
24.60051:1473,1075;
24.61815:1478,1065;
24.63457:1478,1065;
24.65134:1470,1060;
24.66798:1470,1060;
24.68503:1470,1060;
24.70254:1470,1060;
24.71938:1419,979;
24.73554:1419,979;
24.75223:1419,979;
24.76935:1419,979;
24.78557:1419,979;
24.80253:1434,853;
24.81834:1421,868;
24.83563:1421,868;
24.85263:1402,868;
24.86923:1396,836;
24.88449:1403,847;
24.9016:1403,847;
24.91863:1403,847;
24.93558:1403,847;
24.95235:1403,847;
24.96826:1403,847;
24.98558:1403,847;
25.00247:1403,847;
25.01839:1403,847;
25.03643:1403,847;
25.05245:1403,847;
25.06936:1403,847;
25.08566:1403,847;
25.10306:1403,847;
25.11675:1408,886;
25.1334:1384,892;
25.15075:1403,897;
25.16665:1401,910;
25.18299:1417,952;
25.20008:1416,959;
25.21712:1416,959;
25.23316:1426,990;
25.25055:1426,990;
25.26762:1426,990;
25.28448:1426,990;
25.30021:1426,990;
25.3177:1426,990;
25.33444:1426,990;
25.35195:1426,990;
25.36928:1426,990;
25.38571:1426,990;
25.40253:1426,990;
25.41833:1426,990;
25.43585:1426,990;
25.45229:1426,990;
25.46867:1426,990;
25.48678:1426,990;
25.50259:1426,990;
25.52254:1426,990;
25.53548:1426,990;
25.55238:1426,990;
25.56874:1426,990;
25.58525:1426,990;
25.60227:1426,990;
25.61847:1426,990;
25.63547:1426,990;
25.65256:1426,990;
25.66953:1426,990;
25.68536:1426,990;
25.70258:1426,990;
25.71816:1396,865;
25.73565:1396,865;
25.75235:1396,865;
25.76855:1384,975;
25.785:1380,968;
25.80013:1377,968;
25.81652:1377,968;
25.83328:1399,982;
25.85083:1429,999;
25.86722:1409,996;
25.88444:1426,1016;
25.90116:1426,1016;
25.91824:1426,1016;
25.93301:1426,1016;
25.9506:1426,1016;
25.96658:1426,1016;
25.98328:1426,1016;
26.00196:1426,1016;
26.01825:1426,1016;
26.03541:1426,1016;
26.05232:1426,1016;
26.06857:1426,1016;
26.08554:1426,1016;
26.10248:1426,1016;
26.11952:1426,1016;
26.13583:1426,1016;
26.15252:1416,862;
26.16814:1399,848;
26.18435:1388,865;
26.20038:1388,865;
26.2163:1388,865;
26.2343:1388,865;
26.25238:1388,865;
26.26808:1388,865;
26.28575:1388,865;
26.3023:1388,865;
26.31865:1388,865;
26.33564:1388,865;
26.3525:1388,865;
26.36856:1388,865;
26.38555:1428,1010;
26.40339:1428,1010;
26.41914:1428,1010;
T15 fixation
28.13468:1778,543;
28.15087:1753,524;
28.16748:1752,553;
28.18511:1752,574;
28.2023:1752,574;
28.21878:1752,574;
28.23467:1783,541;
28.25011:1783,541;
28.26653:1783,541;
28.28505:1774,436;
28.30241:1774,436;
28.31936:1787,303;
28.33453:1787,303;
28.34999:1815,455;
28.36646:1815,455;
28.38324:1823,492;
28.40095:1787,463;
28.41636:1794,476;
28.43375:1806,495;
28.45018:1806,499;
28.46637:1834,493;
28.4836:1834,493;
28.50024:1834,493;
28.51654:1834,493;
28.53332:1834,493;
28.54993:1787,548;
28.56654:1787,548;
28.5836:1787,548;
28.60069:1787,548;
28.61638:1787,548;
28.63317:1787,548;
28.65119:1787,548;
28.66732:1787,548;
28.68509:1794,462;
28.70259:1893,491;
28.71843:1866,487;
28.73537:1826,478;
28.75253:1819,464;
28.76841:1785,450;
28.78514:1771,436;
28.80006:1771,436;
28.8181:1771,436;
28.83514:1743,417;
28.85237:1743,417;
28.86835:1743,417;
28.88607:1730,416;
28.90223:1730,416;
28.91851:1705,441;
28.93547:1711,446;
28.95199:1712,448;
28.96874:1712,448;
28.98554:1702,439;
29.00125:1693,432;
29.01641:1664,423;
29.03339:1645,420;
29.05063:1634,418;
29.06699:1716,454;
29.08341:1716,454;
29.10005:1740,471;
29.11651:1740,471;
29.13405:1740,471;
29.15022:1821,489;
29.16651:1857,501;
29.18332:1857,501;
29.19995:1857,501;
29.21632:1857,501;
29.23318:1857,501;
29.25134:1857,501;
29.26942:1857,501;
29.28565:1857,501;
29.30241:1826,427;
29.31846:1746,430;
29.33632:1769,432;
29.35114:1788,438;
29.36621:1777,442;
29.38546:1776,445;
29.40265:1777,448;
29.41939:1777,448;
29.43531:1783,425;
29.45176:1783,417;
29.46844:1783,417;
29.48463:1762,439;
29.49996:1793,415;
29.51617:1793,415;
29.53343:1793,415;
29.55332:1793,415;
29.56968:1793,415;
29.58556:1793,415;
29.6025:1980,627;
29.61748:1984,581;
29.63375:1928,587;
29.65049:1928,587;
29.66655:1959,588;
29.68303:1949,606;
29.70009:1922,625;
29.71673:1922,625;
29.73327:1922,625;
29.75039:1850,635;
29.76654:1841,632;
29.784:1841,632;
29.80011:1839,629;
29.81619:1839,629;
29.83275:1839,629;
29.85067:1839,629;
29.86832:1839,629;
29.88493:1839,629;
29.90214:1839,629;
